"id","material","name","location.city","location.city_id","location.country","location.country id","location.latitude","location.longitude","purposes.abandoned","purposes.air traffic control tower","purposes.belltower","purposes.bridge","purposes.casino","purposes.commercial","purposes.education","purposes.exhibition","purposes.government","purposes.hospital","purposes.hotel","purposes.industrial","purposes.library","purposes.multiple","purposes.museum","purposes.observation","purposes.office","purposes.other","purposes.religious","purposes.residential","purposes.retail","purposes.serviced apartments","purposes.telecommunications","statistics.floors above","statistics.height","statistics.number of purposes","statistics.rank","status.current","status.completed.is completed","status.completed.year","status.started.is started","status.started.year"
"20785","concrete","No. 9 Walton","Chicago","1539","US","163","41.899761199951","-87.628700256348","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","35","131.05999755859","1","1047","under construction","True","2018","True","2015"
"10605","concrete","Baltimore Marriott Waterfront Hotel","Baltimore","1514","US","163","39.283428192139","-76.602867126465","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","131.05999755859","1","1048","completed","True","2001","True","0"
"4534","concrete","Memorial Hermann Medical Plaza","Houston","1593","US","163","29.715370178223","-95.396820068359","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","28","131.03999328613","2","1049","completed","True","2007","True","2004"
"9961","concrete","McClurg Court Center A","Chicago","1539","US","163","41.892971038818","-87.617881774902","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","46","131.0","1","1050","completed","True","1971","True","1970"
"9962","concrete","McClurg Court Center B","Chicago","1539","US","163","41.893169403076","-87.618476867676","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","46","131.0","1","1050","completed","True","1971","True","1970"
"21025","concrete","Turnberry Ocean Colony North Tower","Sunny Isles Beach","1686","US","163","25.926330566406","-80.121597290039","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","37","131.0","1","1052","completed","True","2007","True","2003"
"21026","concrete","Turnberry Ocean Colony South Tower","Sunny Isles Beach","1686","US","163","25.925420761108","-80.121597290039","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","37","131.0","1","1052","completed","True","2008","True","2006"
"9899","concrete","1700 Market Street","Philadelphia","1657","US","163","39.952751159668","-75.169067382812","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","131.0","1","1054","completed","True","1968","True","0"
"10267","composite","Trump Taj Mahal Casino Hotel","Atlantic City","1501","US","163","39.360240936279","-74.419502258301","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","42","130.75999450684","2","1055","completed","True","1990","True","1987"
"9990","steel","Fred F. French Building","New York City","1641","US","163","40.75532913208","-73.978866577148","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","38","130.75999450684","1","1056","completed","True","1927","True","1926"
"11563","steel","AT&T Building","New York City","1641","US","163","40.719890594482","-74.004730224609","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","28","130.75999450684","1","1057","completed","True","1930","True","0"
"14430","concrete","Linc LIC","New York City","1641","US","163","40.748828887939","-73.942802429199","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","41","130.75","1","1058","completed","True","2013","True","2011"
"9322","steel","First Hawaiian Center","Honolulu","1592","US","163","21.307870864868","-157.86155700684","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","30","130.75","1","1059","completed","True","1996","True","1993"
"9963","concrete","1555 North Astor","Chicago","1539","US","163","41.911018371582","-87.627319335938","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","48","130.55999755859","1","1060","completed","True","1975","True","0"
"16305","concrete","One Carnegie Hill","New York City","1641","US","163","40.785179138184","-73.948196411133","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","41","130.5","1","1061","completed","True","2006","True","2004"
"4538","steel","712 Main Street","Houston","1593","US","163","29.758960723877","-95.363792419434","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","37","130.46000671387","1","1062","completed","True","1929","True","0"
