"State","Year","Production.Coal","Consumption.Commercial.Coal","Consumption.Commercial.Distillate Fuel Oil","Consumption.Commercial.Geothermal","Consumption.Commercial.Hydropower","Consumption.Commercial.Kerosene","Consumption.Commercial.Petroleum","Consumption.Commercial.Natural Gas","Consumption.Commercial.Solar","Consumption.Commercial.Wind","Consumption.Commercial.Wood","Consumption.Electric Power.Coal","Consumption.Electric Power.Distillate Fuel Oil","Consumption.Electric Power.Natural Gas","Consumption.Electric Power.Wood","Consumption.Industrial.Coal","Consumption.Industrial.Distillate Fuel Oil","Consumption.Industrial.Geothermal","Consumption.Industrial.Hydropower","Consumption.Industrial.Kerosene","Consumption.Industrial.Petroleum","Consumption.Industrial.Natural Gas","Consumption.Industrial.Other Petroleum Products","Consumption.Industrial.Solar","Consumption.Industrial.Wind","Consumption.Industrial.Wood","Consumption.Refinery.Coal","Consumption.Refinery.Distillate Fuel Oil","Consumption.Refinery.Natural Gas","Consumption.Residential.Coal","Consumption.Residential.Distillate Fuel Oil","Consumption.Residential.Geothermal","Consumption.Residential.Kerosene","Consumption.Residential.Petroleum","Consumption.Residential.Natural Gas","Consumption.Residential.Wood","Consumption.Transportation.Coal","Consumption.Transportation.Distillate Fuel Oil","Consumption.Transportation.Petroleum","Consumption.Transportation.Natural Gas","Expenditure.Commercial.Coal","Expenditure.Commercial.Distillate Fuel Oil","Expenditure.Commercial.Kerosene","Expenditure.Commercial.Petroleum","Expenditure.Commercial.Natural Gas","Expenditure.Electric Power.Coal","Expenditure.Electric Power.Distillate Fuel Oil","Expenditure.Electric Power.Natural Gas","Expenditure.Industrial.Coal","Expenditure.Industrial.Distillate Fuel Oil","Expenditure.Industrial.Kerosene","Expenditure.Industrial.Petroleum","Expenditure.Industrial.Natural Gas","Expenditure.Industrial.Other Petroleum Products","Expenditure.Residential.Coal","Expenditure.Residential.Distillate Fuel Oil","Expenditure.Residential.Kerosene","Expenditure.Residential.Petroleum","Expenditure.Residential.Natural Gas","Expenditure.Residential.Wood","Expenditure.Transportation.Coal","Expenditure.Transportation.Distillate Fuel Oil","Expenditure.Transportation.Petroleum","Expenditure.Transportation.Natural Gas","Price.Commercial.Coal","Price.Commercial.Distillate Fuel Oil","Price.Commercial.Kerosene","Price.Commercial.Petroleum","Price.Commercial.Natural Gas","Price.Electric Power.Coal","Price.Electric Power.Distillate Fuel Oil","Price.Electric Power.Natural Gas","Price.Industrial.Coal","Price.Industrial.Distillate Fuel Oil","Price.Industrial.Kerosene","Price.Industrial.Petroleum","Price.Industrial.Natural Gas","Price.Industrial.Other Petroleum Products","Price.Transportation.Coal","Price.Transportation.Distillate Fuel Oil","Price.Transportation.Petroleum","Price.Transportation.Natural Gas"
"Minnesota","2012","0.0","63.0","5581.0","0.0","0.0","5.0","11736.0","84748.0","58.0","265.0","1648.0","236434.0","341.0","58303.0","24240.0","21378.0","39295.0","0.0","704.0","12.0","129417.0","162975.0","33294.0","4.0","0.0","32434.0","0.0","61.0","11807.0","0.0","4732.0","1075.0","31.0","21695.0","111168.0","12183.0","0.0","103652.0","452678.0","13092.0","0.3","141.5","0.1","289.2","529.0","467.5","8.1","216.6","70.3","1039.8","0.3","2008.4","635.0","34.5","0.0","130.1","0.9","454.6","871.7","49.5","0.0","2995.9","13056.5","0.1","4.25","25.36","30.13","24.64","6.24","1.98","23.76","3.71","3.29","26.5","26.81","23.02","4.2","33.0","0.0","28.9","28.84","10.36"
"Minnesota","2013","0.0","115.0","7018.0","0.0","0.0","14.0","13819.0","108331.0","60.0","263.0","1910.0","243525.0","391.0","50950.0","20030.0","24055.0","40802.0","0.0","858.0","14.0","136635.0","164365.0","33338.0","4.0","0.0","32164.0","0.0","35.0","13617.0","0.0","5569.0","1075.0","51.0","25347.0","143059.0","15897.0","0.0","103073.0","457490.0","11931.0","0.5","173.6","0.4","330.7","726.7","488.2","9.1","237.2","77.8","1065.1","0.4","2168.2","728.2","57.8","0.0","158.8","1.6","536.0","1145.8","63.2","0.0","2984.3","12963.9","0.3","4.11","24.74","30.79","23.93","6.71","2.0","23.13","4.66","3.23","26.13","27.03","22.7","4.83","31.46","0.0","28.95","28.34","6.66"
"Minnesota","2014","0.0","189.0","7152.0","0.0","0.0","9.0","14551.0","114481.0","97.0","289.0","4467.0","289683.0","672.0","31690.0","22132.0","23202.0","41581.0","0.0","184.0","26.0","133219.0","179200.0","30873.0","7.0","0.0","35078.0","0.0","17.0","14198.0","0.0","5166.0","1075.0","70.0","28715.0","151404.0","16088.0","0.0","105684.0","458178.0","13404.0","0.8","163.2","0.3","335.9","960.3","565.8","14.9","184.6","76.0","1036.2","0.7","2162.8","1050.0","56.8","0.0","142.4","2.3","749.6","1450.3","62.4","0.0","2983.8","12346.6","0.5","4.31","22.82","33.14","23.08","8.39","1.95","22.14","5.82","3.28","24.93","26.47","22.72","6.36","30.38","0.0","28.23","26.95","7.35"
"Minnesota","2015","0.0","152.0","6074.0","0.0","0.0","6.0","17581.0","96565.0","126.0","271.0","4751.0","253939.0","335.0","55870.0","22469.0","17480.0","35381.0","0.0","1074.0","12.0","125400.0","163426.0","32570.0","15.0","0.0","31355.0","0.0","29.0","13530.0","0.0","4435.0","1075.0","48.0","24905.0","122089.0","17601.0","0.0","101710.0","461092.0","10616.0","0.6","82.2","0.1","278.4","679.9","482.1","4.4","202.0","52.6","618.6","0.2","1381.1","703.1","39.8","0.0","80.0","0.8","415.9","1033.6","47.0","0.0","1992.2","8806.3","0.4","4.01","13.54","17.11","15.83","7.04","1.9","13.13","3.62","3.01","17.5","17.29","16.25","4.69","22.98","0.0","19.59","19.1","6.15"
"Minnesota","2016","0.0","183.0","5587.0","0.0","0.0","21.0","17900.0","95828.0","156.0","266.0","5288.0","241473.0","349.0","68423.0","22755.0","19594.0","34374.0","0.0","1204.0","20.0","127637.0","168510.0","35637.0","23.0","0.0","32085.0","0.0","23.0","13577.0","0.0","4556.0","1075.0","73.0","24909.0","121709.0","14726.0","0.0","115125.0","483581.0","11953.0","0.7","63.0","0.3","246.6","596.3","496.9","4.0","208.9","53.9","465.0","0.2","1100.9","627.2","35.8","0.0","71.2","1.0","353.0","942.0","33.6","0.0","1931.2","7991.6","0.8","3.83","11.28","13.64","13.78","6.22","2.06","11.34","3.05","2.75","13.54","11.55","13.08","4.05","21.23","0.0","16.78","16.53","5.25"
"Minnesota","2017","0.0","142.0","6221.0","0.0","0.0","7.0","16398.0","102822.0","221.0","244.0","5434.0","235523.0","323.0","51584.0","22681.0","21929.0","35390.0","0.0","1433.0","22.0","117956.0","170999.0","38004.0","43.0","0.0","25191.0","0.0","12.0","15353.0","0.0","3613.0","1075.0","51.0","28619.0","127705.0","13915.0","0.0","114964.0","484561.0","13783.0","0.7","87.2","0.1","259.7","678.3","492.2","4.3","196.4","72.4","577.4","0.3","1156.6","676.5","32.9","0.0","64.3","0.9","504.2","1049.4","35.5","0.0","2216.2","9186.4","2.8","4.78","14.02","17.06","15.84","6.6","2.09","13.18","3.81","3.3","16.32","14.33","16.14","4.35","21.91","0.0","19.28","18.96","6.02"
"Minnesota","2018","0.0","120.0","4905.0","0.0","0.0","9.0","16298.0","115068.0","253.0","230.0","5909.0","241799.0","439.0","67556.0","17832.0","19611.0","39390.0","0.0","836.0","17.0","126582.0","168964.0","38224.0","87.0","0.0","25647.0","0.0","23.0","15811.0","0.0","3969.0","1075.0","53.0","32116.0","147880.0","18844.0","0.0","123908.0","483735.0","14719.0","0.4","85.3","0.2","290.2","779.0","530.2","7.2","234.2","51.7","735.3","0.3","1449.9","702.9","37.3","0.0","77.0","1.5","585.2","1228.8","53.2","0.0","2860.6","10519.8","2.9","3.69","17.4","27.9","17.8","6.77","2.19","16.47","3.47","2.64","18.68","18.96","18.1","4.59","24.93","0.0","23.09","21.75","6.14"
"Minnesota","2019","0.0","87.0","4462.0","0.0","0.0","9.0","15188.0","119124.0","310.0","219.0","6142.0","186532.0","570.0","94108.0","9343.0","18436.0","41760.0","0.0","860.0","15.0","135871.0","170595.0","40400.0","103.0","0.0","25840.0","0.0","29.0","17118.0","0.0","3225.0","1075.0","80.0","34227.0","151838.0","20944.0","0.0","128590.0","489140.0","13575.0","0.3","71.4","0.2","244.0","752.0","376.1","8.5","275.2","48.7","771.5","0.3","1526.7","648.9","33.1","0.0","63.8","1.9","579.4","1165.3","56.9","0.0","2820.7","10067.4","2.6","3.78","16.01","23.01","16.06","6.31","2.02","14.83","2.92","2.64","18.49","19.97","17.44","4.23","23.15","0.0","21.94","20.58","4.95"
"Missouri","1960","61027.0","11149.0","6411.0","0.0","0.0","8546.0","28415.0","33826.0","0.0","0.0","490.0","80476.0","1040.0","31310.0","0.0","62181.0","33332.0","0.0","0.0","1928.0","102720.0","81694.0","9706.0","0.0","0.0","7276.0","0.0","0.0","0.0","16044.0","7750.0","0.0","1359.0","26009.0","115001.0","25869.0","1056.0","26124.0","244450.0","8243.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Missouri","1961","62040.0","9307.0","6971.0","0.0","0.0","6383.0","25082.0","34843.0","0.0","0.0","458.0","81158.0","788.0","35333.0","0.0","54420.0","32452.0","0.0","0.0","1087.0","101088.0","87019.0","9721.0","0.0","0.0","7293.0","0.0","0.0","0.0","13393.0","8427.0","0.0","1015.0","27666.0","119037.0","24114.0","245.0","26163.0","247726.0","7861.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Missouri","1962","61154.0","8743.0","6171.0","0.0","0.0","5884.0","22330.0","40391.0","0.0","0.0","429.0","104761.0","788.0","35809.0","0.0","54218.0","30314.0","0.0","0.0","1745.0","100612.0","91750.0","10370.0","0.0","0.0","7895.0","0.0","0.0","0.0","12582.0","7460.0","0.0","936.0","28318.0","123526.0","22618.0","215.0","33293.0","267713.0","8138.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Missouri","1963","67045.0","4868.0","6475.0","0.0","0.0","4675.0","22442.0","40889.0","0.0","0.0","403.0","114983.0","742.0","42298.0","0.0","53898.0","32535.0","0.0","0.0","918.0","101683.0","95113.0","9087.0","0.0","0.0","7654.0","0.0","0.0","0.0","6722.0","7827.0","0.0","743.0","31133.0","122816.0","21294.0","199.0","33078.0","273928.0","8020.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Missouri","1964","68692.0","3858.0","6049.0","0.0","0.0","4381.0","22146.0","47735.0","0.0","0.0","370.0","117258.0","581.0","47821.0","0.0","56768.0","30457.0","0.0","0.0","921.0","102344.0","101380.0","14987.0","0.0","0.0","8015.0","0.0","0.0","0.0","5328.0","7312.0","0.0","697.0","28064.0","126458.0","19505.0","208.0","36320.0","283468.0","8629.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Missouri","1965","75259.0","2954.0","5087.0","0.0","0.0","4905.0","25777.0","41808.0","0.0","0.0","340.0","122629.0","534.0","48503.0","0.0","59928.0","29692.0","0.0","0.0","905.0","110747.0","116419.0","16172.0","0.0","0.0","8720.0","0.0","0.0","0.0","3916.0","6150.0","0.0","780.0","29067.0","132133.0","17957.0","193.0","38940.0","295334.0","9104.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Missouri","1966","75640.0","2700.0","5868.0","0.0","0.0","4024.0","25401.0","67001.0","0.0","0.0","330.0","125344.0","637.0","45396.0","0.0","58866.0","34004.0","0.0","0.0","1189.0","117574.0","104469.0","15801.0","0.0","0.0","9047.0","0.0","0.0","0.0","3578.0","7094.0","0.0","640.0","35772.0","131803.0","17424.0","173.0","31657.0","296274.0","8727.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Missouri","1967","78047.0","1719.0","6227.0","0.0","0.0","1306.0","24890.0","84009.0","0.0","0.0","306.0","129700.0","621.0","47597.0","0.0","55162.0","33842.0","0.0","0.0","3728.0","119784.0","89105.0","15254.0","0.0","0.0","8617.0","0.0","0.0","0.0","2279.0","7527.0","0.0","208.0","37463.0","135755.0","15944.0","130.0","31245.0","311572.0","10729.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Missouri","1968","67679.0","1321.0","6631.0","0.0","0.0","2916.0","27177.0","81417.0","0.0","0.0","296.0","155413.0","570.0","44686.0","0.0","53732.0","37750.0","0.0","0.0","3300.0","127603.0","95672.0","16253.0","0.0","0.0","9443.0","0.0","0.0","0.0","1681.0","8016.0","0.0","464.0","38728.0","141539.0","15480.0","115.0","46321.0","349508.0","9542.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Missouri","1969","69706.0","1173.0","6203.0","0.0","0.0","2545.0","28292.0","80599.0","0.0","0.0","275.0","191471.0","633.0","58753.0","0.0","50293.0","36628.0","0.0","0.0","2092.0","131106.0","102850.0","16981.0","0.0","0.0","9838.0","0.0","0.0","0.0","1492.0","7499.0","0.0","405.0","40712.0","154814.0","14500.0","82.0","44605.0","360330.0","9656.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Missouri","1970","93905.0","896.0","6322.0","0.0","0.0","2457.0","28131.0","88258.0","0.0","0.0","253.0","233378.0","924.0","63411.0","0.0","43764.0","33140.0","0.0","0.0","799.0","123560.0","110364.0","16926.0","0.0","0.0","9873.0","0.0","0.0","3262.0","1140.0","7642.0","0.0","391.0","40250.0","157667.0","13485.0","68.0","46544.0","377988.0","12832.0","0.4","6.5","2.0","26.8","54.9","58.6","0.6","16.6","20.4","25.4","0.7","138.1","42.9","22.8","1.0","9.1","0.6","71.5","150.9","1.4","0.0","57.5","878.5","0.0","0.49","1.03","0.82","0.95","0.62","0.25","0.69","0.26","0.47","0.77","0.82","1.24","0.4","2.18","0.49","1.24","2.32","0.0"
"Missouri","1971","85226.0","858.0","6345.0","0.0","0.0","2774.0","26482.0","90161.0","0.0","0.0","232.0","252750.0","785.0","68253.0","0.0","39662.0","31371.0","0.0","0.0","981.0","121481.0","109183.0","16022.0","0.0","0.0","10492.0","0.0","0.0","3706.0","824.0","7670.0","0.0","441.0","40730.0","154458.0","12315.0","50.0","49154.0","393739.0","10054.0","0.4","7.0","2.5","28.4","58.2","71.3","0.6","20.7","17.2","25.7","0.9","143.3","45.5","20.9","0.9","9.9","0.7","72.3","155.8","1.3","0.0","62.3","971.9","0.0","0.43","1.11","0.89","1.07","0.65","0.28","0.83","0.3","0.43","0.82","0.89","1.31","0.43","2.2","0.43","1.27","2.47","0.0"
"Missouri","1972","96102.0","1141.0","7384.0","0.0","0.0","1505.0","24246.0","98722.0","0.0","0.0","228.0","284376.0","1500.0","57307.0","0.0","47931.0","35592.0","0.0","0.0","983.0","125411.0","100347.0","17910.0","0.0","0.0","10716.0","0.0","0.0","2810.0","861.0","8926.0","0.0","239.0","43437.0","162078.0","12057.0","47.0","52937.0","414118.0","9739.0","0.6","8.2","1.3","26.5","73.5","83.0","1.0","21.7","25.7","29.2","0.9","145.2","42.8","22.5","0.9","11.6","0.4","78.6","175.6","1.3","0.0","68.0","1013.8","0.0","0.53","1.12","0.89","1.09","0.74","0.29","0.7","0.38","0.54","0.82","0.89","1.3","0.44","2.24","0.53","1.29","2.45","0.0"
"Missouri","1973","90591.0","2794.0","7444.0","0.0","0.0","1496.0","23987.0","90798.0","0.0","0.0","211.0","336660.0","1690.0","53631.0","0.0","42326.0","35841.0","0.0","0.0","591.0","141830.0","117963.0","18477.0","0.0","0.0","11576.0","0.0","0.0","2662.0","1641.0","8999.0","0.0","238.0","42971.0","153138.0","11163.0","29.0","56925.0","418944.0","9145.0","1.6","9.3","1.6","29.6","71.0","112.8","2.2","18.1","24.4","35.0","0.6","186.2","53.3","26.5","1.3","12.7","0.4","125.7","178.3","1.4","0.0","88.4","1132.8","0.0","0.55","1.24","1.06","1.23","0.78","0.34","1.31","0.34","0.58","0.98","1.06","1.45","0.46","2.49","0.55","1.55","2.7","0.0"
"Missouri","1974","89431.0","3131.0","6751.0","0.0","0.0","1264.0","22850.0","91139.0","0.0","0.0","226.0","334771.0","1634.0","46772.0","0.0","42609.0","32399.0","0.0","0.0","299.0","130453.0","110732.0","18496.0","0.0","0.0","13966.0","0.0","0.0","2344.0","1473.0","8161.0","0.0","201.0","41446.0","154267.0","11954.0","21.0","53315.0","412300.0","9024.0","2.6","15.4","2.9","53.5","80.9","140.6","3.7","20.8","38.2","68.0","0.7","281.4","62.3","32.1","2.1","19.8","0.6","118.8","194.1","2.3","0.0","134.6","1580.8","0.0","0.82","2.29","2.26","2.34","0.89","0.42","2.25","0.44","0.9","2.1","2.26","2.42","0.57","2.96","0.82","2.52","3.83","0.0"
"Missouri","1975","107200.0","2328.0","6917.0","0.0","0.0","1015.0","22269.0","91465.0","0.0","0.0","267.0","381168.0","4138.0","25714.0","0.0","45725.0","33580.0","0.0","0.0","425.0","124403.0","90652.0","17526.0","0.0","0.0","12745.0","0.0","4.0","1062.0","998.0","8362.0","0.0","161.0","42882.0","156454.0","14087.0","7.0","50798.0","417166.0","7552.0","2.7","16.9","2.4","52.6","104.7","205.4","9.3","15.0","56.8","75.7","1.0","297.6","71.3","34.3","1.7","21.9","0.5","134.5","232.0","2.8","0.0","137.9","1699.4","0.0","1.17","2.45","2.4","2.36","1.14","0.54","2.26","0.58","1.24","2.25","2.4","2.72","0.8","3.45","1.17","2.72","4.07","0.0"
"Missouri","1976","116535.0","2714.0","7426.0","0.0","0.0","1527.0","24478.0","98935.0","0.0","0.0","316.0","415534.0","4015.0","24761.0","0.0","48964.0","36395.0","0.0","0.0","1333.0","130066.0","91412.0","22326.0","0.0","0.0","14844.0","0.0","3.0","1170.0","1109.0","8977.0","0.0","243.0","42897.0","161012.0","16701.0","4.0","58954.0","439066.0","5280.0","3.3","19.8","4.0","61.5","133.3","259.3","9.3","19.1","63.6","88.1","3.5","335.1","89.4","60.6","1.8","25.7","0.8","153.6","272.2","3.5","0.0","170.0","1874.1","0.0","1.23","2.67","2.6","2.51","1.35","0.62","2.31","0.77","1.3","2.42","2.6","2.89","0.99","4.04","1.23","2.88","4.27","0.0"
"Missouri","1977","124884.0","1719.0","7009.0","0.0","0.0","1302.0","25153.0","93714.0","0.0","0.0","373.0","453042.0","5445.0","25103.0","0.0","48477.0","36958.0","0.0","0.0","1266.0","136829.0","89487.0","23000.0","0.0","0.0","13210.0","0.0","0.0","1312.0","668.0","8473.0","0.0","207.0","42202.0","154724.0","19660.0","3.0","62905.0","451980.0","4676.0","2.2","21.1","3.8","71.9","173.9","341.1","14.6","28.0","65.8","99.0","3.7","378.7","127.3","68.1","1.3","27.3","0.8","170.8","336.5","4.7","0.0","197.9","2060.3","0.0","1.27","3.01","2.88","2.86","1.86","0.75","2.68","1.12","1.36","2.68","2.88","3.1","1.44","4.34","1.27","3.15","4.56","0.0"
"Missouri","1978","111454.0","4093.0","7930.0","0.0","0.0","1065.0","25018.0","99297.0","0.0","0.0","425.0","440044.0","8627.0","26560.0","0.0","40295.0","42681.0","0.0","0.0","1141.0","145810.0","69959.0","23629.0","0.0","0.0","16392.0","0.0","4.0","1178.0","1223.0","9587.0","0.0","169.0","41888.0","160007.0","22308.0","0.0","65954.0","464380.0","4447.0","5.8","24.4","3.3","74.1","197.5","442.2","23.0","30.4","59.7","121.2","3.5","418.9","99.1","71.3","2.5","31.6","0.7","161.9","364.0","5.7","0.0","218.1","2130.6","0.0","1.42","3.07","3.09","2.96","1.99","1.0","2.67","1.14","1.48","2.84","3.09","3.16","1.45","4.46","0.0","3.31","4.59","0.0"
"Missouri","1979","127372.0","5336.0","8532.0","0.0","0.0","1605.0","25113.0","92710.0","0.0","0.0","523.0","464759.0","3759.0","19894.0","0.0","41076.0","45310.0","0.0","0.0","760.0","148958.0","62678.0","22368.0","0.0","0.0","16478.0","0.0","0.0","1299.0","1334.0","10314.0","0.0","255.0","36029.0","157939.0","27554.0","0.0","66944.0","439873.0","6919.0","8.1","41.0","6.1","95.7","239.1","491.7","15.3","30.4","64.0","162.2","2.9","554.6","121.9","98.8","2.5","50.7","1.4","218.3","444.6","10.0","0.0","335.9","2811.5","0.0","1.51","4.8","3.78","3.81","2.58","1.06","4.07","1.53","1.56","3.58","3.78","4.07","1.99","6.47","0.0","5.02","6.39","0.0"
"Missouri","1980","108671.0","1413.0","5829.0","0.0","0.0","970.0","16010.0","77253.0","0.0","0.0","452.0","493613.0","3133.0","15007.0","0.0","36037.0","27855.0","0.0","0.0","493.0","110258.0","79295.0","21533.0","0.0","0.0","6402.0","0.0","7.0","2402.0","376.0","7256.0","0.0","323.0","25578.0","145687.0","18229.0","0.0","63049.0","404898.0","5666.0","2.2","37.9","5.9","90.4","222.7","586.4","18.8","33.3","58.0","162.3","3.0","623.8","201.1","137.2","0.6","49.7","2.6","179.3","471.2","9.2","0.0","439.5","3548.5","0.0","1.58","6.49","6.1","5.65","2.88","1.19","6.02","2.22","1.61","5.83","6.1","6.26","2.61","9.33","0.0","6.97","8.76","0.0"
"Missouri","1981","98847.0","1890.0","4504.0","0.0","0.0","2257.0","12755.0","69537.0","0.0","0.0","394.0","495188.0","1779.0","7554.0","0.0","38549.0","30340.0","0.0","0.0","408.0","101645.0","74394.0","19876.0","0.0","0.0","6410.0","24.0","128.0","3665.0","415.0","8194.0","0.0","431.0","25408.0","130595.0","16382.0","0.0","61319.0","393544.0","5689.0","3.2","35.1","16.6","94.2","245.9","666.5","12.9","20.1","66.7","211.3","3.0","697.7","232.0","171.5","0.7","66.5","4.2","188.9","516.9","10.2","0.0","507.8","3851.8","0.0","1.69","7.8","7.37","7.38","3.54","1.35","7.25","2.66","1.73","7.0","7.37","7.46","3.28","10.94","0.0","8.28","9.79","0.0"
"Missouri","1982","109485.0","1568.0","6104.0","0.0","0.0","3312.0","15200.0","71167.0","0.0","0.0","444.0","489229.0","2096.0","4538.0","0.0","32699.0","34964.0","0.0","0.0","414.0","101731.0","65717.0","13530.0","0.0","0.0","6066.0","0.0","0.0","0.0","321.0","6551.0","0.0","697.0","24644.0","138424.0","19588.0","0.0","72152.0","400137.0","4634.0","2.7","45.5","23.7","107.5","333.2","700.1","14.6","16.5","57.3","236.0","3.0","713.3","285.0","149.8","0.5","51.4","6.8","201.0","707.3","11.9","0.0","574.2","3779.6","0.0","1.71","7.46","7.15","7.07","4.68","1.43","6.96","3.64","1.75","6.75","7.15","7.01","4.34","11.07","0.0","7.96","9.45","0.0"
"Missouri","1983","101740.0","2366.0","9446.0","0.0","0.0","196.0","17462.0","67914.0","0.0","0.0","413.0","527298.0","2275.0","2792.0","0.0","34246.0","17134.0","0.0","0.0","182.0","75461.0","60929.0","14422.0","0.0","0.0","6762.0","0.0","0.0","0.0","451.0","4088.0","0.0","391.0","25172.0","130067.0","18193.0","0.0","65800.0","405886.0","3839.0","3.8","60.3","1.3","111.0","370.7","786.7","13.8","11.6","55.2","114.4","1.3","553.0","297.1","154.1","0.9","29.5","2.7","193.2","775.2","10.7","0.0","471.9","3418.6","0.0","1.61","6.38","6.8","6.35","5.46","1.49","6.08","4.16","1.61","6.67","7.17","7.33","4.88","10.68","0.0","7.17","8.42","0.0"
"Missouri","1984","137916.0","2230.0","11602.0","0.0","0.0","129.0","17123.0","68373.0","0.0","0.0","503.0","551690.0","1276.0","2496.0","0.0","38853.0","21045.0","0.0","0.0","136.0","86045.0","60524.0","16332.0","0.0","0.0","6718.0","0.0","0.0","0.0","523.0","5022.0","0.0","463.0","16906.0","132928.0","22423.0","0.0","69634.0","415676.0","5137.0","3.6","74.0","1.0","111.1","354.2","824.8","7.8","9.8","62.9","139.2","1.0","632.4","286.1","177.3","1.1","35.6","3.7","125.6","763.9","13.4","0.0","507.8","3423.3","0.0","1.59","6.37","8.07","6.49","5.18","1.5","6.09","3.93","1.62","6.61","7.11","7.35","4.73","10.86","0.0","7.29","8.24","0.0"
"Missouri","1985","113903.0","2775.0","8861.0","0.0","0.0","186.0","14373.0","61379.0","0.0","0.0","549.0","484937.0","1178.0","1454.0","0.0","41191.0","24152.0","0.0","0.0","123.0","89333.0","66828.0","14135.0","0.0","0.0","6582.0","0.0","0.0","0.0","783.0","4932.0","0.0","538.0","18076.0","130319.0","23098.0","0.0","77302.0","425545.0","4337.0","4.3","53.5","1.9","98.8","299.5","728.4","6.8","4.8","66.7","152.1","0.8","629.3","276.4","155.6","1.4","33.1","5.4","133.3","703.3","13.2","0.0","544.1","3487.6","0.0","1.57","6.04","10.06","6.87","4.88","1.5","5.76","3.31","1.62","6.3","6.71","7.04","4.14","11.01","0.0","7.04","8.2","0.0"
