"data.date","data.owned or leased","data.parking spaces","data.status","data.type","location.congressional district","location.id","location.region id","data.disabilities.ADA Accessible","data.disabilities.ansi usable","location.address.city","location.address.county","location.address.line 1","location.address.state","location.address.zip"
"0","LEASED","51","ACTIVE","BUILDING","3","AR1269","7","Yes","9220","RUSSELLVILLE","POPE COUNTY","2708 E Parkway Dr","AR","728022006"
"0","LEASED","1","ACTIVE","BUILDING","2","AR1270","7","Yes","5895","LITTLE ROCK","PULASKI COUNTY","200 W Capitol Ave","AR","722013602"
"0","LEASED","0","ACTIVE","BUILDING","2","AR1273","7","Yes","7243","LITTLE ROCK","PULASKI COUNTY","10810 EXECUTIVE CENTER DR","AR","722114354"
"0","LEASED","11","ACTIVE","BUILDING","2","AR1275","7","Yes","9500","SHERWOOD","PULASKI COUNTY","1020 LANTRIP RD","AR","721204160"
"0","LEASED","37","ACTIVE","BUILDING","4","AR1276","7","Yes","6771","EL DORADO","UNION COUNTY","2600 W Hillsboro St","AR","717306820"
"0","LEASED","40","ACTIVE","BUILDING","1","AR1278","7","Yes","6872","BATESVILLE","INDEPENDENCE COUNTY","151 DRY KILN RD","AR","725018393"
"0","LEASED","25","ACTIVE","BUILDING","2","AR1279","7","Yes","6083","CONWAY","FAULKNER COUNTY","110 S Amity Rd","AR","720328976"
"0","LEASED","72","ACTIVE","BUILDING","4","AR1284","7","Yes","11993","PINE BLUFF","JEFFERSON COUNTY","3511 Market St","AR","716014778"
"1992.3.14","LEASED","5","ACTIVE","BUILDING","4","AR1289","7","Will Conform","2080","CAMDEN","OUACHITA COUNTY","193 Highway 278 E","AR","717018601"
"1997.10.2","LEASED","0","ACTIVE","BUILDING","3","AR1290","7","Yes","0","FAYETTEVILLE","WASHINGTON COUNTY","E Millsap Rd","AR","727033929"
"2008.1.1","LEASED","10","ACTIVE","BUILDING","1","AR1291","7","Yes","3250","MARION","CRITTENDEN COUNTY","2840 I-55 NORTH","AR","723649998"
"2009.10.17","LEASED","56","ACTIVE","BUILDING","1","AR1295","7","Yes","11108","FORREST CITY","ST. FRANCIS COUNTY","965 HOLIDAY DR.","AR","723359183"
"2009.6.19","LEASED","76","ACTIVE","BUILDING","3","AR1296","7","Yes","13112","FORT SMITH","SEBASTIAN COUNTY","6801 DALLAS STREET","AR","728035033"
"2010.3.1","LEASED","8","ACTIVE","BUILDING","3","AR1298","7","No","6638","FORT SMITH","SEBASTIAN COUNTY","415 Garland Ave","AR","729011956"
"2010.5.1","LEASED","88","ACTIVE","BUILDING","1","AR1300","7","Yes","14249","JONESBORO","CRAIGHEAD COUNTY","1809 Latourette Dr","AR","72404"
"1975.4.1","LEASED","17","ACTIVE","BUILDING","2","AR1302","7","Yes","7048","LITTLE ROCK","PULASKI COUNTY","2228 Cottondale Ln","AR","722022037"
"2001.6.1","LEASED","24","ACTIVE","BUILDING","1","AR1303","7","Yes","4688","PARAGOULD","GREENE COUNTY","206 N ROCKINGCHAIR RD","AR","724502401"
"0","LEASED","11","ACTIVE","BUILDING","3","AR1304","7","Yes","11129","FAYETTEVILLE","WASHINGTON COUNTY","3419 N PLAINVIEW AVE","AR","727034065"
"0","LEASED","2","ACTIVE","BUILDING","4","AR1305","7","Yes","1436","TEXARKANA","MILLER COUNTY","4083 Jefferson Ave","AR","71854"
"1969.3.12","LEASED","0","ACTIVE","BUILDING","3","AR1307","7","Yes","440","FAYETTEVILLE","WASHINGTON COUNTY","300 N College Ave","AR","727014203"
"2014.10.31","LEASED","50","ACTIVE","BUILDING","3","AR1308","7","Will Conform","12925","FORT SMITH","SEBASTIAN COUNTY","4624 KELLEY HWY","AR","729045022"
"1990.1.1","LEASED","2","ACTIVE","BUILDING","2","AR1309","7","Yes","3447","LITTLE ROCK","PULASKI COUNTY","10809 EXECUTIVE CENTER DR","AR","722114353"
"1985.5.1","LEASED","8","ACTIVE","BUILDING","2","AR1310","7","Yes","3883","CONWAY","FAULKNER COUNTY","235 Tilk Rd","AR","72032"
"0","LEASED","16","ACTIVE","BUILDING","3","AR1311","7","No","5478","FAYETTEVILLE","WASHINGTON COUNTY","112 W Center St","AR","727016034"
"0","LEASED","0","ACTIVE","BUILDING","2","AR1314","7","Will Conform","0","LITTLE ROCK","PULASKI COUNTY","107 E Markham St","AR","722011561"
"0","LEASED","32","ACTIVE","BUILDING","3","AR1316","7","Yes","8206","FAYETTEVILLE","WASHINGTON COUNTY","4375 N Vantage Dr","AR","727035017"
"2020.2.20","LEASED","34","ACTIVE","BUILDING","3","AR1317","7","Will Conform","16969","FAYETTEVILLE","WASHINGTON COUNTY","3930 N Vantage Dr","AR","72703"
"0","LEASED","0","ACTIVE","BUILDING","1","AR1318","7","Yes","0","BATESVILLE","INDEPENDENCE COUNTY","490 E College St","AR","725015602"
"1933.1.1","OWNED","54","ACTIVE","BUILDING","5","LA0002","7","Will Conform","25984","ALEXANDRIA","RAPIDES PARISH","515 MURRAY ST","LA","713018076"
"1933.1.1","OWNED","23","ACTIVE","BUILDING","6","LA0006","7","Will Conform","34136","BATON ROUGE","EAST BATON ROUGE PARISH","707 FLORIDA ST","LA","708011713"
"1934.1.1","OWNED","40","ACTIVE","BUILDING","5","LA0029","7","Will Conform","25481","MONROE","OUACHITA PARISH","201 JACKSON ST","LA","712017472"
"1881.1.1","OWNED","5","ACTIVE","BUILDING","2","LA0033","7","Will Conform","186317","NEW ORLEANS","ORLEANS PARISH","423 CANAL ST","LA","701302329"
"1939.1.1","OWNED","33","ACTIVE","BUILDING","2","LA0034","7","Will Conform","144706","NEW ORLEANS","ORLEANS PARISH","600 S MAESTRI PL","LA","701303414"
"2015.1.1","OWNED","86","ACTIVE","BUILDING","2","LA0035","7","Will Conform","102450","NEW ORLEANS","ORLEANS PARISH","600 CAMP ST","LA","701303425"
"1960.1.1","LEASED","2","ACTIVE","BUILDING","3","LA0057","7","Will Conform","806","LAKE CHARLES","CALCASIEU PARISH","921 Moss St","LA","70601"
"1972.1.1","OWNED","162","ACTIVE","BUILDING","1","LA0070","7","Will Conform","49227","HOUMA","TERREBONNE PARISH","423 LAFAYETTE ST","LA","703604802"
"1964.1.1","OWNED","82","ACTIVE","STRUCTURE","2","LA0072","7","Will Conform","0","NEW ORLEANS","ORLEANS PARISH","720 St Charles Ave","LA","701303725"
"1976.1.1","OWNED","129","ACTIVE","BUILDING","2","LA0085","7","No","464220","NEW ORLEANS","ORLEANS PARISH","500 POYDRAS ST","LA","701303319"
"1994.1.1","OWNED","146","ACTIVE","BUILDING","6","LA0097","7","Yes","111045","BATON ROUGE","EAST BATON ROUGE PARISH","777 FLORIDA ST","LA","708011717"
"1993.1.1","OWNED","166","ACTIVE","BUILDING","4","LA0098","7","Will Conform","164459","SHREVEPORT","CADDO PARISH","300 FANNIN ST","LA","711013141"
"1999.4.1","OWNED","166","ACTIVE","BUILDING","3","LA0099","7","Yes","131005","LAFAYETTE","LAFAYETTE PARISH","800 LAFAYETTE ST","LA","705016832"
"0","LEASED","20","ACTIVE","BUILDING","5","LA1181","7","Will Conform","9780","VIDALIA","CONCORDIA PARISH","100 ADVOCATE ROW","LA","713733032"
"0","LEASED","35","ACTIVE","BUILDING","3","LA1254","7","Will Conform","7222","LAKE CHARLES","CALCASIEU PARISH","620 ESPLANADE ST","LA","706076363"
"0","LEASED","0","ACTIVE","BUILDING","2","LA1261","7","Will Conform","1860","NEW ORLEANS","ORLEANS PARISH","916 N PETERS STREET","LA","701163338"
"0","LEASED","640","ACTIVE","BUILDING","1","LA1262","7","Will Conform","187699","HARAHAN","JEFFERSON PARISH","1201 ELMWOOD PARK BLVD","LA","701232331"
"0","LEASED","170","ACTIVE","BUILDING","2","LA1274","7","Will Conform","141817","NEW ORLEANS","ORLEANS PARISH","1250 Poydras St","LA","701131804"
"0","LEASED","0","ACTIVE","BUILDING","2","LA1279","7","Will Conform","15790","NEW ORLEANS","ORLEANS PARISH","1515 POYDRAS ST","LA","701123723"
"0","LEASED","5","ACTIVE","BUILDING","6","LA1280","7","Will Conform","6760","BATON ROUGE","EAST BATON ROUGE PARISH","9100 BLUEBONNET CENTRE BLVD","LA","708092985"
"0","LEASED","44","ACTIVE","BUILDING","2","LA1281","7","Will Conform","19698","NEW ORLEANS","ORLEANS PARISH","400 POYDRAS ST","LA","701303245"
"0","LEASED","21","ACTIVE","BUILDING","1","LA1282","7","Will Conform","21048","METAIRIE","JEFFERSON PARISH","2424 Edenborn Ave","LA","700016457"
"0","LEASED","24","ACTIVE","BUILDING","5","LA1287","7","Will Conform","18555","ALEXANDRIA","RAPIDES PARISH","300 JACKSON ST","LA","713018357"
"0","LEASED","7","ACTIVE","BUILDING","6","LA1290","7","Will Conform","2423","BATON ROUGE","EAST BATON ROUGE PARISH","5353 Essen Ln","LA","708093587"
"0","LEASED","272","ACTIVE","BUILDING","2","LA1295","7","Will Conform","55976","NEW ORLEANS","ORLEANS PARISH","365 Canal St","LA","701301182"
"0","LEASED","30","ACTIVE","BUILDING","4","LA1296","7","Will Conform","20825","SHREVEPORT","CADDO PARISH","401 EDWARDS ST","LA","711013289"
"0","LEASED","89","ACTIVE","BUILDING","6","LA1301","7","Will Conform","14786","BATON ROUGE","EAST BATON ROUGE PARISH","3535 S Sherwood Forest Blvd","LA","708162255"
"0","LEASED","3","ACTIVE","BUILDING","2","LA1309","7","Will Conform","2873","PORT ALLEN","WEST BATON ROUGE PARISH","1780 Commercial Dr","LA","707676103"
"0","LEASED","170","ACTIVE","BUILDING","1","LA1320","7","Will Conform","65344","METAIRIE","JEFFERSON PARISH","3838 N Causeway Blvd","LA","700028194"
"0","LEASED","0","ACTIVE","BUILDING","3","LA1321","7","Will Conform","0","LAKE CHARLES","CALCASIEU PARISH","1 Lakeshore Dr","LA","70629"
"0","LEASED","60","ACTIVE","BUILDING","3","LA1327","7","Will Conform","45160","LAKE CHARLES","CALCASIEU PARISH","611 BROAD ST","LA","706014380"
"0","LEASED","13","ACTIVE","BUILDING","1","LA1334","7","Will Conform","1495","HAMMOND","TANGIPAHOA PARISH","300 E THOMAS ST","LA","704013318"
"0","LEASED","9","ACTIVE","BUILDING","2","LA1335","7","Will Conform","1322","GRAMERCY","ST. JAMES PARISH","110 N AIRLINE HWY","LA","700523620"
"0","LEASED","9","ACTIVE","BUILDING","2","LA1336","7","Will Conform","45480","NEW ORLEANS","ORLEANS PARISH","1555 POYDRAS ST","LA","701123701"
"0","LEASED","72","ACTIVE","BUILDING","4","LA1340","7","Will Conform","12862","SHREVEPORT","CADDO PARISH","3007 KNIGHT ST","LA","711052525"
"0","LEASED","94","ACTIVE","BUILDING","2","LA1343","7","Will Conform","13393","GRETNA","JEFFERSON PARISH","115 Terry Pkwy","LA","700562522"
"0","LEASED","26","ACTIVE","BUILDING","3","LA1351","7","Will Conform","22465","LAFAYETTE","LAFAYETTE PARISH","102 VERSAILLES BLVD","LA","705016700"
"0","LEASED","26","ACTIVE","BUILDING","4","LA1353","7","Will Conform","21669","OAKDALE","ALLEN PARISH","1010 E Whatley Rd","LA","71463"
"0","LEASED","10","ACTIVE","BUILDING","3","LA1354","7","Will Conform","6622","LAFAYETTE","LAFAYETTE PARISH","201 Energy Pkwy","LA","705083800"
"0","LEASED","30","ACTIVE","BUILDING","4","LA1357","7","Will Conform","4971","DE RIDDER","BEAUREGARD PARISH","807 S PINE ST","LA","706344974"
"0","LEASED","58","ACTIVE","BUILDING","2","LA1358","7","Will Conform","8846","BATON ROUGE","EAST BATON ROUGE PARISH","4332 Harding Blvd","LA","708075238"
"0","LEASED","51","ACTIVE","BUILDING","5","LA1359","7","Yes","8971","OPELOUSAS","ST. LANDRY PARISH","I 49 S Service Rd","LA","70570"
"0","LEASED","0","ACTIVE","BUILDING","5","LA1361","7","Yes","0","ALEXANDRIA","RAPIDES PARISH","3403 Government St","LA","713023321"
"0","LEASED","64","ACTIVE","BUILDING","4","LA1362","7","Will Conform","20342","SHREVEPORT","CADDO PARISH","2715 Alkay Dr","LA","711182509"
"0","LEASED","132","ACTIVE","BUILDING","1","LA1363","7","Will Conform","49415","METAIRIE","JEFFERSON PARISH","1 GALLERIA BLVD","LA","700012082"
"0","LEASED","10","ACTIVE","BUILDING","1","LA1368","7","Yes","970","NEW ORLEANS","JEFFERSON PARISH","1200 S Clearview Pkwy","LA","701232389"
"0","LEASED","72","ACTIVE","BUILDING","1","LA1369","7","Yes","10961","KENNER","JEFFERSON PARISH","1616 Joe Yenni Blvd","LA","70065"
"1999.7.1","LEASED","155","ACTIVE","BUILDING","2","LA1370","7","Yes","126541","NEW ORLEANS","ORLEANS PARISH","2901 Leon C Simon Blvd","LA","701261062"
"0","LEASED","38","ACTIVE","BUILDING","3","LA1371","7","Yes","5707","MORGAN CITY","ST. MARY PARISH","1279 CLOTHILDE ST","LA","703801347"
"0","LEASED","20","ACTIVE","BUILDING","6","LA1373","7","Yes","5443","BATON ROUGE","EAST BATON ROUGE PARISH","4354 S SHERWOOD FOREST BLVD","LA","708164476"
"0","LEASED","11","ACTIVE","BUILDING","3","LA1375","7","Yes","7719","LAFAYETTE","LAFAYETTE PARISH","101 FEU FOLLET RD","LA","705084294"
"0","LEASED","23","ACTIVE","BUILDING","6","LA1376","7","Yes","3232","BATON ROUGE","EAST BATON ROUGE PARISH","6041 CRESTMOUNT DR","LA","708094134"
"0","LEASED","64","ACTIVE","BUILDING","6","LA1377","7","Yes","9580","BATON ROUGE","EAST BATON ROUGE PARISH","5304 FLANDERS DR","LA","708087206"
"0","LEASED","66","ACTIVE","BUILDING","5","LA1380","7","Yes","10240","MONROE","OUACHITA PARISH","1120 PLAZA BLVD","LA","712015146"
"0","LEASED","44","ACTIVE","BUILDING","6","LA1391","7","Yes","9956","BATON ROUGE","EAST BATON ROUGE PARISH","11655 Southfork Dr","LA","708165220"
"0","LEASED","6","ACTIVE","BUILDING","1","LA1392","7","Yes","7903","MANDEVILLE","ST. TAMMANY PARISH","68423 James St","LA","704717755"
"0","LEASED","72","ACTIVE","BUILDING","5","LA1393","7","Yes","14695","ALEXANDRIA","RAPIDES PARISH","3401 N BLVD","LA","713013608"
"0","LEASED","90","ACTIVE","BUILDING","4","LA1395","7","Yes","16270","SHREVEPORT","CADDO PARISH","1240 S Pointe Pkwy","LA","711052647"
"0","LEASED","40","ACTIVE","BUILDING","5","LA1399","7","Yes","5775","MONROE","OUACHITA PARISH","1401 HUDSON LN","LA","712016009"
"0","LEASED","44","ACTIVE","BUILDING","1","LA1400","7","Yes","9786","HAMMOND","TANGIPAHOA PARISH","2100 Robin Ave","LA","704035749"
"0","LEASED","18","ACTIVE","BUILDING","1","LA1402","7","Yes","4710","COVINGTON","ST. TAMMANY PARISH","103 Northpark Blvd","LA","704336119"
"0","LEASED","18","ACTIVE","BUILDING","4","LA1403","7","Yes","6630","SHREVEPORT","CADDO PARISH","400 Texas St","LA","711013522"
"0","LEASED","109","ACTIVE","BUILDING","6","LA1406","7","Yes","17129","BATON ROUGE","EAST BATON ROUGE PARISH","5455 BANKERS AVE","LA","708082606"
"0","LEASED","7","ACTIVE","BUILDING","2","LA1407","7","Yes","4675","NEW ORLEANS","ORLEANS PARISH","1100 POYDRAS ST","LA","701631101"
"0","LEASED","24","ACTIVE","BUILDING","4","LA1408","7","Yes","4540","LEESVILLE","VERNON PARISH","2100 Sartor St","LA","71446"
"0","LEASED","35","ACTIVE","BUILDING","2","LA1409","7","Yes","8749","BATON ROUGE","EAST BATON ROUGE PARISH","9191 Plank Rd","LA","708112292"
"0","LEASED","2","ACTIVE","BUILDING","2","LA1410","7","Yes","1553","BATON ROUGE","EAST BATON ROUGE PARISH","9430 Jackie Cochran Dr","LA","708078020"
"0","LEASED","2","ACTIVE","BUILDING","3","LA1412","7","Yes","1822","LAFAYETTE","LAFAYETTE PARISH","MAIN TERMINAL","LA","705082159"
"0","LEASED","8","ACTIVE","BUILDING","3","LA1413","7","Yes","954","LAKE CHARLES","CALCASIEU PARISH","500 AIRPORT BLVD","LA","706070669"
"0","LEASED","51","ACTIVE","BUILDING","6","LA1414","7","Yes","8704","SAINT ROSE","ST. CHARLES PARISH","120 Mallard St","LA","700874015"
"0","LEASED","0","ACTIVE","BUILDING","2","LA1415","7","Yes","6238","KENNER","JEFFERSON PARISH","Airport Access Rd","LA","70062"
"0","LEASED","2","ACTIVE","BUILDING","4","LA1416","7","Yes","3912","SHREVEPORT","CADDO PARISH","5103 Hollywood Ave","LA","71109"
"0","LEASED","154","ACTIVE","BUILDING","6","LA1420","7","Yes","20682","BATON ROUGE","EAST BATON ROUGE PARISH","2600 Citiplace Ct","LA","708082711"
"0","LEASED","1","ACTIVE","BUILDING","5","LA1422","7","Yes","308","MONROE","OUACHITA PARISH","130 DESIARD ST","LA","712017319"
"0","LEASED","2","ACTIVE","BUILDING","5","LA1423","7","No","2844","MONROE","OUACHITA PARISH","5400 OPERATIONS RD","LA","712036162"
"0","LEASED","20","ACTIVE","BUILDING","3","LA1425","7","Yes","9999","CROWLEY","ACADIA PARISH","6129 Egan Hwy","LA","705260726"
"0","LEASED","3","ACTIVE","BUILDING","5","LA1427","7","Yes","3032","ALEXANDRIA","RAPIDES PARISH","3508 Government St","LA","713023326"
"0","LEASED","7","ACTIVE","BUILDING","1","LA1428","7","Yes","5190","SLIDELL","ST. TAMMANY PARISH","BUILDING #3","LA","704613504"
"0","LEASED","0","ACTIVE","BUILDING","6","LA1429","7","Yes","0","BATON ROUGE","EAST BATON ROUGE PARISH","6100 CORPORATE BLVD","LA","708082717"
"0","LEASED","11","ACTIVE","BUILDING","6","LA1430","7","Yes","3232","BATON ROUGE","EAST BATON ROUGE PARISH","6031 CRESTMOUNT DR","LA","708094134"
"0","LEASED","20","ACTIVE","BUILDING","3","LA1432","7","Yes","7468","LAKE CHARLES","CALCASIEU PARISH","127 W Broad St","LA","70601"
"0","LEASED","12","ACTIVE","BUILDING","1","LA1435","7","Yes","2330","CUT OFF","LAFOURCHE PARISH","16819 E Main St","LA","703453901"
"0","LEASED","22","ACTIVE","BUILDING","6","LA1442","7","Yes","10153","BATON ROUGE","EAST BATON ROUGE PARISH","10101 Park Rowe Ave","LA","708101686"
"0","LEASED","1","ACTIVE","BUILDING","1","LA1464","7","Yes","5008","MANDEVILLE","ST. TAMMANY PARISH","4250 Highway 22","LA","70471"
"0","LEASED","6","ACTIVE","BUILDING","6","LA1474","7","Will Conform","7171","BATON ROUGE","EAST BATON ROUGE PARISH","14141 Airline Hwy","LA","708176241"
"0","LEASED","129","ACTIVE","BUILDING","2","LA1475","7","Yes","55318","NEW ORLEANS","ORLEANS PARISH","650 POYDRAS ST","LA","701306101"
"2007.7.15","LEASED","15","ACTIVE","BUILDING","2","LA1477","7","Will Conform","9600","NEW ORLEANS","ORLEANS PARISH","3426 Canal St","LA","70119"
"1979.2.4","LEASED","4","ACTIVE","BUILDING","1","LA1479","7","Yes","1693","METAIRIE","JEFFERSON PARISH","2800 VETERANS BLVD","LA","700026130"
"1983.1.6","LEASED","5","ACTIVE","BUILDING","2","LA1480","7","Yes","38000","NEW ORLEANS","ORLEANS PARISH","4301 Poche Ct W","LA","701292223"
"1986.12.17","LEASED","26","ACTIVE","BUILDING","4","LA1489","7","Yes","5918","NATCHITOCHES","NATCHITOCHES PARISH","950 KEYSER AVE","LA","714576266"
"2005.12.17","LEASED","0","ACTIVE","BUILDING","1","LA1490","7","Yes","2100","HAMMOND","TANGIPAHOA PARISH","19095 TRIPPI ROAD","LA","704030744"
"2010.1.23","LEASED","68","ACTIVE","BUILDING","1","LA1491","7","Yes","11463","HOUMA","TERREBONNE PARISH","178 Civic Center Dr","LA","70360"
"2010.2.1","LEASED","36","ACTIVE","BUILDING","3","LA1492","7","Yes","6900","NEW IBERIA","IBERIA PARISH","417 Spanish Town Blvd","LA","705608333"
"0","LEASED","50","ACTIVE","BUILDING","6","LA1493","7","Will Conform","13530","BATON ROUGE","EAST BATON ROUGE PARISH","18134 E PETROLEUM DR","LA","708096103"
"2010.1.30","LEASED","36","ACTIVE","BUILDING","4","LA1494","7","Yes","7130","MINDEN","WEBSTER PARISH","103 MBL Bank Dr","LA","71055"
"2010.3.1","LEASED","62","ACTIVE","BUILDING","1","LA1495","7","Yes","10635","LACOMBE","ST. TAMMANY PARISH","64285 Highway 434","LA","704453488"
"1998.2.18","LEASED","7","ACTIVE","BUILDING","1","LA1498","7","Will Conform","4502","COVINGTON","ST. TAMMANY PARISH","109 NEW CAMELLIA BLVD","LA","704337829"
"1985.4.6","LEASED","2","ACTIVE","BUILDING","1","LA1499","7","Will Conform","3115","SLIDELL","ST. TAMMANY PARISH","62512 AIRPORT RD","LA","70460"
"2011.3.8","LEASED","197","ACTIVE","BUILDING","1","LA1502","7","No","34150","NEW ORLEANS","ORLEANS PARISH","800 W COMMERCE RD","LA","701233328"
"0","LEASED","4","ACTIVE","BUILDING","2","LA1504","7","Yes","605","GRETNA","JEFFERSON PARISH","401 Whitney Ave","LA","700562500"
"0","LEASED","12","ACTIVE","BUILDING","6","LA1505","7","Yes","4097","BATON ROUGE","EAST BATON ROUGE PARISH","7884 OFFICE PARK BLVD","LA","708097603"
"0","LEASED","25","ACTIVE","BUILDING","2","LA1506","7","Will Conform","8373","KENNER","JEFFERSON PARISH","924 KENNER AVE","LA","700627230"
"0","LEASED","38","ACTIVE","BUILDING","1","LA1507","7","No","10729","HOUMA","TERREBONNE PARISH","Houma-Terrebonne Airport","LA","70363"
"1974.6.1","LEASED","24","ACTIVE","BUILDING","6","LA1508","7","No","17472","BATON ROUGE","EAST BATON ROUGE PARISH","LSU School of Veterinary Medicine","LA","708038402"
"0","LEASED","80","ACTIVE","BUILDING","3","LA1509","7","Will Conform","23164","LAKE CHARLES","CALCASIEU PARISH","152 MARINE ST","LA","706015611"
"2012.8.24","LEASED","71","ACTIVE","BUILDING","1","LA1510","7","Will Conform","12550","HOUMA","TERREBONNE PARISH","794 E WOODLAWN RANCH RD","LA","703637209"
"2012.7.25","LEASED","200","ACTIVE","BUILDING","4","LA1511","7","Yes","30000","BOSSIER CITY","BOSSIER PARISH","1701 OLD MINDEN RD","LA","711114800"
"1978.5.1","LEASED","0","ACTIVE","BUILDING","2","LA1512","7","Yes","7975","KENNER","JEFFERSON PARISH","200 CROFTON RD","LA","700628300"
"0","LEASED","28","ACTIVE","BUILDING","5","LA1513","7","Will Conform","5137","BOGALUSA","WASHINGTON PARISH","438 AVENUE B","LA","704273709"
"2013.8.21","LEASED","0","ACTIVE","BUILDING","3","LA1514","7","Yes","8391","LAKE CHARLES","CALCASIEU PARISH","149 W 18TH ST","LA","706010709"
"0","LEASED","54","ACTIVE","BUILDING","3","LA1517","7","Will Conform","9640","LAFAYETTE","LAFAYETTE PARISH","201 Saint Patrick St","LA","705064500"
"0","LEASED","8","ACTIVE","BUILDING","4","LA1518","7","No","3630","SHREVEPORT","BOSSIER PARISH","3341 YOUREE DR","LA","711052115"
"0","LEASED","17","ACTIVE","BUILDING","6","LA1521","7","Will Conform","8486","BATON ROUGE","EAST BATON ROUGE PARISH","18211 E Petroleum Dr","LA","708096128"
"0","LEASED","2","ACTIVE","BUILDING","6","LA1523","7","Yes","710","BATON ROUGE","EAST BATON ROUGE PARISH","5353 Essen Ln","LA","70809"
"0","LEASED","0","ACTIVE","BUILDING","1","LA1526","7","Will Conform","39951","HARAHAN","JEFFERSON PARISH","521 Elmwood Park Boulevard","LA","70123"
"2017.3.1","LEASED","4","ACTIVE","BUILDING","1","LA1527","7","Yes","16500","NEW ORLEANS","JEFFERSON PARISH","508 Time Saver Ave","LA","701233133"
"1975.5.1","LEASED","9","ACTIVE","BUILDING","3","LA1528","7","Yes","2269","BROUSSARD","LAFAYETTE PARISH","817 Albertson Pkwy","LA","70518"
"0","LEASED","2","ACTIVE","BUILDING","5","LA1529","7","Will Conform","17123","ALEXANDRIA","RAPIDES PARISH","2800 S MacArthur Dr","LA","713012951"
"0","LEASED","9","ACTIVE","BUILDING","4","LA1530","7","Will Conform","7300","BOSSIER CITY","BOSSIER PARISH","4460 Viking Dr","LA","711117415"
"0","LEASED","0","ACTIVE","BUILDING","5","LA1532","7","Yes","0","RUSTON","LINCOLN PARISH","1809 Northpointe Ln","LA","712703852"
"2019.6.3","LEASED","0","ACTIVE","BUILDING","2","LA1533","7","Yes","0","NEW ORLEANS","ORLEANS PARISH","650 Poydras St","LA","701301500"
"2019.3.15","LEASED","4","ACTIVE","BUILDING","5","LA1534","7","Will Conform","4849","MONROE","OUACHITA PARISH","201 Century Villiage Blvd","LA","71203"
"0","LEASED","6","ACTIVE","BUILDING","6","LA1537","7","Yes","24367","BATON ROUGE","EAST BATON ROUGE PARISH","9181 Interline Ave","LA","708091900"
