"State","Year","Data.DHS Denominator","Data.Number of Firms","Data.Calculated.Net Job Creation","Data.Calculated.Net Job Creation Rate","Data.Calculated.Reallocation Rate","Data.Establishments.Entered","Data.Establishments.Entered Rate","Data.Establishments.Exited","Data.Establishments.Exited Rate","Data.Establishments.Physical Locations","Data.Firm Exits.Count","Data.Firm Exits.Establishment Exit","Data.Firm Exits.Employments","Data.Job Creation.Births","Data.Job Creation.Continuers","Data.Job Creation.Count","Data.Job Creation.Rate","Data.Job Creation.Rate/Births","Data.Job Destruction.Continuers","Data.Job Destruction.Count","Data.Job Destruction.Deaths","Data.Job Destruction.Rate","Data.Job Destruction.Rate/Deaths"
"New Hampshire","1991","223624","19652","3610","1.614","30.05","2711","12.058","2066","9.189","22805","1488","1518","7423","14677","22533","37210","16.64","6.563","23096","33600","10504","15.025","4.697"
"New Hampshire","1992","230179","20094","13235","5.75","27.376","2943","12.817","2069","9.011","23398","1375","1404","6537","14589","30153","44742","19.438","6.338","19409","31507","12098","13.688","5.256"
"New Hampshire","1993","239727","20512","6524","2.721","28.721","2724","11.556","2226","9.443","23822","1513","1539","7236","12878","28072","40950","17.082","5.372","23229","34426","11197","14.361","4.671"
"New Hampshire","1994","246340","21240","6054","2.458","28.118","3001","12.389","2196","9.066","24626","1560","1582","7418","15310","25377","40687","16.517","6.215","23072","34633","11561","14.059","4.693"
"New Hampshire","1995","254075","21937","12029","4.734","24.321","3184","12.747","2267","9.076","25436","1617","1640","7411","16489","26437","42926","16.895","6.49","19991","30897","10906","12.161","4.292"
"New Hampshire","1996","260559","22440","5220","2.003","27.957","3131","12.245","2539","9.93","25866","1689","1715","8344","16018","25624","41642","15.982","6.148","22949","36422","13473","13.978","5.171"
"New Hampshire","1997","266469","22948","5707","2.142","31.403","3221","12.346","2626","10.066","26386","1763","1787","8297","16980","30567","47547","17.843","6.372","26809","41840","15031","15.702","5.641"
"New Hampshire","1998","275939","23491","4878","1.768","29.933","3318","12.42","2690","10.069","27029","1859","1899","8276","17862","28315","46177","16.735","6.473","25093","41299","16206","14.967","5.873"
"New Hampshire","1999","282119","23669","10685","3.787","26.244","3010","11.1","2650","9.772","27298","1814","1857","8428","16166","31538","47704","16.909","5.73","23178","37019","13841","13.122","4.906"
"New Hampshire","2000","293060","23908","10859","3.705","25.778","3115","11.347","2634","9.595","27692","1793","1829","8207","15884","32747","48631","16.594","5.42","24377","37772","13395","12.889","4.571"
"New Hampshire","2001","302300","24187","8092","2.677","26.977","3126","11.225","2579","9.261","28122","1691","1716","7998","17858","31010","48868","16.165","5.907","28263","40776","12513","13.489","4.139"
"New Hampshire","2002","302464","24275","-4432","-1.465","33.069","3255","11.533","2980","10.559","28360","1807","1833","10225","19105","30906","50011","16.535","6.316","35917","54443","18526","18.0","6.125"
"New Hampshire","2003","302238","24887","4454","1.474","28.266","3355","11.716","2633","9.195","28996","1661","1677","7433","16706","30463","47169","15.607","5.527","29151","42715","13564","14.133","4.488"
"New Hampshire","2004","309538","25706","10945","3.536","24.367","3632","12.37","2717","9.253","29820","1718","1749","8267","16069","32589","48658","15.72","5.191","22563","37713","15150","12.184","4.894"
"New Hampshire","2005","321665","26479","11874","3.691","25.144","3668","12.135","2703","8.943","30708","1790","1816","7321","21480","30834","52314","16.264","6.678","28815","40440","11625","12.572","3.614"
"New Hampshire","2006","332787","27515","10000","3.005","28.059","4631","14.801","3221","10.295","31993","2318","2343","10243","22870","33818","56688","17.034","6.872","31437","46688","15251","14.029","4.583"
"New Hampshire","2007","347729","28265","12426","3.573","26.233","4051","12.51","2981","9.206","32917","1972","1995","8403","19816","38219","58035","16.69","5.699","31564","45609","14045","13.116","4.039"
"New Hampshire","2008","355755","28116","4564","1.283","26.285","3368","10.264","3353","10.218","32821","2289","2320","9307","15626","35693","51319","14.425","4.392","31437","46755","15318","13.142","4.306"
"New Hampshire","2009","348922","27138","-18394","-5.272","22.163","2828","8.755","3828","11.851","31801","2425","2465","9344","12149","26516","38665","11.081","3.482","42329","57059","14730","16.353","4.222"
"New Hampshire","2010","338149","26777","-2843","-0.841","25.505","2938","9.3","3190","10.098","31465","2011","2038","9112","16312","26811","43123","12.753","4.824","31837","45966","14129","13.593","4.178"
"New Hampshire","2011","335629","26454","-1399","-0.417","24.382","3017","9.649","3171","10.141","31191","1958","2007","7937","12431","28486","40917","12.191","3.704","29016","42316","13300","12.608","3.963"
"New Hampshire","2012","338255","26753","7016","2.074","22.456","3243","10.358","2769","8.844","31547","1658","1686","6507","13974","31022","44996","13.302","4.131","26328","37980","11652","11.228","3.445"
"New Hampshire","2013","345010","26947","7616","2.207","21.807","3175","10.045","2850","9.017","31769","1807","1834","7627","13852","31383","45235","13.111","4.015","25125","37619","12494","10.904","3.621"
"New Hampshire","2014","354979","27099","13190","3.716","19.904","3123","9.797","2705","8.486","32085","1792","1807","7351","14518","34000","48518","13.668","4.09","24759","35328","10569","9.952","2.977"
"New Hampshire","2015","366323","27479","10033","2.739","20.892","3181","9.854","2648","8.203","32548","1809","1850","7299","15300","32999","48299","13.185","4.177","26306","38266","11960","10.446","3.265"
"New Hampshire","2016","372806","27685","4144","1.112","21.531","3162","9.661","2667","8.148","32978","1899","1906","8090","16005","28273","44278","11.877","4.293","28620","40134","11514","10.765","3.088"
"New Hampshire","2017","375227","27752","2633","0.702","24.285","2931","8.893","2770","8.405","33039","1878","1916","8735","13354","34841","48195","12.844","3.559","31397","45562","14165","12.143","3.775"
"New Hampshire","2018","372706","28033","-6916","-1.856","23.361","3106","9.37","2762","8.332","33320","2096","2122","8518","14355","29178","43533","11.68","3.852","37562","50449","12887","13.536","3.458"
"New Jersey","1978","441544","31286","26711","6.049","28.335","4738","13.315","3778","10.617","36065","2635","2682","14116","33009","56257","89266","20.217","7.476","36803","62555","25752","14.167","5.832"
"New Jersey","1979","464644","32184","21505","4.628","24.714","4476","12.292","3328","9.139","36989","2268","2288","11525","25469","53452","78921","16.985","5.481","35613","57416","21803","12.357","4.692"
"New Jersey","1980","477481","32055","1894","0.397","29.71","4136","11.209","3807","10.318","37062","2815","2850","12473","28073","44751","72824","15.252","5.879","50329","70930","20601","14.855","4.315"
"New Jersey","1981","480280","32240","5163","1.075","27.909","4008","10.809","3427","9.242","37370","2344","2380","10667","27641","44543","72184","15.03","5.755","46317","67021","20704","13.955","4.311"
"New Jersey","1982","477604","31613","-7844","-1.642","28.426","3986","10.807","4182","11.339","36785","2836","2928","12665","27832","40050","67882","14.213","5.827","52078","75726","23648","15.855","4.951"
"New Jersey","1983","474672","32379","15152","3.192","30.159","4303","11.674","2932","7.954","37546","1970","2001","10320","41231","45498","86729","18.271","8.686","51385","71577","20192","15.079","4.254"
"New Jersey","1984","493129","33452","27736","5.624","24.142","4833","12.753","3126","8.249","38749","2305","2338","11337","36252","51010","87262","17.696","7.351","41454","59526","18072","12.071","3.665"
"New Jersey","1985","508086","33081","14071","2.769","27.304","4388","11.488","4066","10.645","38356","3005","3043","15959","33300","50135","83435","16.421","6.554","40929","69364","28435","13.652","5.596"
"New Jersey","1986","513327","32488","3897","0.759","27.804","3968","10.512","3814","10.104","37824","2762","2797","13493","29005","46255","75260","14.661","5.65","49421","71363","21942","13.902","4.274"
"New Jersey","1987","522419","32323","-18352","-3.513","33.314","4181","11.144","3567","9.507","37826","2514","2556","13961","32414","54604","87018","16.657","6.205","80197","105370","25173","20.17","4.819"
"New Jersey","1988","527050","33011","23422","4.444","26.071","4386","11.445","3210","8.376","38911","2270","2303","12826","31759","60367","92126","17.48","6.026","43834","68704","24870","13.036","4.719"
"New Jersey","1989","549744","33339","29775","5.416","24.463","4413","11.32","3360","8.619","39510","2364","2430","14730","36683","60335","97018","17.648","6.673","42206","67243","25037","12.232","4.554"
"New Jersey","1990","574093","33701","22890","3.987","21.994","4119","10.414","3251","8.22","39986","2324","2369","13236","29370","56652","86022","14.984","5.116","42500","63132","20632","10.997","3.594"
"New Jersey","1991","587736","33677","5851","0.996","27.405","4301","10.748","3327","8.314","40505","2394","2445","18077","32349","54036","86385","14.698","5.504","54781","80534","25753","13.702","4.382"
"New Jersey","1992","591266","33996","8049","1.361","25.352","4134","10.222","3312","8.19","40852","2205","2257","12967","27865","55134","82999","14.038","4.713","51297","74950","23653","12.676","4.0"
"New Jersey","1993","603771","34431","17361","2.875","22.819","3988","9.727","3459","8.437","41262","2338","2414","11744","26667","59582","86249","14.285","4.417","47343","68888","21545","11.41","3.568"
"New Jersey","1994","622028","35003","15842","2.547","23.838","4302","10.326","3466","8.319","42081","2447","2500","13721","31623","58358","89981","14.466","5.084","47038","74139","27101","11.919","4.357"
"New Jersey","1995","644781","35417","32213","4.996","20.549","4123","9.742","3398","8.029","42683","2430","2484","12434","34499","63963","98462","15.271","5.35","44058","66249","22191","10.275","3.442"
"New Jersey","1996","665601","35543","17154","2.577","23.207","4182","9.808","3606","8.457","42927","2546","2606","13679","32445","61941","94386","14.181","4.875","50139","77232","27093","11.603","4.07"
"New Jersey","1997","677802","35829","9300","1.372","28.39","4401","10.235","3898","9.065","43252","2578","2657","16140","39963","65551","105514","15.567","5.896","65852","96214","30362","14.195","4.479"
"New Jersey","1998","701841","36147","22884","3.261","23.457","4191","9.626","3720","8.544","43773","2536","2612","15050","32726","72474","105200","14.989","4.663","53199","82316","29117","11.729","4.149"
"New Jersey","1999","721412","36282","15198","2.107","25.363","4019","9.165","3667","8.362","44027","2495","2587","20716","32735","73950","106685","14.788","4.538","56326","91487","35161","12.682","4.874"
"New Jersey","2000","740208","36501","22600","3.053","24.196","4237","9.584","3656","8.27","44500","2343","2422","11872","39142","73008","112150","15.151","5.288","60964","89550","28586","12.098","3.862"
"New Jersey","2001","746973","36571","-8986","-1.203","26.904","4281","9.596","3872","8.679","44816","2409","2493","15521","40526","59955","100481","13.452","5.425","73061","109467","36406","14.655","4.874"
"New Jersey","2002","741783","36609","-2697","-0.364","30.672","4578","10.185","4191","9.324","45144","2531","2585","17634","45086","68672","113758","15.336","6.078","80935","116455","35520","15.699","4.788"
"New Jersey","2003","748996","36970","17654","2.357","26.322","4414","9.737","3812","8.409","45631","2322","2361","11927","36269","79962","116231","15.518","4.842","68281","98577","30296","13.161","4.045"
"New Jersey","2004","756211","37261","-1562","-0.207","24.734","4135","9.04","3745","8.187","45937","2380","2439","12970","31834","61688","93522","12.367","4.21","70286","95084","24798","12.574","3.279"
"New Jersey","2005","763358","37689","13916","1.823","23.476","4377","9.47","3756","8.126","46532","2462","2518","13180","32014","71503","103517","13.561","4.194","63819","89601","25782","11.738","3.377"
"New Jersey","2006","777372","37819","14341","1.845","22.854","5112","10.935","4364","9.335","47121","3077","3143","15758","41159","62014","103173","13.272","5.295","60851","88832","27981","11.427","3.599"
"New Jersey","2007","787435","37861","6868","0.872","24.5","4477","9.486","4032","8.543","47418","2541","2556","13278","32097","71232","103329","13.122","4.076","67541","96461","28920","12.25","3.673"
"New Jersey","2008","793450","37636","1428","0.18","25.027","4158","8.784","4120","8.704","47356","2669","2697","13355","28381","72334","100715","12.693","3.577","72759","99287","26528","12.513","3.343"
"New Jersey","2009","787275","37366","-16119","-2.047","22.155","3685","7.798","3977","8.416","47111","2526","2581","15460","29652","57558","87210","11.077","3.766","72702","103329","30627","13.125","3.89"
"New Jersey","2010","774537","37337","-8709","-1.124","20.457","3743","7.941","3542","7.515","47233","2166","2227","11556","23955","55267","79222","10.228","3.093","67522","87931","20409","11.353","2.635"
"New Jersey","2011","757089","37106","4500","0.594","21.225","3862","8.191","3813","8.087","47174","2356","2405","11518","24312","60535","84847","11.207","3.211","56707","80347","23640","10.613","3.122"
"New Jersey","2012","766226","37425","16860","2.2","20.192","3908","8.266","3492","7.386","47488","2109","2153","10364","26340","67877","94217","12.296","3.438","56873","77357","20484","10.096","2.673"
