"Date.Day","Date.Full","Date.Month","Date.Year","Show.Name","Show.Theatre","Show.Type","Statistics.Attendance","Statistics.Capacity","Statistics.Gross","Statistics.Gross Potential","Statistics.Performances"
"22","5/22/2005","5","2005","Steel Magnolias","Lyceum","Play","3859","52","231067","47","8"
"22","5/22/2005","5","2005","Sweet Charity 05","Al Hirschfeld","Musical","9315","82","595964","59","8"
"22","5/22/2005","5","2005","The 25Th Annual Putnam County Spelling Bee","Circle In The Square","Musical","5267","96","391738","86","8"
"22","5/22/2005","5","2005","The Glass Menagerie 05","Ethel Barrymore","Play","4440","53","233632","37","8"
"22","5/22/2005","5","2005","The Light In The Piazza","Vivian Beaumont","Musical","6898","83","418634","55","8"
"22","5/22/2005","5","2005","The Lion King","New Amsterdam","Musical","14491","101","1170719","93","8"
"22","5/22/2005","5","2005","The Phantom Of The Opera","Majestic","Musical","12758","99","752695","75","8"
"22","5/22/2005","5","2005","The Pillowman","Booth","Play","5831","92","415159","95","8"
"22","5/22/2005","5","2005","The Producers","St. James","Musical","12130","89","888186","85","8"
"22","5/22/2005","5","2005","Who'S Afraid Of Virginia Woolf?","Longacre","Play","5129","59","328739","53","8"
"22","5/22/2005","5","2005","Wicked","Gershwin","Musical","14472","100","1243774","108","8"
"29","5/29/2005","5","2005","700 Sundays","Broadhurst","Play","6013","102","596917","113","5"
"29","5/29/2005","5","2005","A Streetcar Named Desire 05","Studio 54","Play","4392","73","236160","62","6"
"29","5/29/2005","5","2005","After The Night And The Music","Biltmore","Play","3327","64","155599","42","0"
"29","5/29/2005","5","2005","All Shook Up","Palace","Musical","10042","74","476376","47","8"
"29","5/29/2005","5","2005","Avenue Q","Golden","Musical","6222","98","488007","102","8"
"29","5/29/2005","5","2005","Beauty And The Beast","Lunt-Fontanne","Musical","10998","91","633991","75","8"
"29","5/29/2005","5","2005","Brooklyn","Schoenfeld","Musical","4504","54","199449","27","8"
"29","5/29/2005","5","2005","Chicago","Ambassador","Musical","7854","91","530540","74","8"
"29","5/29/2005","5","2005","Chitty Chitty Bang Bang","Hilton Theatre","Musical","10706","74","759413","62","8"
"29","5/29/2005","5","2005","Dirty Rotten Scoundrels","Imperial","Musical","10488","91","786067","83","8"
"29","5/29/2005","5","2005","Doubt","Walter Kerr","Play","6869","93","512001","93","8"
"29","5/29/2005","5","2005","Fiddler On The Roof 04","Minskoff","Musical","8244","61","475895","44","8"
"29","5/29/2005","5","2005","Glengarry Glen Ross '05","Jacobs","Play","6584","76","436779","65","8"
"29","5/29/2005","5","2005","Hairspray","Neil Simon","Musical","10679","93","717173","74","8"
"29","5/29/2005","5","2005","Jackie Mason:  Freshly Squeezed","Helen Hayes","Play","1533","44","101478","36","6"
"29","5/29/2005","5","2005","Julius Caesar","Belasco","Play","7707","97","660454","103","8"
"29","5/29/2005","5","2005","La Cage Aux Folles '04","Marquis","Musical","7021","56","383837","37","8"
"29","5/29/2005","5","2005","Love / Life","Vivian Beaumont","Special","960","92","41925","69","1"
"29","5/29/2005","5","2005","Mamma Mia!","Cadillac Winter Garden","Musical","11982","100","972995","94","8"
"29","5/29/2005","5","2005","Monty Python'S Spamalot","Shubert","Musical","11527","100","895047","98","8"
"29","5/29/2005","5","2005","Movin' Out","Richard Rodgers","Musical","7941","75","483506","59","8"
"29","5/29/2005","5","2005","On Golden Pond","Cort","Play","4531","53","244945","42","8"
"29","5/29/2005","5","2005","Rent","Nederlander","Musical","7446","79","385332","73","8"
"29","5/29/2005","5","2005","Steel Magnolias","Lyceum","Play","3505","48","196420","40","8"
"29","5/29/2005","5","2005","Sweet Charity 05","Al Hirschfeld","Musical","9564","84","620557","62","8"
"29","5/29/2005","5","2005","The 25Th Annual Putnam County Spelling Bee","Circle In The Square","Musical","5259","96","404050","88","8"
"29","5/29/2005","5","2005","The Constant Wife","American Airlines","Play","2496","84","117381","63","0"
"29","5/29/2005","5","2005","The Glass Menagerie 05","Ethel Barrymore","Play","4331","51","209913","33","8"
"29","5/29/2005","5","2005","The Light In The Piazza","Vivian Beaumont","Musical","6759","81","416596","55","8"
"29","5/29/2005","5","2005","The Lion King","New Amsterdam","Musical","14512","101","1176169","93","8"
"29","5/29/2005","5","2005","The Phantom Of The Opera","Majestic","Musical","12953","101","770456","77","8"
"29","5/29/2005","5","2005","The Pillowman","Booth","Play","5795","92","406044","93","8"
"29","5/29/2005","5","2005","The Producers","St. James","Musical","11834","87","885924","85","8"
"29","5/29/2005","5","2005","Who'S Afraid Of Virginia Woolf?","Longacre","Play","4919","64","306160","57","7"
"29","5/29/2005","5","2005","Wicked","Gershwin","Musical","14472","100","1255567","109","8"
"5","6/5/2005","6","2005","700 Sundays","Broadhurst","Play","4743","101","497629","118","4"
"5","6/5/2005","6","2005","A Streetcar Named Desire 05","Studio 54","Play","5660","70","296506","59","8"
"5","6/5/2005","6","2005","After The Night And The Music","Biltmore","Play","3316","64","159440","43","6"
"5","6/5/2005","6","2005","All Shook Up","Palace","Musical","9550","70","462433","46","8"
"5","6/5/2005","6","2005","Avenue Q","Golden","Musical","5892","93","431305","90","8"
"5","6/5/2005","6","2005","Beauty And The Beast","Lunt-Fontanne","Musical","11340","94","643722","76","8"
"5","6/5/2005","6","2005","Brooklyn","Schoenfeld","Musical","4278","51","191289","26","8"
"5","6/5/2005","6","2005","Chicago","Ambassador","Musical","6593","76","404474","56","8"
"5","6/5/2005","6","2005","Chitty Chitty Bang Bang","Hilton Theatre","Musical","10697","74","737162","60","8"
"5","6/5/2005","6","2005","Dirty Rotten Scoundrels","Imperial","Musical","10641","93","790947","84","8"
"5","6/5/2005","6","2005","Doubt","Walter Kerr","Play","6951","94","510760","92","8"
"5","6/5/2005","6","2005","Fiddler On The Roof 04","Minskoff","Musical","6965","51","402989","38","8"
"5","6/5/2005","6","2005","Glengarry Glen Ross '05","Jacobs","Play","6210","72","404025","60","8"
"5","6/5/2005","6","2005","Hairspray","Neil Simon","Musical","10304","90","696019","72","8"
"5","6/5/2005","6","2005","Jackie Mason:  Freshly Squeezed","Helen Hayes","Play","1578","38","90728","28","7"
"5","6/5/2005","6","2005","Julius Caesar","Belasco","Play","7898","99","674386","105","8"
"5","6/5/2005","6","2005","La Cage Aux Folles '04","Marquis","Musical","4823","38","269870","26","8"
"5","6/5/2005","6","2005","Mamma Mia!","Cadillac Winter Garden","Musical","11886","99","945513","92","8"
"5","6/5/2005","6","2005","Monty Python'S Spamalot","Shubert","Musical","11621","101","926192","102","8"
"5","6/5/2005","6","2005","Movin' Out","Richard Rodgers","Musical","6761","64","411786","50","8"
"5","6/5/2005","6","2005","On Golden Pond","Cort","Play","4058","48","220902","38","8"
"5","6/5/2005","6","2005","Rent","Nederlander","Musical","6408","68","326947","62","8"
"5","6/5/2005","6","2005","Steel Magnolias","Lyceum","Play","3446","47","202112","41","8"
"5","6/5/2005","6","2005","Sweet Charity 05","Al Hirschfeld","Musical","7132","63","464826","46","8"
"5","6/5/2005","6","2005","The 25Th Annual Putnam County Spelling Bee","Circle In The Square","Musical","4996","91","383803","84","8"
"5","6/5/2005","6","2005","The Constant Wife","American Airlines","Play","4767","81","233597","63","0"
"5","6/5/2005","6","2005","The Glass Menagerie 05","Ethel Barrymore","Play","3555","42","175980","28","8"
"5","6/5/2005","6","2005","The Light In The Piazza","Vivian Beaumont","Musical","7274","87","454363","60","8"
"5","6/5/2005","6","2005","The Lion King","New Amsterdam","Musical","14438","100","1169962","92","8"
"5","6/5/2005","6","2005","The Phantom Of The Opera","Majestic","Musical","12733","99","759442","76","8"
"5","6/5/2005","6","2005","The Pillowman","Booth","Play","5701","90","392771","90","8"
"5","6/5/2005","6","2005","The Producers","St. James","Musical","10639","78","772976","74","8"
"5","6/5/2005","6","2005","Who'S Afraid Of Virginia Woolf?","Longacre","Play","4514","52","276629","45","8"
"5","6/5/2005","6","2005","Wicked","Gershwin","Musical","14472","100","1249964","108","8"
"12","6/12/2005","6","2005","700 Sundays","Broadhurst","Play","7107","100","846635","134","6"
"12","6/12/2005","6","2005","A Streetcar Named Desire 05","Studio 54","Play","4995","71","262013","59","7"
"12","6/12/2005","6","2005","After The Night And The Music","Biltmore","Play","3241","62","157061","43","8"
"12","6/12/2005","6","2005","All Shook Up","Palace","Musical","10243","75","498085","49","8"
"12","6/12/2005","6","2005","Avenue Q","Golden","Musical","6321","99","484308","101","8"
"12","6/12/2005","6","2005","Beauty And The Beast","Lunt-Fontanne","Musical","11095","92","654655","77","8"
"12","6/12/2005","6","2005","Brooklyn","Schoenfeld","Musical","4132","49","188475","26","8"
"12","6/12/2005","6","2005","Chicago","Ambassador","Musical","6962","81","439246","61","8"
"12","6/12/2005","6","2005","Chitty Chitty Bang Bang","Hilton Theatre","Musical","11030","76","789561","64","8"
"12","6/12/2005","6","2005","Dirty Rotten Scoundrels","Imperial","Musical","10800","94","820120","87","8"
"12","6/12/2005","6","2005","Doubt","Walter Kerr","Play","7253","98","539123","98","8"
"12","6/12/2005","6","2005","Fiddler On The Roof 04","Minskoff","Musical","6770","50","404377","38","8"
"12","6/12/2005","6","2005","Glengarry Glen Ross '05","Jacobs","Play","6466","75","434102","64","8"
"12","6/12/2005","6","2005","Hairspray","Neil Simon","Musical","11294","99","766928","79","8"
"12","6/12/2005","6","2005","Jackie Mason:  Freshly Squeezed","Helen Hayes","Play","1540","38","88030","27","7"
"12","6/12/2005","6","2005","Julius Caesar","Belasco","Play","8061","101","699180","109","8"
"12","6/12/2005","6","2005","La Cage Aux Folles '04","Marquis","Musical","6383","51","356612","34","8"
"12","6/12/2005","6","2005","Mamma Mia!","Cadillac Winter Garden","Musical","11970","100","971130","94","8"
"12","6/12/2005","6","2005","Mark Twain Tonight!","Brooks Atkinson","Play","4697","74","146176","34","3"
"12","6/12/2005","6","2005","Monty Python'S Spamalot","Shubert","Musical","11716","102","960872","106","8"
"12","6/12/2005","6","2005","Movin' Out","Richard Rodgers","Musical","7624","72","475120","58","8"
"12","6/12/2005","6","2005","On Golden Pond","Cort","Play","3967","46","216695","37","8"
"12","6/12/2005","6","2005","Rent","Nederlander","Musical","6371","67","320119","61","8"
"12","6/12/2005","6","2005","Steel Magnolias","Lyceum","Play","3862","52","226706","46","8"
"12","6/12/2005","6","2005","Sweet Charity 05","Al Hirschfeld","Musical","7796","69","522081","52","8"
"12","6/12/2005","6","2005","The 25Th Annual Putnam County Spelling Bee","Circle In The Square","Musical","5415","99","405044","89","8"
"12","6/12/2005","6","2005","The Constant Wife","American Airlines","Play","4923","83","248327","67","0"
"12","6/12/2005","6","2005","The Glass Menagerie 05","Ethel Barrymore","Play","3668","44","179093","28","8"
"12","6/12/2005","6","2005","The Light In The Piazza","Vivian Beaumont","Musical","7919","95","544820","72","8"
"12","6/12/2005","6","2005","The Lion King","New Amsterdam","Musical","14472","100","1172795","93","8"
"12","6/12/2005","6","2005","The Phantom Of The Opera","Majestic","Musical","12725","99","753205","75","8"
"12","6/12/2005","6","2005","The Pillowman","Booth","Play","5821","92","399688","92","8"
"12","6/12/2005","6","2005","The Producers","St. James","Musical","11636","85","843259","81","8"
"12","6/12/2005","6","2005","Who'S Afraid Of Virginia Woolf?","Longacre","Play","4104","54","256693","48","7"
"12","6/12/2005","6","2005","Wicked","Gershwin","Musical","14472","100","1265536","109","8"
"19","6/19/2005","6","2005","A Streetcar Named Desire 05","Studio 54","Play","4985","71","253615","57","7"
"19","6/19/2005","6","2005","After The Night And The Music","Biltmore","Play","3547","68","172726","47","8"
"19","6/19/2005","6","2005","All Shook Up","Palace","Musical","9378","69","462014","45","8"
"19","6/19/2005","6","2005","Avenue Q","Golden","Musical","6198","97","478142","99","8"
"19","6/19/2005","6","2005","Beauty And The Beast","Lunt-Fontanne","Musical","11245","93","679541","80","8"
"19","6/19/2005","6","2005","Brooklyn","Schoenfeld","Musical","3871","46","174406","24","8"
"19","6/19/2005","6","2005","Chicago","Ambassador","Musical","6942","80","435699","61","8"
"19","6/19/2005","6","2005","Chitty Chitty Bang Bang","Hilton Theatre","Musical","12435","86","881707","72","8"
"19","6/19/2005","6","2005","Dirty Rotten Scoundrels","Imperial","Musical","10798","94","813300","86","8"
"19","6/19/2005","6","2005","Doubt","Walter Kerr","Play","7324","99","544176","99","8"
"19","6/19/2005","6","2005","Fiddler On The Roof 04","Minskoff","Musical","7529","56","434310","41","8"
"19","6/19/2005","6","2005","Glengarry Glen Ross '05","Jacobs","Play","6350","74","435884","65","8"
"19","6/19/2005","6","2005","Hairspray","Neil Simon","Musical","11271","99","779224","81","8"
"19","6/19/2005","6","2005","Jackie Mason:  Freshly Squeezed","Helen Hayes","Play","1740","42","104102","32","7"
"19","6/19/2005","6","2005","La Cage Aux Folles '04","Marquis","Musical","6879","55","351816","34","8"
"19","6/19/2005","6","2005","Mamma Mia!","Cadillac Winter Garden","Musical","11860","99","945982","92","8"
"19","6/19/2005","6","2005","Mark Twain Tonight!","Brooks Atkinson","Play","3471","55","212831","49","6"
"19","6/19/2005","6","2005","Monty Python'S Spamalot","Shubert","Musical","11702","102","951834","105","8"
"19","6/19/2005","6","2005","Movin' Out","Richard Rodgers","Musical","7277","69","451838","55","8"
"19","6/19/2005","6","2005","On Golden Pond","Cort","Play","3082","36","162053","28","8"
"19","6/19/2005","6","2005","Rent","Nederlander","Musical","6473","69","332093","63","8"
"19","6/19/2005","6","2005","Steel Magnolias","Lyceum","Play","2988","41","174344","36","8"
"19","6/19/2005","6","2005","Sweet Charity 05","Al Hirschfeld","Musical","7716","68","516007","51","8"
"19","6/19/2005","6","2005","The 25Th Annual Putnam County Spelling Bee","Circle In The Square","Musical","5561","102","418516","92","8"
"19","6/19/2005","6","2005","The Constant Wife","American Airlines","Play","4154","70","218482","59","5"
"19","6/19/2005","6","2005","The Glass Menagerie 05","Ethel Barrymore","Play","3615","43","164766","26","8"
"19","6/19/2005","6","2005","The Light In The Piazza","Vivian Beaumont","Musical","7577","91","530207","70","8"
"19","6/19/2005","6","2005","The Lion King","New Amsterdam","Musical","14472","100","1188112","94","8"
"19","6/19/2005","6","2005","The Phantom Of The Opera","Majestic","Musical","12560","98","777465","78","8"
"19","6/19/2005","6","2005","The Pillowman","Booth","Play","5697","90","391594","90","8"
"19","6/19/2005","6","2005","The Producers","St. James","Musical","11528","84","839515","81","8"
"19","6/19/2005","6","2005","Who'S Afraid Of Virginia Woolf?","Longacre","Play","4137","47","258928","42","8"
"19","6/19/2005","6","2005","Wicked","Gershwin","Musical","14472","100","1267274","110","8"
"26","6/26/2005","6","2005","A Streetcar Named Desire 05","Studio 54","Play","5849","73","318017","63","8"
"26","6/26/2005","6","2005","After The Night And The Music","Biltmore","Play","3733","72","181452","49","8"
"26","6/26/2005","6","2005","All Shook Up","Palace","Musical","9870","72","498386","49","8"
"26","6/26/2005","6","2005","Avenue Q","Golden","Musical","6294","99","490614","102","8"
"26","6/26/2005","6","2005","Beauty And The Beast","Lunt-Fontanne","Musical","11521","95","717387","85","8"
"26","6/26/2005","6","2005","Brooklyn","Schoenfeld","Musical","4809","58","219162","30","8"
"26","6/26/2005","6","2005","Chicago","Ambassador","Musical","7477","87","485031","68","8"
"26","6/26/2005","6","2005","Chitty Chitty Bang Bang","Hilton Theatre","Musical","13815","96","1003151","82","8"
"26","6/26/2005","6","2005","Dirty Rotten Scoundrels","Imperial","Musical","11020","96","859190","91","8"
"26","6/26/2005","6","2005","Doubt","Walter Kerr","Play","7322","99","541497","98","8"
"26","6/26/2005","6","2005","Fiddler On The Roof 04","Minskoff","Musical","9251","68","531383","50","8"
"26","6/26/2005","6","2005","Glengarry Glen Ross '05","Jacobs","Play","6651","77","454595","68","8"
"26","6/26/2005","6","2005","Hairspray","Neil Simon","Musical","11455","100","804116","83","8"
"26","6/26/2005","6","2005","Jackie Mason:  Freshly Squeezed","Helen Hayes","Play","2353","57","135346","41","7"
