Food code,Main food description,WWEIA Category number,WWEIA Category description,Energy (kcal),Protein (g),Carbohydrate (g),"Sugars, total (g)","Fiber, total dietary (g)",Total Fat (g),"Fatty acids, total saturated (g)","Fatty acids, total monounsaturated (g)","Fatty acids, total polyunsaturated (g)",Cholesterol (mg),Retinol (mcg),"Vitamin A, RAE (mcg_RAE)","Carotene, alpha (mcg)","Carotene, beta (mcg)","Cryptoxanthin, beta (mcg)",Lycopene (mcg),Lutein + zeaxanthin (mcg),Thiamin (mg),Riboflavin (mg),Niacin (mg),Vitamin B-6 (mg),Folic acid (mcg),"Folate, food (mcg)","Folate, DFE (mcg_DFE)","Folate, total (mcg)","Choline, total (mg)",Vitamin B-12 (mcg),"Vitamin B-12, added
(mcg)",Vitamin C (mg),Vitamin D (D2 + D3) (mcg),Vitamin E (alpha-tocopherol) (mg),"Vitamin E, added
(mg)",Vitamin K (phylloquinone) (mcg),Calcium (mg),Phosphorus (mg),Magnesium (mg),Iron (mg),Zinc (mg),Copper (mg),Selenium (mcg),Potassium (mg),Sodium (mg),Caffeine (mg),Theobromine (mg),Alcohol (g),"4:0
(g)","6:0
(g)","8:0
(g)","10:0
(g)","12:0
(g)","14:0
(g)","16:0
(g)","18:0
(g)","16:1
(g)","18:1
(g)","20:1
(g)","22:1
(g)","18:2
(g)","18:3
(g)","18:4
(g)","20:4
(g)","20:5 n-3
(g)","22:5 n-3
(g)","22:6 n-3
(g)",Water (g)
76209000,"Sweet potatoes, baby food, NS as to strained or junior",9006,Baby food: vegetable,58,1.1,13.6,4.14,1.5,0.1,0.021,0.004,0.044,0,0,327,0,3922,0,0,0,0.027,0.034,0.371,0.103,0,10,10,10,13.1,0,0,9.8,0,0.52,0,1.4,16,24,12,0.38,0.16,0.09,0.7,253,20,0,0,0,0,0,0,0,0,0,0.019,0.002,0,0.004,0,0,0.037,0.007,0,0,0,0,0,84.45
76209010,"Sweet potatoes, baby food, strained",9006,Baby food: vegetable,57,1.1,13.2,4.05,1.5,0.1,0.021,0.004,0.044,0,0,322,0,3863,0,0,0,0.028,0.033,0.358,0.093,0,10,10,10,13.1,0,0,9.9,0,0.52,0,1.4,16,24,13,0.37,0.21,0.081,0.7,263,22,0,0,0,0,0,0,0,0,0,0.019,0.002,0,0.004,0,0,0.037,0.007,0,0,0,0,0,84.8
76209020,"Sweet potatoes, baby food, junior",9006,Baby food: vegetable,60,1.1,14,4.24,1.5,0.1,0.021,0.004,0.044,0,0,332,0,3982,0,0,0,0.026,0.034,0.384,0.113,0,10,10,10,13.1,0,0,9.6,0,0.52,0,1.5,16,24,12,0.39,0.11,0.1,0.7,243,18,0,0,0,0,0,0,0,0,0,0.019,0.002,0,0.004,0,0,0.037,0.007,0,0,0,0,0,84.1
76401000,"Beans, green string, baby food, NS as to strained or junior",9006,Baby food: vegetable,26,1.2,6.04,1.48,2,0.14,0.031,0.002,0.084,0,0,21,8,244,8,0,510,0.024,0.09,0.341,0.037,0,28,28,28,22.6,0,0,4.4,0,0.2,0,26.8,52,30,21,0.88,0.2,0.04,0.2,137,6,0,0,0,0,0,0,0,0,0,0.029,0.002,0,0.002,0,0,0.039,0.045,0,0,0,0,0,92.18
76401010,"Beans, green string, baby food, strained",9006,Baby food: vegetable,27,1.2,6.29,1.88,2.2,0.17,0.039,0,0.116,0,0,18,15,197,17,0,526,0.026,0.079,0.361,0.038,0,24,24,24,22.6,0,0,0.3,0,0.07,0,42.4,39,41,20,0.67,0.22,0.03,0.1,146,7,0,0,0,0,0,0,0,0,0,0.039,0,0,0,0,0,0.058,0.058,0,0,0,0,0,91.85
76401020,"Beans, green string, baby food, junior",9006,Baby food: vegetable,24,1.2,5.8,1.08,1.9,0.1,0.023,0.004,0.052,0,0,24,0,292,0,0,493,0.021,0.102,0.321,0.035,0,33,33,33,22.6,0,0,8.4,0,0.32,0,11.1,65,19,22,1.08,0.19,0.049,0.3,128,5,0,0,0,0,0,0,0,0,0,0.019,0.003,0,0.004,0,0,0.02,0.032,0,0,0,0,0,92.5
76401060,"Beans, green string, baby food, toddler",9006,Baby food: vegetable,29,1.2,5.7,1.06,1.3,0.2,0.044,0.008,0.102,0,0,24,0,288,0,0,487,0.02,0.04,0.23,0.03,0,32,32,32,22.6,0,0,1.7,0,0.31,0,11,27,22,19,0.4,0.1,0.03,0.4,116,37,0,0,0,0,0,0,0,0,0,0.038,0.006,0,0.008,0,0,0.038,0.062,0,0,0,0,0,92.6
76402000,"Green beans and potatoes, baby food, strained",9006,Baby food: vegetable,62,2.2,9,2.35,1.4,1.9,1.117,0.539,0.132,5,12,14,0,28,0,0,50,0.04,0.11,0.46,0.08,0,10,10,10,10,0.15,0,1.1,0,0.08,0,1.4,60,61,20,0.5,0.3,0.04,0.7,148,18,0,0,0,0.056,0.033,0.019,0.044,0.049,0.175,0.486,0.214,0.04,0.474,0,0,0.088,0.043,0,0,0,0,0,86.2
76403010,"Beets, baby food, strained",9006,Baby food: vegetable,34,1.3,7.7,6.09,1.9,0.1,0.016,0.019,0.036,0,0,1,0,16,0,0,0,0.011,0.043,0.132,0.024,0,31,31,31,4.8,0,0,2.4,0,0.03,0,0.2,14,14,14,0.32,0.12,0.07,0.1,182,83,0,0,0,0,0,0,0,0,0,0.016,0,0,0.019,0,0,0.033,0.003,0,0,0,0,0,90.1
76405000,"Corn, creamed, baby food, NS as to strained or junior",9006,Baby food: vegetable,61,1.4,15.18,1.36,2.1,0.4,0.075,0.116,0.177,1,1,4,15,20,4,0,390,0.013,0.048,0.508,0.041,0,18,18,18,8.6,0.02,0,2.2,0,0.04,0,0,12,33,8,0.28,0.21,0.036,1.3,86,48,0,0,0,0.001,0,0,0.001,0,0.002,0.062,0.007,0.001,0.115,0,0,0.172,0.006,0,0,0,0,0,82.5
76405010,"Corn, creamed, baby food, strained",9006,Baby food: vegetable,57,1.4,14.1,1.23,2.1,0.4,0.076,0.116,0.176,1,2,5,20,26,5,0,357,0.013,0.047,0.512,0.041,0,17,17,17,8.6,0.02,0,2.1,0,0.04,0,0,20,33,8,0.28,0.19,0.034,1.3,90,43,0,0,0,0.001,0,0,0.001,0,0.003,0.062,0.007,0.001,0.115,0,0,0.171,0.006,0,0,0,0,0,83.6
76405020,"Corn, creamed, baby food, junior",9006,Baby food: vegetable,65,1.4,16.25,1.48,2.1,0.4,0.074,0.116,0.178,1,0,2,10,13,3,0,423,0.013,0.048,0.504,0.041,0,20,20,20,8.6,0.02,0,2.2,0,0.04,0,0,4,33,8,0.27,0.23,0.038,1.3,81,52,0,0,0,0.001,0,0,0.001,0,0.002,0.062,0.006,0.001,0.115,0,0,0.173,0.006,0,0,0,0,0,81.4
76407000,"Mixed vegetables, garden vegetables, baby food, NS as to strained or junior",9006,Baby food: vegetable,34,1.85,7.5,2.17,1.5,0.3,0.057,0.018,0.138,0,0,256,828,2665,0,0,936,0.045,0.05,0.722,0.09,0,22,22,22,11.6,0,0,4.1,0,0.52,0,16,20,26,16,0.62,0.26,0.056,0.7,169,34,0,0,0,0,0,0,0,0.002,0.002,0.045,0.005,0.002,0.016,0,0,0.103,0.033,0,0,0,0,0,89.7
76407010,"Mixed vegetables, garden vegetables, baby food, strained",9006,Baby food: vegetable,34,1.01,7.88,3.08,1,0.11,0,0,0,0,0,462,1117,4989,0,0,178,0.014,0.042,0.566,0.114,0,11,11,11,7.9,0,0,3.3,0,0.3,0,5.7,17,30,13,0.31,0.24,0.036,0.3,112,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.6
76407020,"Mixed vegetables, garden vegetables, baby food, junior",9006,Baby food: vegetable,36,1.4,8.2,1.78,1.5,0.4,0.079,0.025,0.186,0,0,210,915,2060,0,0,497,0.029,0.032,0.665,0.081,0,4,4,4,9.7,0,0,2.5,0,0.52,0,7.4,11,25,11,0.41,0.27,0.041,0.7,170,36,0,0,0,0,0,0,0.001,0.004,0.002,0.062,0.007,0.002,0.022,0,0,0.153,0.031,0,0,0,0,0,89.4
76409000,"Peas, baby food, NS as to strained or junior",9006,Baby food: vegetable,50,3.27,8.36,2.01,2,0.43,0.07,0.05,0.2,0,0,11,11,124,0,0,1465,0.087,0.065,1.119,0.016,0,28,28,28,32.2,0,0,0.6,0,0.02,0,15.5,18,50,17,0.95,0.47,0.061,0.1,106,5,0,0,0,0,0,0,0,0,0,0.07,0,0,0.05,0,0,0.17,0.03,0,0,0,0,0,87.52
76409010,"Peas, baby food, strained",9006,Baby food: vegetable,50,3.27,8.36,2.01,2,0.43,0.07,0.05,0.2,0,0,11,11,124,0,0,1465,0.087,0.065,1.119,0.016,0,28,28,28,32.2,0,0,0.6,0,0.02,0,15.5,18,50,17,0.95,0.47,0.061,0.1,106,5,0,0,0,0,0,0,0,0,0,0.07,0,0,0.05,0,0,0.17,0.03,0,0,0,0,0,87.52
76409020,"Peas, baby food, junior",9006,Baby food: vegetable,50,3.27,8.36,2.01,2,0.43,0.07,0.05,0.2,0,0,11,11,124,0,0,1465,0.087,0.065,1.119,0.016,0,28,28,28,32.2,0,0,0.6,0,0.02,0,15.5,18,50,17,0.95,0.47,0.061,0.1,106,5,0,0,0,0,0,0,0,0,0,0.07,0,0,0.05,0,0,0.17,0.03,0,0,0,0,0,87.52
76409030,"Peas, baby food, toddler",9006,Baby food: vegetable,64,3.9,10.3,4.13,3.9,0.8,0.14,0.07,0.37,0,0,15,8,178,0,0,1805,0.1,0.06,0.85,0.06,0,35,35,35,14.7,0,0,6,0,0.45,0,18,21,67,19,1,0.5,0.08,0.1,81,48,0,0,0,0,0,0,0,0,0,0.128,0.014,0,0.071,0,0,0.301,0.071,0,0,0,0,0,84.6
76420000,"Potatoes, baby food, toddler",9006,Baby food: vegetable,52,1,11.73,0.91,0.9,0.1,0.015,0.002,0.025,0,0,0,0,0,0,0,0,0.02,0.01,0.35,0.07,0,6,6,6,13.2,0,0,10.5,0,0.02,0,0.2,4,23,15,0.2,0.17,0.07,0.8,110,57,0,0,0,0,0,0,0.001,0.002,0.001,0.009,0.002,0.001,0.001,0,0,0.019,0.006,0,0,0,0,0,86.8
76501000,"Vegetables and rice, baby food, strained",9008,Baby food: meat and dinners,69,1.9,12.1,2.39,1.1,1.5,0.14,0.97,0.32,0,0,8,33,73,0,1,550,0.05,0.05,1.1,0.05,0,16,16,16,15.2,0,0,0.3,0,0.15,0,13.4,14,33,15,0.4,0.22,0.08,1.2,135,14,0,0,0,0,0,0,0,0,0.009,0.099,0.029,0.009,0.957,0.001,0,0.302,0.011,0,0,0,0,0,84.1
76502000,"Peas and brown rice, baby food",9008,Baby food: meat and dinners,64,3.4,11.49,2.89,2.5,0.5,0.1,0.18,0.18,0,0,19,11,228,0,0,1261,0.1,0.08,1.4,0.06,0,16,16,16,14.7,0,0,3,0,0.07,0,12.6,14,52,25,1.5,0.46,0.08,1.2,93,6,0,0,0,0,0,0,0,0.001,0.002,0.085,0.009,0.002,0.179,0,0,0.171,0.008,0,0,0,0,0,84.1
76602000,"Carrots and beef, baby food, strained",9008,Baby food: meat and dinners,59,3.4,5.7,2.04,2.6,2.5,0.96,1.06,0.13,8,0,723,3716,6813,0,1,139,0.02,0.06,0.93,0.1,0,17,17,17,15.9,0.3,0,0.8,0,0.65,0,7.4,22,45,13,0.5,0.8,0.054,2.8,226,69,0,0,0,0,0,0,0.002,0.002,0.068,0.546,0.285,0.09,0.923,0.002,0,0.067,0.01,0,0.009,0,0,0,87.3
76603000,"Vegetable and beef, baby food, NS as to strained or junior",9008,Baby food: meat and dinners,77,2.21,8.84,2.34,1.3,3.6,1.118,1.054,0.244,7,0,246,810,2545,11,627,51,0.008,0.048,0.789,0.063,3,3,7,6,16.5,0.26,0,0.2,0,0.49,0,5.2,17,33,10,0.35,0.38,0.03,2.2,145,31,0,0,0,0,0,0,0,0,0.07,0.47,0.3,0.07,0.71,0,0,0.14,0.03,0.02,0,0,0,0,84.94
76603010,"Vegetable and beef, baby food, strained",9008,Baby food: meat and dinners,77,2.21,8.84,2.34,1.3,3.6,0.87,0.82,0.19,7,0,246,810,2545,11,627,51,0.008,0.048,0.789,0.063,3,3,7,6,16.5,0.18,0,0.2,0,0.49,0,5.2,17,33,10,0.35,0.38,0.03,2.2,145,31,0,0,0,0,0,0,0,0,0.07,0.47,0.3,0.07,0.71,0,0,0.14,0.03,0.02,0,0,0,0,84.94
76603020,"Vegetable and beef, baby food, junior",9008,Baby food: meat and dinners,77,2.21,8.84,2.34,1.3,3.6,1.367,1.289,0.298,7,0,246,810,2545,11,627,51,0.008,0.048,0.789,0.063,3,3,7,6,16.5,0.33,0,0.2,0,0.49,0,5.2,17,33,10,0.35,0.38,0.03,2.2,145,31,0,0,0,0,0,0,0,0,0.07,0.47,0.3,0.07,0.71,0,0,0.14,0.03,0.02,0,0,0,0,84.94
76604000,"Broccoli and chicken, baby food, strained",9008,Baby food: meat and dinners,62,3.59,6.34,1.43,1.4,2.48,0.51,0.77,0.43,13,1,24,9,278,0,0,511,0.019,0.098,0.964,0.052,10,59,76,69,31.1,0.33,0,17.7,0,0.6,0,73.5,37,58,12,0.52,0.39,0.03,2.2,170,17,0,0,0,0,0,0,0,0,0.01,0.41,0.09,0.12,0.65,0,0,0.32,0.1,0,0,0,0,0,86.92
76604500,"Sweet potatoes and chicken, baby food, strained",9008,Baby food: meat and dinners,74,2.51,11.04,2.65,1.3,2.17,0.572,0.98,0.48,11,1,216,0,2590,0,0,0,0.02,0.04,1.04,0.137,0,6,6,6,11.8,0.05,0,0,0.1,0.58,0,1.3,30,25,13,0.45,0.37,0.081,1.7,200,22,0,0,0,0,0,0,0,0.001,0.016,0.437,0.118,0.095,0.803,0.014,0,0.487,0.024,0,0.005,0,0,0,83.7
76605000,"Vegetable and chicken, baby food, NS as to strained or junior",9008,Baby food: meat and dinners,56,2.26,8.54,1.52,1.6,1.42,0.399,0.557,0.322,9,0,169,765,1640,0,0,54,0.028,0.049,0.674,0.059,0,4,4,4,9.6,0.02,0,0.2,0,0.24,0,2.8,27,40,11,0.43,0.39,0.045,2.4,120,29,0,0,0,0,0,0,0,0.001,0.012,0.275,0.084,0.068,0.468,0.01,0,0.286,0.017,0,0.006,0,0,0.002,87.33
76605010,"Vegetable and chicken, baby food, strained",9008,Baby food: meat and dinners,59,2.47,8.42,1.58,2.1,1.73,0.496,0.712,0.374,11,0,207,938,2009,0,0,72,0.032,0.052,0.72,0.072,0,5,5,5,9.7,0.01,0,0.1,0.1,0.32,0,3.4,27,47,14,0.53,0.48,0.07,2.8,158,24,0,0,0,0,0,0,0,0.002,0.014,0.359,0.098,0.088,0.596,0.017,0,0.334,0.021,0,0.004,0,0.001,0.001,86.9
76605020,"Vegetable and chicken, baby food, junior",9008,Baby food: meat and dinners,53,2.04,8.66,1.46,1.1,1.12,0.302,0.402,0.269,7,0,131,592,1270,0,0,36,0.025,0.046,0.628,0.046,0,3,3,3,9.4,0.02,0,0.2,0,0.16,0,2.1,27,32,8,0.33,0.3,0.02,2.1,83,34,0,0,0,0,0,0,0,0,0.01,0.191,0.071,0.047,0.34,0.004,0,0.238,0.013,0,0.009,0,0,0.002,87.76
76607100,"Potatoes with cheese and broccoli, baby food, toddler",9008,Baby food: meat and dinners,48,1.11,7.47,1.17,1.2,1.47,0.875,0.37,0.092,4,11,13,2,28,0,0,98,0.03,0.02,0.419,0.089,0,6,6,6,5.8,0.01,0,1.5,0,0.09,0,8.1,20,24,8,0.16,0.16,0.06,0.5,118,176,0,0,0,0.049,0.029,0.017,0.036,0.036,0.128,0.39,0.168,0.026,0.336,0.001,0,0.075,0.017,0,0,0,0,0,88.97
76611000,"Vegetable and turkey, baby food, NS as to strained or junior",9008,Baby food: meat and dinners,50,2.02,7.58,1.45,1.2,1.32,0.36,0.491,0.316,4,0,218,987,2123,0,0,125,0.021,0.028,0.503,0.048,0,8,8,8,8,0.02,0,0.6,0,0.3,0,4.4,22,38,11,0.36,0.5,0.055,1.9,100,32,0,0,0,0,0,0,0,0.002,0.012,0.242,0.078,0.06,0.412,0.008,0,0.281,0.018,0,0.007,0,0.001,0.002,88.66
76611010,"Vegetable and turkey, baby food, strained",9008,Baby food: meat and dinners,48,2.32,7.62,1.54,1.5,0.9,0.236,0.294,0.241,4,0,220,998,2139,0,0,76,0.02,0.024,0.466,0.044,0,10,10,10,6.7,0.02,0,0.7,0,0.3,0,3.9,27,44,13,0.37,0.7,0.09,1.9,102,20,0,0,0,0,0,0,0,0.001,0.008,0.149,0.053,0.034,0.247,0.002,0,0.207,0.015,0,0.007,0,0.001,0.002,88.82
76611020,"Vegetable and turkey, baby food, junior",9008,Baby food: meat and dinners,53,1.72,7.55,1.36,0.9,1.74,0.485,0.687,0.391,4,0,216,976,2107,0,0,174,0.022,0.032,0.539,0.052,0,7,7,7,9.4,0.01,0,0.4,0,0.31,0,4.8,16,32,9,0.36,0.3,0.02,1.9,98,45,0,0,0,0,0,0,0,0.002,0.015,0.336,0.102,0.085,0.576,0.013,0,0.355,0.021,0,0.006,0,0.001,0.001,88.5
77121010,"Fried stuffed potatoes, Puerto Rican style",6806,Mashed potatoes and white potato mixtures,188,4.79,16.16,0.91,1.9,11.78,2.375,5.37,3.345,29,9,11,2,19,1,46,49,0.065,0.076,1.377,0.26,2,12,15,14,30.5,0.23,0,11.7,0.1,1.16,0,11.9,17,79,22,1.1,0.83,0.105,4.6,368,110,0,0,0,0,0,0,0.001,0.005,0.074,1.567,0.629,0.149,5.125,0.042,0,2.928,0.395,0,0.015,0,0.001,0.003,65.95
77121110,"Potato and ham fritters, Puerto Rican style",6806,Mashed potatoes and white potato mixtures,198,5.93,12.44,0.62,1.5,14,2.366,5.884,5.154,45,17,17,0,1,1,0,59,0.188,0.106,1.492,0.284,0,12,12,12,46.7,0.21,0,8.4,0.3,1.51,0,15.2,15,95,20,0.9,0.66,0.095,7.4,344,485,0,0,0,0,0,0,0.005,0.004,0.013,1.66,0.594,0.114,5.715,0.05,0,4.506,0.616,0,0.02,0,0.001,0.006,65.5
77141010,"Potato chicken pie, Puerto Rican style",3004,Poultry mixed dishes,356,15.01,23.67,0.88,1.5,22.67,3.431,12.112,5.929,50,4,7,0,37,1,1650,22,0.203,0.204,4.986,0.199,26,12,57,39,36.1,0.16,0,4.4,0,2.96,0,18.9,58,163,24,1.92,0.98,0.107,19.1,284,731,0,0,0,0,0,0,0,0.001,0.015,2.642,0.645,0.347,11.671,0.079,0,5.269,0.649,0,0.009,0,0,0,36.02
77201210,"Green plantain with cracklings, Puerto Rican style",6418,Other starchy vegetables,329,10.19,27.42,14.81,1.4,21.04,4.756,8.909,6.308,27,3,38,278,290,0,0,19,0.192,0.12,3.313,0.328,0,9,9,9,35.4,0.29,0,10.9,0.1,1.44,0,37.7,5,131,39,0.74,0.98,0.084,14.8,504,455,0,0,0,0,0,0,0,0,0.118,3.151,1.349,0.249,8.501,0.125,0.002,5.523,0.636,0,0.045,0.001,0.007,0.002,38.78
77205110,"Ripe plantain fritters, Puerto Rican style",6430,Fried vegetables,415,11.95,29.4,16.04,1.9,29.14,6.067,12.351,8.856,92,27,67,292,342,2,1250,120,0.152,0.222,2.47,0.361,0,19,19,19,78.2,0.54,0,13.8,0.5,2.71,0,49.8,24,150,45,1.52,1.73,0.12,16.6,591,364,0,0,0,0.001,0,0.001,0.004,0.011,0.162,3.972,1.71,0.365,11.787,0.098,0,7.749,1.028,0,0.055,0,0.001,0.009,27.03
77205610,"Ripe plantain meat pie, Puerto Rican style",3002,Meat mixed dishes,323,12.45,21.9,11.68,2,21.58,5.481,9.198,5.045,117,38,75,208,335,2,2006,301,0.094,0.243,2.348,0.304,0,25,25,25,93.5,0.78,0,13,0.6,1.86,0,40.9,36,159,41,1.98,2.22,0.137,15.4,528,480,0,0,0,0.001,0,0.001,0.003,0.009,0.236,3.447,1.582,0.398,8.566,0.07,0,4.373,0.579,0,0.064,0,0.002,0.013,41.39
77230210,"Cassava Pasteles, Puerto Rican style",3002,Meat mixed dishes,256,6.67,18.96,1.8,1.3,17.18,3.829,7.515,4.836,23,3,9,7,64,2,130,57,0.172,0.112,1.591,0.145,0,14,14,14,33.4,0.19,0,14.6,0.6,1.53,0,14.5,26,85,19,0.56,1.04,0.091,8.3,272,981,0,0,0,0.005,0.004,0.002,0.01,0.016,0.101,2.502,1.094,0.23,7.195,0.076,0,4.222,0.56,0,0.032,0,0,0,54.09
77230510,"Cassava fritter stuffed with crab meat, Puerto Rican style",3006,Seafood mixed dishes,268,8.99,30.21,5.29,1.7,12.48,3.091,7.348,1.245,37,22,28,8,73,1,1122,38,0.116,0.168,1.609,0.178,0,30,30,30,51.2,1.08,0,17.1,0.8,2.03,0,8.4,126,165,36,0.57,1.64,0.302,13.8,427,578,0,0,0,0.046,0.037,0.023,0.059,0.071,0.23,1.943,0.591,0.193,7.144,0.03,0,1.095,0.101,0.001,0.017,0.026,0.004,0.017,45.67
77250110,"Stuffed tannier fritters, Puerto Rican style",3002,Meat mixed dishes,383,11.62,19.67,5.46,2.4,29.17,6.221,12.555,8.673,38,1,17,90,151,7,1531,27,0.168,0.138,2.73,0.331,0,13,13,13,41.1,0.51,0,7.6,0.2,3.47,0,32.6,32,149,36,1.25,1.79,0.141,13.2,557,1241,0,0,0,0,0,0,0.003,0.013,0.192,4.003,1.794,0.392,11.949,0.097,0,7.603,1.035,0,0.03,0,0,0,35.18
77272010,Puerto Rican pasteles,3002,Meat mixed dishes,212,7.09,17.44,5.6,2.3,13.2,2.59,5.521,4.316,17,3,18,80,137,4,180,49,0.138,0.099,1.521,0.24,0,31,31,31,27.8,0.16,0,10,0.2,1.75,0,21.3,34,101,28,0.82,0.82,0.111,7.6,379,479,0,0,0,0.007,0.005,0.003,0.01,0.015,0.07,1.701,0.703,0.132,5.336,0.044,0,3.804,0.497,0,0.014,0,0,0,60.15
77316010,"Stuffed cabbage, with meat, Puerto Rican style",3002,Meat mixed dishes,209,9.51,8.2,4.58,2.4,15.86,3.957,8.568,2.263,29,39,58,22,208,2,5292,67,0.133,0.131,2.434,0.264,0,24,24,24,32.2,0.42,0,24.8,0.3,1.97,0,44,41,113,25,1.35,1.54,0.109,10.5,395,667,0,0,0,0,0,0,0.002,0.008,0.148,2.461,1.215,0.287,8.144,0.04,0,2.059,0.179,0,0.02,0,0.001,0,63.8
77316510,"Stuffed cabbage, with meat and rice, Syrian dish, Puerto Rican style",3002,Meat mixed dishes,84,3.23,10.81,2.31,1.8,3.29,0.939,1.781,0.219,7,0,5,18,48,0,1320,18,0.074,0.048,0.954,0.109,13,20,41,32,13.1,0.16,0,18.9,0,0.44,0,46.2,30,42,13,0.91,0.64,0.05,3,161,117,0,0,0,0,0,0,0,0.001,0.057,0.587,0.254,0.085,1.643,0.01,0,0.196,0.019,0,0.004,0,0,0,81.77
77316600,Eggplant and meat casserole,3002,Meat mixed dishes,96,7.13,4.66,2.9,1.5,5.49,1.911,2.186,0.754,51,21,29,0,101,1,536,131,0.116,0.123,1.228,0.135,0,17,17,17,39.6,0.58,0,4.6,0.2,0.48,0,21.3,58,92,15,0.86,1.43,0.067,7.7,225,180,0,0,0,0.015,0.012,0.008,0.017,0.022,0.145,1.099,0.509,0.135,1.971,0.016,0,0.643,0.075,0,0.026,0,0.001,0.005,81.64
77513010,Spanish stew,3002,Meat mixed dishes,82,6.48,8.04,1.74,1.6,2.76,0.907,1.056,0.457,16,0,39,150,389,0,131,74,0.069,0.068,1.659,0.167,0,21,21,21,28.8,0.19,0,9.1,0.1,0.28,0,10.5,21,76,17,0.81,0.98,0.077,5.5,231,355,0,0,0,0,0,0,0.003,0.003,0.043,0.584,0.266,0.065,0.979,0.012,0,0.399,0.032,0,0.014,0,0.002,0,80.79
77563010,Puerto Rican stew,3002,Meat mixed dishes,146,7.75,14.15,3.57,1.7,6.61,1.949,2.495,1.317,26,0,142,256,1577,3,670,89,0.084,0.095,2.35,0.256,0,10,10,10,34.4,0.21,0,5.7,0.4,0.86,0,6.8,27,99,26,0.89,1.34,0.124,8.9,394,117,0,0,0,0,0,0,0.002,0.002,0.072,1.24,0.618,0.135,2.332,0.027,0,1.099,0.101,0,0.101,0,0.002,0,69.69
78101000,"Vegetable and fruit juice, 100% juice, with high vitamin C",7006,Other fruit juice,46,0.3,11.15,10.37,0,0.01,0,0,0,0,0,36,1,427,0,144,2,0.001,0.001,0.013,0.016,0,3,3,3,0.2,0,0,28.5,0,0.87,0.87,0.1,8,1,7,0.31,0.01,0.012,0,101,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4
78101100,"Fruit and vegetable smoothie, with dairy",7220,Smoothies and grain drinks,60,1.7,13.22,7.86,1.4,0.61,0.284,0.103,0.075,2,11,88,12,915,7,0,1972,0.048,0.095,0.464,0.202,0,44,44,44,12,0.11,0,16.7,0.3,0.42,0,77.7,57,44,28,0.57,0.24,0.062,0.9,303,21,0,0,0,0.008,0.006,0.004,0.011,0.013,0.04,0.155,0.041,0.011,0.099,0,0,0.041,0.036,0,0.001,0,0,0,83.59
78101110,"Fruit and vegetable smoothie, added protein",7220,Smoothies and grain drinks,83,7.59,12.68,7.25,1.5,0.68,0.322,0.107,0.092,3,11,82,11,845,7,0,1821,0.091,0.243,0.515,0.233,0,43,43,43,28.3,0.29,0,15.4,0.3,0.39,0,71.7,89,142,41,0.61,0.7,0.061,2.9,318,32,0,0,0,0.011,0.007,0.005,0.011,0.012,0.042,0.177,0.048,0.012,0.101,0,0,0.058,0.035,0,0.001,0,0,0,77.42
78101115,"Fruit and vegetable smoothie, non-dairy",7220,Smoothies and grain drinks,56,1.26,13,7.5,1.5,0.45,0.103,0.114,0.142,0,15,92,12,915,7,0,1972,0.038,0.08,0.476,0.192,0,44,44,44,10.2,0.06,0.06,16.7,0.3,0.77,0.34,77.8,65,27,27,0.63,0.18,0.074,0.7,288,25,0,0,0,0,0,0.002,0.002,0.013,0.008,0.069,0.009,0.006,0.101,0.001,0,0.093,0.039,0,0,0,0,0,84.43
78101118,"Fruit and vegetable smoothie, non-dairy, added protein",7220,Smoothies and grain drinks,79,7.18,12.48,6.92,1.6,0.53,0.155,0.118,0.154,1,14,85,11,844,7,0,1821,0.082,0.23,0.527,0.224,0,44,44,44,26.7,0.24,0.05,15.4,0.3,0.71,0.32,71.8,96,127,40,0.67,0.64,0.072,2.7,304,35,0,0,0,0.003,0.001,0.002,0.003,0.013,0.013,0.097,0.019,0.007,0.104,0.001,0,0.106,0.038,0,0,0,0,0,78.19
78101120,"Fruit and vegetable smoothie, bottled",7220,Smoothies and grain drinks,53,0.6,12.53,11.15,0.7,0.26,0.053,0.04,0.073,0,0,21,5,247,15,0,183,0.07,0.09,0.29,0.075,0,15,15,15,4.3,0.63,0,8.2,0,0.3,0,21.2,11,15,10,0.42,0.06,0.053,0.4,165,6,0,0,0,0,0,0,0,0.001,0.004,0.045,0.004,0.014,0.026,0,0,0.047,0.026,0,0,0,0,0,86.25
78101125,"Fruit and vegetable smoothie, no dairy",7220,Smoothies and grain drinks,60,1.18,14.5,8.53,1.5,0.24,0.059,0.024,0.068,0,0,77,13,915,12,0,1976,0.045,0.076,0.497,0.205,0,47,47,47,9.7,0,0,23.3,0.2,0.46,0,77.6,44,29,28,0.59,0.17,0.07,0.6,307,14,0,0,0,0,0,0,0,0.001,0.002,0.053,0.003,0.006,0.017,0,0,0.032,0.036,0,0,0,0,0,83.23
