"id","impact.gap","impact.magnitude","impact.significance","location.depth","location.distance","location.full","location.latitude","location.longitude","location.name","time.day","time.epoch","time.full","time.hour","time.minute","time.month","time.second","time.year"
"ci37438535","144.0","0.86","11","9.05","0.0754","25km N of North Shore, CA","33.7488333","-115.9013333","California","7","1470615159950","2016-08-07 20:12:39","20","12","8","39","2016"
"nn00555303","293.71","0.2","1","11.7","0.18","31km SSW of Hawthorne, Nevada","38.2517","-118.7345","Nevada","7","1470615502528","2016-08-07 20:18:22","20","18","8","22","2016"
"nc72671920","148.0","0.73","8","3.98","0.01979","14km SE of Mammoth Lakes, California","37.5718333","-118.839","California","7","1470615707300","2016-08-07 20:21:47","20","21","8","47","2016"
"nc72671925","87.0","1.41","31","3.99","0.02363","14km SE of Mammoth Lakes, California","37.568","-118.84","California","7","1470615716390","2016-08-07 20:21:56","20","21","8","56","2016"
"nc72671930","151.0","0.61","6","3.79","0.02437","14km SE of Mammoth Lakes, California","37.5666667","-118.838","California","7","1470615914210","2016-08-07 20:25:14","20","25","8","14","2016"
"nc71104909","159.0","0.39","2","3.73","0.01953","14km SE of Mammoth Lakes, California","37.5715","-118.837","California","7","1470615927270","2016-08-07 20:25:27","20","25","8","27","2016"
"nc72671935","152.0","0.84","11","3.95","0.02592","14km SE of Mammoth Lakes, California","37.5655","-118.8398333","California","7","1470615965930","2016-08-07 20:26:05","20","26","8","5","2016"
"us10006fgg","136.0","3.0","138","71.0","0.0","48km SW of Semisopochnoi Island, Alaska","51.6694","179.0724","Alaska","7","1470616161000","2016-08-07 20:29:21","20","29","8","21","2016"
"nc72671940","193.0","0.65","6","2.53","0.03063","13km SE of Mammoth Lakes, California","37.5671667","-118.8548333","California","7","1470616382950","2016-08-07 20:33:02","20","33","8","2","2016"
"us10006bzv","148.0","4.3","284","10.0","2.539","223km S of Punta de Burica, Panama","6.0248","-82.67","Panama","7","1470616614120","2016-08-07 20:36:54","20","36","8","54","2016"
"us10006fgh","209.0","3.9","234","45.97","0.829","91km SSW of Atka, Alaska","51.3946","-174.4984","Alaska","7","1470617072260","2016-08-07 20:44:32","20","44","8","32","2016"
"nn00555199","184.37","0.6","6","4.7","0.195","30km SSW of Hawthorne, Nevada","38.2723","-118.7518","Nevada","7","1470617164278","2016-08-07 20:46:04","20","46","8","4","2016"
"ak13859151","100.799991936","1.2","22","4.2","0.0","89km NNW of Yakutat, Alaska","60.3274","-140.0669","Alaska","7","1470619403000","2016-08-07 21:23:23","21","23","8","23","2016"
"ak13835838","122.399990208","0.6","6","11.2","0.0","121km W of Cantwell, Alaska","63.4398","-151.3796","Alaska","7","1470619413000","2016-08-07 21:23:33","21","23","8","33","2016"
"nc72671955","60.0","0.44","3","6.3","0.02225","3km E of Mammoth Lakes, California","37.6418333","-118.9285","California","7","1470619419470","2016-08-07 21:23:39","21","23","8","39","2016"
"ak13859153","64.799994816","1.2","22","88.5","0.0","87km WSW of Talkeetna, Alaska","62.1438","-151.7438","Alaska","7","1470619559000","2016-08-07 21:25:59","21","25","8","59","2016"
"ak13859154","133.199989344","1.2","22","64.6","0.0","25km N of Anchor Point, Alaska","60.0029","-151.8227","Alaska","7","1470619834000","2016-08-07 21:30:34","21","30","8","34","2016"
"nc72671960","68.0","1.51","35","8.57","0.185","9km ENE of Redwood Valley, California","39.3143333","-123.108","California","7","1470620815520","2016-08-07 21:46:55","21","46","8","55","2016"
"hv61367361","162.0","0.51","4","0.02","0.008635","4km SW of Volcano, Hawaii","19.4038334","-155.2756653","Hawaii","7","1470621435280","2016-08-07 21:57:15","21","57","8","15","2016"
"nc72671965","64.0","1.17","21","5.02","0.02788","3km S of Fairview, California","37.6436667","-122.0463333","California","7","1470621511040","2016-08-07 21:58:31","21","58","8","31","2016"
"ak13835839","0.0","1.3","26","88.6","0.0","42km NE of Cantwell, Alaska","63.6089","-148.249","Alaska","7","1470621546000","2016-08-07 21:59:06","21","59","8","6","2016"
"ak13859156","71.999994240001","1.1","19","11.9","0.0","40km WSW of Anchorage, Alaska","61.101","-150.6205","Alaska","7","1470621899000","2016-08-07 22:04:59","22","4","8","59","2016"
"us10006fg8","179.0","2.5","96","202.9","0.0","114km NE of Atka, Alaska","53.004","-173.1624","Alaska","7","1470622133000","2016-08-07 22:08:53","22","8","8","53","2016"
"ak13859158","269.9999784","1.6","39","36.3","0.0","73km S of Tanaga Volcano, Alaska","51.231","-178.0065","Alaska","7","1470622781000","2016-08-07 22:19:41","22","19","8","41","2016"
"us10006c02","59.0","4.8","354","10.0","4.339","91km NNW of Neiafu, Tonga","-17.8959","-174.3293","Tonga","7","1470623006000","2016-08-07 22:23:26","22","23","8","26","2016"
"ak13835841","0.0","1.2","22","18.0","0.0","9km E of North Nenana, Alaska","64.5767","-148.9165","Alaska","7","1470623123000","2016-08-07 22:25:23","22","25","8","23","2016"
"uw61191671","184.0","0.7","8","8.69","0.06566","25km E of Eatonville, Washington","46.8863333","-121.9286667","Washington","7","1470623240330","2016-08-07 22:27:20","22","27","8","20","2016"
"nc72671975","92.0","1.38","29","14.41","0.05627","0km NE of Pacheco, California","37.9885","-122.07","California","7","1470623722010","2016-08-07 22:35:22","22","35","8","22","2016"
"ak13835843","0.0","2.2","74","102.7","0.0","23km SSE of Redoubt Volcano, Alaska","60.3036","-152.5372","Alaska","7","1470623796000","2016-08-07 22:36:36","22","36","8","36","2016"
"nc72671980","197.0","0.55","5","5.02","0.01797","5km WNW of The Geysers, California","38.7976685","-122.8141632","California","7","1470624166950","2016-08-07 22:42:46","22","42","8","46","2016"
"ak13859161","93.599992512001","1.4","30","102.8","0.0","23km SE of Redoubt Volcano, Alaska","60.3458","-152.4249","Alaska","7","1470624425000","2016-08-07 22:47:05","22","47","8","5","2016"
"ci37438583","83.0","0.83","11","14.72","0.1122","4km ENE of Colton, CA","34.0846667","-117.2781667","California","7","1470624439580","2016-08-07 22:47:19","22","47","8","19","2016"
"nc72671990","45.0","1.21","23","1.28","0.003164","3km E of The Geysers, California","38.7725","-122.7211667","California","7","1470624455080","2016-08-07 22:47:35","22","47","8","35","2016"
"ak13835848","111.599991072","0.6","6","2.6","0.0","107km WSW of Healy, Alaska","63.6367","-151.092","Alaska","7","1470624659000","2016-08-07 22:50:59","22","50","8","59","2016"
"ci37438591","188.0","0.84","11","5.76","0.01623","2km NW of Brea, CA","33.9303333","-117.9163333","California","7","1470625723800","2016-08-07 23:08:43","23","8","8","43","2016"
"ci37438599","91.0","0.47","3","11.51","0.1055","10km SW of Beaumont, CA","33.8591667","-117.0408333","California","7","1470625920360","2016-08-07 23:12:00","23","12","8","0","2016"
"us10006c2m","194.0","3.6","199","47.45","0.482","82km WSW of Atka, Alaska","51.7989","-175.2099","Alaska","7","1470625945100","2016-08-07 23:12:25","23","12","8","25","2016"
"nn00555247","118.69","0.6","6","8.8","0.19","31km SSW of Hawthorne, Nevada","38.2535","-118.7465","Nevada","7","1470626149224","2016-08-07 23:15:49","23","15","8","49","2016"
"ak13859164","50.399995968","1.6","39","109.7","0.0","107km W of Willow, Alaska","61.7828","-152.068","Alaska","7","1470626329000","2016-08-07 23:18:49","23","18","8","49","2016"
"ak13835852","0.0","1.4","30","14.5","0.0","13km N of North Nenana, Alaska","64.7038","-149.0939","Alaska","7","1470626475000","2016-08-07 23:21:15","23","21","8","15","2016"
"nn00555315","291.21","0.1","0","9.6","0.175","30km SSW of Hawthorne, Nevada","38.2581","-118.727","Nevada","7","1470626579612","2016-08-07 23:22:59","23","22","8","59","2016"
"ak13836011","0.0","1.4","30","4.3","0.0","82km ENE of Cantwell, Alaska","63.5279","-147.3281","Alaska","7","1470626889000","2016-08-07 23:28:09","23","28","8","9","2016"
"ci37438607","89.0","0.74","8","1.79","0.09585","25km NE of Thermal, CA","33.7646667","-115.92","California","7","1470626935330","2016-08-07 23:28:55","23","28","8","55","2016"
"ci37438615","115.0","0.64","6","11.06","0.08554","8km ENE of Borrego Springs, CA","33.2711667","-116.2951667","California","7","1470627617790","2016-08-07 23:40:17","23","40","8","17","2016"
"us10006cwq","101.0","4.7","340","36.52","4.55","248km NNE of Ile Hunter, New Caledonia","-20.248","172.7165","New Caledonia","7","1470628755660","2016-08-07 23:59:15","23","59","8","15","2016"
"nc72672005","124.0","0.74","8","4.93","0.02894","7km ENE of San Simeon, California","35.673","-121.12","California","7","1470628760820","2016-08-07 23:59:20","23","59","8","20","2016"
"nn00555248","117.09","0.6","6","12.2","0.177","31km SSW of Hawthorne, Nevada","38.2531","-118.7294","Nevada","8","1470628935406","2016-08-08 00:02:15","0","2","8","15","2016"
"us10006cxm","137.0","4.5","312","10.0","1.816","160km SW of Merizo Village, Guam","12.0689","143.8351","Guam","8","1470629546140","2016-08-08 00:12:26","0","12","8","26","2016"
"ak13836014","0.0","1.8","50","1.0","0.0","9km S of Circle Hot Springs Station, Alaska","65.3867","-144.7231","Alaska","8","1470629561000","2016-08-08 00:12:41","0","12","8","41","2016"
"ci37438631","70.0","0.45","3","14.81","0.04216","7km NNE of Anza, CA","33.6086667","-116.6363333","California","8","1470629648270","2016-08-08 00:14:08","0","14","8","8","2016"
"nc72672010","104.0","0.93","13","5.06","0.01642","2km SSE of Ladera, California","37.3765","-122.1853333","California","8","1470629744680","2016-08-08 00:15:44","0","15","8","44","2016"
"us10006cwr","143.0","4.3","284","503.77","7.122","South of the Fiji Islands","-24.609","-179.7836","South of the Fiji Islands","8","1470629761640","2016-08-08 00:16:01","0","16","8","1","2016"
"us10006c05","187.0","4.3","284","10.0","1.197","110km W of Illapel, Chile","-31.7173","-72.3279","Chile","8","1470629982890","2016-08-08 00:19:42","0","19","8","42","2016"
"nn00555322","342.36","0.8","10","0.0","0.435","48km N of Dixon Lane-Meadow Creek, California","37.8264","-118.3876","California","8","1470630413814","2016-08-08 00:26:53","0","26","8","53","2016"
"hv61367551","65.0","1.29","26","1.69","0.001752","5km SW of Volcano, Hawaii","19.3968334","-155.2746735","Hawaii","8","1470631375500","2016-08-08 00:42:55","0","42","8","55","2016"
"hv61367556","113.0","1.71","45","26.751","0.1364","30km W of Wainaku, Hawaii","19.7315","-155.3903333","Hawaii","8","1470631497340","2016-08-08 00:44:57","0","44","8","57","2016"
"ci37438639","126.0","0.75","9","0.87","0.09618","24km NE of Thermal, CA","33.763","-115.925","California","8","1470631764160","2016-08-08 00:49:24","0","49","8","24","2016"
"nn00555376","248.41","0.5","4","12.5","0.064","30km ESE of Janesville, California","40.1453","-120.2241","California","8","1470631838740","2016-08-08 00:50:38","0","50","8","38","2016"
"ak13859168","68.399994528","1.3","26","117.9","0.0","113km W of Talkeetna, Alaska","62.4712","-152.2853","Alaska","8","1470631892000","2016-08-08 00:51:32","0","51","8","32","2016"
"nn00555324","240.94","0.6","6","11.1","0.067","31km ESE of Janesville, California","40.1398","-120.2147","California","8","1470632062702","2016-08-08 00:54:22","0","54","8","22","2016"
"ci37438647","45.0","2.25","78","9.46","0.1567","23km E of Julian, CA","33.0395","-116.3581667","California","8","1470632754510","2016-08-08 01:05:54","1","5","8","54","2016"
"ak13859169","230.399981568","1.9","56","40.9","0.0","86km SSW of False Pass, Alaska","54.2011","-164.1404","Alaska","8","1470632768000","2016-08-08 01:06:08","1","6","8","8","2016"
"uw61191721","168.0","0.86","11","13.08","0.08963","20km SSE of Gold Bar, Washington","47.6936667","-121.5568333","Washington","8","1470633160990","2016-08-08 01:12:40","1","12","8","40","2016"
"ak13859170","71.999994240001","1.6","39","103.5","0.0","92km WSW of Anchor Point, Alaska","59.3412","-153.2157","Alaska","8","1470633288000","2016-08-08 01:14:48","1","14","8","48","2016"
"uw61191726","151.0","1.24","24","12.91","0.1155","22km SE of Gold Bar, Washington","47.6938333","-121.5178333","Washington","8","1470633409580","2016-08-08 01:16:49","1","16","8","49","2016"
"pr16221000","208.8","2.5","96","3.0","0.36291937","51km NW of Aguadilla, Puerto Rico","18.7479","-67.5093","Puerto Rico","8","1470633639100","2016-08-08 01:20:39","1","20","8","39","2016"
"nc72672045","105.0","1.1","19","1.18","0.007221","4km WNW of Cobb, California","38.8421667","-122.7663333","California","8","1470633714680","2016-08-08 01:21:54","1","21","8","54","2016"
"pr16221001","241.2","2.1","68","8.0","0.46892058","51km NW of San Antonio, Puerto Rico","18.8132","-67.4489","Puerto Rico","8","1470633751500","2016-08-08 01:22:31","1","22","8","31","2016"
"pr16221003","208.8","2.3","81","4.0","0.35483454","48km NW of Aguadilla, Puerto Rico","18.7411","-67.4795","Puerto Rico","8","1470633795400","2016-08-08 01:23:15","1","23","8","15","2016"
"pr16221004","352.8","2.5","96","30.0","0.46892058","47km N of Isabela, Puerto Rico","18.9241","-66.9856","Puerto Rico","8","1470634004200","2016-08-08 01:26:44","1","26","8","44","2016"
"hv61367581","58.0","2.2","74","1.73","0.006062","5km WSW of Volcano, Hawaii","19.4060001","-155.2818298","Hawaii","8","1470634231260","2016-08-08 01:30:31","1","30","8","31","2016"
"hv61367591","97.0","1.5","35","5.319","0.04866","14km SE of Volcano, Hawaii","19.3285","-155.1543333","Hawaii","8","1470634271140","2016-08-08 01:31:11","1","31","8","11","2016"
"hv61367586","40.0","2.23","77","1.8","0.007675","5km WSW of Volcano, Hawaii","19.4046669","-155.2833405","Hawaii","8","1470634273760","2016-08-08 01:31:13","1","31","8","13","2016"
"pr16221005","306.0","2.6","104","8.0","0.50754814","60km NW of San Antonio, Puerto Rico","18.8943","-67.4803","Puerto Rico","8","1470634407300","2016-08-08 01:33:27","1","33","8","27","2016"
"ak13859171","50.399995968","1.3","26","125.3","0.0","97km W of Cantwell, Alaska","63.2599","-150.8699","Alaska","8","1470634553000","2016-08-08 01:35:53","1","35","8","53","2016"
"hv61367606","95.0","1.1","19","3.562","0.02763","25km E of Honaunau-Napoopoo, Hawaii","19.4313333","-155.6225","Hawaii","8","1470634651870","2016-08-08 01:37:31","1","37","8","31","2016"
"nn00555377","233.52","0.4","2","11.2","0.046","30km SE of Janesville, California","40.1269","-120.2373","California","8","1470635507402","2016-08-08 01:51:47","1","51","8","47","2016"
"ak13836018","0.0","1.4","30","75.2","0.0","59km W of Talkeetna, Alaska","62.3176","-151.2483","Alaska","8","1470635530000","2016-08-08 01:52:10","1","52","8","10","2016"
"ak13836019","0.0","2.3","81","26.6","0.0","111km SSW of False Pass, Alaska","53.8883","-163.8987","Alaska","8","1470635542000","2016-08-08 01:52:22","1","52","8","22","2016"
"nc72672050","80.0","1.08","18","1.83","0.01606","1km NNW of The Geysers, California","38.7863333","-122.7608333","California","8","1470635909500","2016-08-08 01:58:29","1","58","8","29","2016"
"nn00555379","149.56","0.1","0","5.0","0.101","53km NW of Beatty, Nevada","37.2002","-117.245","Nevada","8","1470635949553","2016-08-08 01:59:09","1","59","8","9","2016"
"ak13859174","143.99998848","1.2","22","4.0","0.0","159km NE of Cape Yakataga, Alaska","61.2051","-140.6621","Alaska","8","1470636208000","2016-08-08 02:03:28","2","3","8","28","2016"
"nn00555221","146.67","0.1","0","3.4","0.061","22km E of Hawthorne, Nevada","38.4879","-118.3764","Nevada","8","1470636555423","2016-08-08 02:09:15","2","9","8","15","2016"
"ak13836021","230.399981568","2.4","89","56.1","0.0","64km SE of Akutan, Alaska","53.8031","-164.9588","Alaska","8","1470636749000","2016-08-08 02:12:29","2","12","8","29","2016"
"ak13859176","46.799996256","1.1","19","11.2","0.0","16km ENE of Y, Alaska","62.2195","-149.5614","Alaska","8","1470637108000","2016-08-08 02:18:28","2","18","8","28","2016"
"ak13836023","100.799991936","1.2","22","41.0","0.0","66km NW of Valdez, Alaska","61.5421","-147.2439","Alaska","8","1470637899000","2016-08-08 02:31:39","2","31","8","39","2016"
"nn00555259","166.36","0.3","1","16.2","0.432","40km ESE of Goldfield, Nevada","37.6272","-116.783","Nevada","8","1470638000077","2016-08-08 02:33:20","2","33","8","20","2016"
"pr16221007","316.8","2.6","104","14.0","0.4347846","60km NW of Aguadilla, Puerto Rico","18.8155","-67.5556","Puerto Rico","8","1470638061700","2016-08-08 02:34:21","2","34","8","21","2016"
"nn00555223","163.78","0.6","6","17.4","0.438","39km ESE of Goldfield, Nevada","37.6223","-116.8016","Nevada","8","1470638196395","2016-08-08 02:36:36","2","36","8","36","2016"
"nn00555224","133.65","1.1","19","17.6","0.444","38km ESE of Goldfield, Nevada","37.6218","-116.8125","Nevada","8","1470638404478","2016-08-08 02:40:04","2","40","8","4","2016"
"nn00556631","243.07","1.1","19","2.3","0.193","47km NW of Elko, Nevada","41.1355","-116.1568","Nevada","8","1470638435640","2016-08-08 02:40:35","2","40","8","35","2016"
"ci37438663","108.0","0.69","7","8.67","0.1397","24km ESE of Julian, CA","33.0216667","-116.3593333","California","8","1470639096250","2016-08-08 02:51:36","2","51","8","36","2016"
"ak13859178","190.799984736","1.9","56","63.5","0.0","109km WSW of Larsen Bay, Alaska","57.2312","-155.7158","Alaska","8","1470639150000","2016-08-08 02:52:30","2","52","8","30","2016"
