"data.date","data.owned or leased","data.parking spaces","data.status","data.type","location.congressional district","location.id","location.region id","data.disabilities.ADA Accessible","data.disabilities.ansi usable","data.history.status","data.history.type","location.address.city","location.address.county","location.address.line 1","location.address.line 2","location.address.state","location.address.zip"
"0","LEASED","38","ACTIVE","BUILDING","3","GA2474","4","Yes","7015","Not Evaluated","Field Not In Use","LA GRANGE","TROUP","1300 Lafayette Pkwy"," ","GA","302412610"
"0","LEASED","20","ACTIVE","BUILDING","5","GA2475","4","No","15000","Not Evaluated","Field Not In Use","COLLEGE PARK","CLAYTON","2077 Convention Center Concourse"," ","GA","303374201"
"13-Sep-06","LEASED","70","ACTIVE","BUILDING","5","GA2476","4","Yes","23000","Evaluated - Not Historic","Field Not In Use","ATLANTA","FULTON","4245 INTERNATIONAL PKY"," ","GA","303543923"
"30-Mar-12","LEASED","34","ACTIVE","BUILDING","10","GA2477","4","Yes","8600","Not Evaluated","Field Not In Use","WINDER","BARROW","389 E BROAD ST"," ","GA","306802278"
"1-May-12","LEASED","2","ACTIVE","BUILDING","2","GA2478","4","Will Conform","9722","Not Evaluated","Field Not In Use","COLUMBUS","MUSCOGEE","6068 BUSINESS PARK DR"," ","GA","319095592"
"0","LEASED","106","ACTIVE","BUILDING","7","GA2479","4","Yes","36882","Not Evaluated","Field Not In Use","NORCROSS","GWINNETT","1770 CORPORATE DR","Suite 500","GA","300932937"
"0","LEASED","59","ACTIVE","BUILDING","1","GA2480","4","No","13471","Not Evaluated","Field Not In Use","SAVANNAH","CHATHAM","9 PARK OF COMMERCE BLVD"," ","GA","314057450"
"0","LEASED","62","ACTIVE","BUILDING","1","GA2482","4","Yes","42203","Not Evaluated","Field Not In Use","SAVANNAH","CHATHAM","22 BARNARD ST"," ","GA","314010000"
"18-Jan-13","LEASED","6","ACTIVE","BUILDING","8","GA2483","4","No","1260","Evaluated - Not Historic","Field Not In Use","TIFTON","TIFT","1678 CARPENTER RD S","Suite B","GA","317937962"
"0","LEASED","17","ACTIVE","BUILDING","1","GA2486","4","Will Conform","6651","Not Evaluated","Field Not In Use","BRUNSWICK","GLYNN","700 GLOUCESTER STREET,SUITE 202"," ","GA","315207078"
"0","LEASED","14","ACTIVE","BUILDING","5","GA2489","4","Yes","82388","Not Evaluated","Field Not In Use","ATLANTA","FULTON","1718 PEACHTREE ST NW"," ","GA","303092452"
"1-Jan-98","LEASED","28","ACTIVE","BUILDING","4","GA2490","4","Yes","10277","Not Evaluated","Field Not In Use","CONYERS","ROCKDALE","1506 KLONDIKE RD SW"," ","GA","300945173"
"9-Jun-14","LEASED","71","ACTIVE","BUILDING","13","GA2491","4","Yes","12142","Evaluated - Not Historic","Field Not In Use","ATLANTA","FULTON","3800 CAMP CREEK PKY SW","Building 2400","GA","303316247"
"0","LEASED","9","ACTIVE","BUILDING","4","GA2493","4","Will Conform","17010","Not Evaluated","Field Not In Use","DECATUR","DEKALB","5255 SNAPFINGER PARK DR","Suite 160","GA","300354083"
"0","LEASED","1","ACTIVE","BUILDING","1","GA2494","4","Yes","6135","Not Evaluated","Field Not In Use","SAVANNAH","CHATHAM","7391 Hodgson Memorial Drive"," ","GA","314062579"
"0","LEASED","278","ACTIVE","BUILDING","2","GA2600","4","Will Conform","66466","Not Evaluated","Field Not In Use","MACON","BIBB","4685 LOG CABIN RD."," ","GA","312046317"
"0","LEASED","250","ACTIVE","BUILDING","2","GA2618","4","Will Conform","19063","Not Evaluated","Field Not In Use","ALBANY","DOUGHERTY","235 W ROOSEVELT AVE"," ","GA","317012640"
"0","LEASED","5","ACTIVE","BUILDING","5","GA2630","4","Will Conform","39595","Not Evaluated","Field Not In Use","ATLANTA","FULTON","101 MARIETTA ST NW"," ","GA","303032720"
"15-Mar-25","OWNED","0","ACTIVE","BUILDING","2","GA2637","4","Will Conform","5520","National Register Listed","Field Not In Use","PLAINS","SUMTER","1 WOODLAND DR."," ","GA","317805466"
"0","LEASED","0","ACTIVE","BUILDING","5","GA2709","4","Will Conform","62800","Not Evaluated","Field Not In Use","ATLANTA","FULTON","60 EIGHTH STREET"," ","GA","303093998"
"0","LEASED","15","ACTIVE","BUILDING","11","GA2713","4","Will Conform","34026","Not Evaluated","Field Not In Use","SMYRNA","COBB","2300 LAKE PARK DR SE"," ","GA","300804076"
"0","LEASED","8","ACTIVE","BUILDING","5","GA2732","4","Will Conform","7682","Not Evaluated","Field Not In Use","ATLANTA","FULTON","1 COPENHILL"," ","GA","303071400"
"1-Jan-13","OWNED","19","ACTIVE","BUILDING","2","KY0006","4","Will Conform","17428","National Register Listed","Field Not In Use","BOWLING GREEN","WARREN","242 E MAIN ST"," ","KY","421012140"
"1-Jul-02","OWNED","48","ACTIVE","BUILDING","5","KY0008","4","Will Conform","59666","Not Evaluated","Field Not In Use","LONDON","LAUREL","310 S MAIN ST"," ","KY","407411907"
"1-Jan-95","OWNED","0","ACTIVE","BUILDING","4","KY0012","4","Will Conform","11940","Not Evaluated","Field Not In Use","COVINGTON","KENTON","200 W 4TH ST"," ","KY","410111430"
"15-Mar-99","OWNED","54","ACTIVE","BUILDING","4","KY0013","4","Will Conform","80117","Not Evaluated","Field Not In Use","COVINGTON","KENTON","35 W 5TH ST"," ","KY","410111401"
"1-Jan-34","OWNED","31","ACTIVE","BUILDING","6","KY0042","4","Will Conform","59637","National Register Listed","Field Not In Use","LEXINGTON","FAYETTE","101 BARR ST"," ","KY","405071321"
"1-Jan-10","OWNED","0","ACTIVE","BUILDING","5","KY0043","4","Will Conform","10718","National Register Listed","Field Not In Use","LONDON","LAUREL","300 S MAIN ST"," ","KY","407411924"
"1-Jan-32","OWNED","157","ACTIVE","BUILDING","3","KY0045","4","Will Conform","258818","National Register Listed","Field Not In Use","LOUISVILLE","JEFFERSON","601 W BROADWAY"," ","KY","402022238"
"1-Jan-11","OWNED","18","ACTIVE","BUILDING","2","KY0058","4","Will Conform","20693","National Register Listed","Field Not In Use","OWENSBORO","DAVIESS","423 FREDERICA ST"," ","KY","423013013"
"1-Jan-38","OWNED","41","ACTIVE","BUILDING","1","KY0059","4","Will Conform","30344","National Register Listed","Field Not In Use","PADUCAH","MCCRACKEN","501 BROADWAY ST"," ","KY","420016856"
"1-Jan-32","OWNED","27","ACTIVE","BUILDING","5","KY0062","4","Will Conform","15263","National Register Listed","Field Not In Use","PIKEVILLE","PIKE","102 MAIN ST"," ","KY","415011144"
"1-Jan-67","OWNED","1145","ACTIVE","BUILDING","4","KY0085","4","Will Conform","323726","Not Evaluated","Field Not In Use","COVINGTON","KENTON","200 W 4TH ST"," ","KY","410111430"
"1-Jan-69","OWNED","243","ACTIVE","BUILDING","3","KY0086","4","Will Conform","325050","Not Evaluated","Field Not In Use","LOUISVILLE","JEFFERSON","600 DR MARTIN LUTHER KING PL"," ","KY","402022239"
"1-Jan-73","OWNED","73","ACTIVE","BUILDING","6","KY0088","4","Will Conform","37659","Not Evaluated","Field Not In Use","FRANKFORT","FRANKLIN","330 W BROADWAY ST"," ","KY","406011981"
"1-Jan-85","OWNED","85","ACTIVE","BUILDING","4","KY0089","4","Will Conform","40970","Not Evaluated","Field Not In Use","ASHLAND","BOYD","1405 GREENUP AVE"," ","KY","411017542"
"0","LEASED","0","ACTIVE","BUILDING","1","KY1027","4","Yes","1960","Not Evaluated","Field Not In Use","PADUCAH","MCCRACKEN","517 BROADWAY ST"," ","KY","420016857"
"1-Oct-49","LEASED","0","ACTIVE","BUILDING","3","KY1052","4","Yes","5420","Evaluated - Not Historic","Field Not In Use","LOUISVILLE","JEFFERSON","160 ROCHESTER DR","Building W","KY","402142681"
"0","LEASED","7","ACTIVE","STRUCTURE","6","KY1078","4","No","0","Not Evaluated","Field Not In Use","LEXINGTON","FAYETTE","101 N LIMESTONE"," ","KY","405071132"
"0","LEASED","2","ACTIVE","BUILDING"," ","KY1081","4","Yes","1500","Not Evaluated","Field Not In Use","LOUISVILLE","JEFFERSON","332 West Broadway"," ","KY","40202"
"0","LEASED","16","ACTIVE","STRUCTURE","6","KY1082","4","Yes","0","Evaluated - Not Historic","Field Not In Use","LEXINGTON","FAYETTE","105 BARR ST"," ","KY","405071321"
"0","LEASED","3","ACTIVE","BUILDING","6","KY1472","4","Will Conform","1592","Not Evaluated","Field Not In Use","LEXINGTON","FAYETTE","1500 LEESTOWN RD","Suite 328","KY","405112047"
"0","LEASED","11","ACTIVE","BUILDING","1","KY1504","4","Will Conform","2637","Not Evaluated","Field Not In Use","MORGANFIELD","UNION","112 E MAIN ST"," ","KY","424371508"
"0","LEASED","10","ACTIVE","BUILDING","5","KY1665","4","Will Conform","15626","Not Evaluated","Field Not In Use","PIKEVILLE","PIKE","334 MAIN STREET"," ","KY","415011162"
"0","LEASED","9","ACTIVE","BUILDING","6","KY1673","4","Will Conform","37570","Not Evaluated","Field Not In Use","LEXINGTON","FAYETTE","100 EAST VINE STREET"," ","KY","405071406"
"0","LEASED","0","ACTIVE","BUILDING","5","KY1675","4","Will Conform","1527","Not Evaluated","Field Not In Use","CORBIN","WHITLEY","805 SOUTH MAIN STREET"," ","KY","407011888"
"0","LEASED","0","ACTIVE","BUILDING","4","KY1684","4","Will Conform","14190","Not Evaluated","Field Not In Use","FORT WRIGHT","KENTON","1885 DIXIE HWY"," ","KY","410112646"
"0","LEASED","0","ACTIVE","BUILDING","1","KY1690","4","Will Conform","2646","Not Evaluated","Field Not In Use","HOPKINSVILLE","CHRISTIAN","121 W 10TH ST"," ","KY","422402001"
"0","LEASED","0","ACTIVE","BUILDING","2","KY1702","4","Will Conform","2227","Not Evaluated","Field Not In Use","BOWLING GREEN","WARREN","2530 SCOTTSVILLE RD"," ","KY","421046310"
"0","LEASED","15","ACTIVE","BUILDING","5","KY1704","4","Will Conform","4276","Not Evaluated","Field Not In Use","LONDON","LAUREL","421 W HIGHWAY 80"," ","KY","407411070"
"0","LEASED","14","ACTIVE","BUILDING","4","KY1711","4","Will Conform","17376","Not Evaluated","Field Not In Use","FORT MITCHELL","KENTON","207 GRANDVIEW DR."," ","KY","410172758"
"0","LEASED","0","ACTIVE","BUILDING","5","KY1712","4","Will Conform","4366","Not Evaluated","Field Not In Use","WHITESBURG","LETCHER","791 JENKINS RD."," ","KY","418587617"
"0","LEASED","0","ACTIVE","BUILDING","5","KY1716","4","Will Conform","4250","Not Evaluated","Field Not In Use","CORBIN","KNOX","225 E. PEACHTREE ST."," ","KY","40701"
"0","LEASED","0","ACTIVE","BUILDING","5","KY1717","4","Will Conform","3805","Not Evaluated","Field Not In Use","MARTIN","FLOYD","HIGHWAY 122"," ","KY","416499014"
"0","LEASED","0","ACTIVE","BUILDING","5","KY2015","4","Will Conform","3728","Not Evaluated","Field Not In Use","BELCHER","PIKE","15169 FERRELLS CREEK RD"," ","KY","415138528"
"0","LEASED","8","ACTIVE","BUILDING","1","KY2018","4","Will Conform","16490","Not Evaluated","Field Not In Use","MADISONVILLE","HOPKINS","100 YMCA DR"," ","KY","424319019"
"0","LEASED","0","ACTIVE","BUILDING","4","KY2020","4","Will Conform","70959","Not Evaluated","Field Not In Use","FLORENCE","BOONE","7940 KENTUCKY DR"," ","KY","410422915"
"0","LEASED","0","ACTIVE","BUILDING","1","KY2024","4","Will Conform","4764","Not Evaluated","Field Not In Use","PADUCAH","MCCRACKEN","2765 WAYNE SULLIVAN DR"," ","KY","420030364"
"11-Feb-02","LEASED","0","ACTIVE","BUILDING","2","KY2028","4","Will Conform","4311","Not Evaluated","Field Not In Use","OWENSBORO","DAVIESS","401 FREDERICA ST"," ","KY","423016298"
"0","LEASED","5","ACTIVE","BUILDING","3","KY2029","4","Will Conform","1788","National Register Listed","Field Not In Use","LOUISVILLE","JEFFERSON","629 S FOURTH AVE"," ","KY","402022461"
"0","LEASED","50","ACTIVE","BUILDING","1","KY2030","4","Will Conform","10105","Not Evaluated","Field Not In Use","PADUCAH","MCCRACKEN","235 TULLY ST"," ","KY","420030170"
"0","LEASED","527","ACTIVE","BUILDING","4","KY2032","4","Will Conform","242209","Not Evaluated","Field Not In Use","COVINGTON","KENTON","333 SCOTT ST"," ","KY","410111538"
"0","LEASED","37","ACTIVE","BUILDING","6","KY2037","4","Will Conform","9000","Not Evaluated","Field Not In Use","LEXINGTON","FAYETTE","2675 REGENCY RD"," ","KY","405032922"
"0","LEASED","52","ACTIVE","BUILDING","5","KY2039","4","Will Conform","6387","Not Evaluated","Field Not In Use","HARLAN","HARLAN","51 TWAY ADDITION,421 BYPASS"," ","KY","408312502"
"0","LEASED","0","ACTIVE","BUILDING","3","KY2049","4","Will Conform","11664","Not Evaluated","Field Not In Use","LOUISVILLE","JEFFERSON","1500 ORMSBY STATION CRT"," ","KY","402234019"
"0","LEASED","15","ACTIVE","BUILDING","6","KY2051","4","Will Conform","2489","Not Evaluated","Field Not In Use","LEXINGTON","FAYETTE","152 W ZANDALE DR"," ","KY","405032486"
"0","LEASED","3","ACTIVE","BUILDING","4","KY2055","4","Will Conform","8219","Not Evaluated","Field Not In Use","FORT MITCHELL","KENTON","2220 GRANDVIEW DRIVE"," ","KY","410171695"
"0","LEASED","10","ACTIVE","BUILDING","3","KY2058","4","Will Conform","21950","Not Evaluated","Field Not In Use","LOUISVILLE","JEFFERSON","9818 BLUEGRASS PARKWAY"," ","KY","402991906"
"0","LEASED","0","ACTIVE","BUILDING","5","KY2068","4","Will Conform","1436","Not Evaluated","Field Not In Use","HAZARD","PERRY","825 HIGH ST"," ","KY","417011313"
"26-Jan-99","LEASED","13","ACTIVE","BUILDING","5","KY2070","4","Yes","5205","Not Evaluated","Field Not In Use","LONDON","LAUREL","201 County Extension RD"," ","KY","407412407"
"0","LEASED","18","ACTIVE","BUILDING","6","KY2071","4","Will Conform","5887","Not Evaluated","Field Not In Use","LEXINGTON","FAYETTE","125 LISLE IND. AVE"," ","KY","405112046"
"0","LEASED","0","ACTIVE","BUILDING","5","KY2073","4","Yes","4828","Not Evaluated","Field Not In Use","HAZARD","PERRY","262-264 BLACK GOLD BLVD."," ","KY","417012603"
"16-Oct-98","LEASED","5","ACTIVE","BUILDING","5","KY2077","4","Yes","21117","Not Evaluated","Field Not In Use","CORBIN","WHITLEY","203 ALLISON BOULEVARD"," ","KY","407017964"
"0","LEASED","144","ACTIVE","BUILDING","5","KY2083","4","Yes","16960","Not Evaluated","Field Not In Use","BARBOURVILLE","KNOX","HIGHWAY 25 EAST"," ","KY","409061319"
"0","LEASED","0","ACTIVE","BUILDING","1","KY2089","4","Yes","140","Not Evaluated","Field Not In Use","PADUCAH","MCCRACKEN","100 FOUNTAIN AVE SUITE 203"," ","KY","420012771"
"0","LEASED","4","ACTIVE","BUILDING","6","KY2090","4","Yes","4027","Not Evaluated","Field Not In Use","LEXINGTON","FAYETTE","3141 BEAUMONT CENTRE CIR"," ","KY","405131934"
"14-Nov-00","LEASED","17","ACTIVE","BUILDING","5","KY2095","4","Yes","4549","Not Evaluated","Field Not In Use","LONDON","LAUREL","301 WENDELL WAY"," ","KY","407412064"
"0","LEASED","17","ACTIVE","BUILDING","2","KY2096","4","Yes","4168","Not Evaluated","Field Not In Use","BOWLING GREEN","WARREN","1013 MORGANTOWN ROAD"," ","KY","421018693"
"0","LEASED","0","ACTIVE","BUILDING","5","KY2098","4","Yes","3808","Not Evaluated","Field Not In Use","PRESTONSBURG","FLOYD","311 N. ARNOLD AVENUE"," ","KY","416531264"
"0","LEASED","51","ACTIVE","BUILDING","1","KY3001","4","Yes","8650","Not Evaluated","Field Not In Use","HOPKINSVILLE","CHRISTIAN","1650 MARIE DR"," ","KY","422404944"
"0","LEASED","50","ACTIVE","BUILDING","5","KY3003","4","Yes","10584","Not Evaluated","Field Not In Use","PRESTONSBURG","FLOYD","1897 ROUTE 321 NORTH"," ","KY","416539103"
"0","LEASED","24","ACTIVE","BUILDING","3","KY3004","4","Yes","7810","Not Evaluated","Field Not In Use","LOUISVILLE","JEFFERSON","620 TERMINAL DR"," ","KY","402091532"
"1-Dec-01","LEASED","352","ACTIVE","BUILDING","4","KY3005","4","Yes","119099","Not Evaluated","Field Not In Use","COVINGTON","KENTON","3RD AND MADISON AVENUE"," ","KY","410111552"
"1-Jan-98","LEASED","0","ACTIVE","BUILDING","3","KY3006","4","Yes","4000","Not Evaluated","Field Not In Use","LOUISVILLE","JEFFERSON","2732 RIVER GREEN CIR"," ","KY","402061086"
"1-Jan-95","LEASED","0","ACTIVE","BUILDING","6","KY3007","4","Yes","1200","Not Evaluated","Field Not In Use","LEXINGTON","FAYETTE","389 WALLER AVENUE,SUITE 130"," ","KY","405042900"
"0","LEASED","46","ACTIVE","BUILDING","1","KY3008","4","Yes","5592","Not Evaluated","Field Not In Use","HENDERSON","HENDERSON","2000 N ELM ST"," ","KY","424202385"
"0","LEASED","43","ACTIVE","BUILDING","6","KY3009","4","Yes","6370","Not Evaluated","Field Not In Use","RICHMOND","MADISON","1060 GIBSON BAY DR"," ","KY","404753448"
"1-Dec-00","LEASED","50","ACTIVE","BUILDING","6","KY3010","4","Yes","6625","Not Evaluated","Field Not In Use","MOUNT STERLING","MONTGOMERY","402 CAMPBELL WAY","SILVER CREEK","KY","403537847"
"0","LEASED","83","ACTIVE","BUILDING","1","KY3012","4","Yes","11674","Not Evaluated","Field Not In Use","CAMPBELLSVILLE","TAYLOR","101 HIESTAND FARM ROAD"," ","KY","427188491"
"15-Aug-01","LEASED","150","ACTIVE","BUILDING","5","KY3014","4","Yes","16123","Not Evaluated","Field Not In Use","PIKEVILLE","PIKE","100 FAE RAMSEY LANE"," ","KY","415013294"
"0","LEASED","15","ACTIVE","BUILDING","5","KY3015","4","Yes","7912","Not Evaluated","Field Not In Use","LONDON","LAUREL","601 MEYERS-BAKER RD"," ","KY","407413035"
"0","LEASED","338","ACTIVE","BUILDING","4","KY3016","4","Yes","158000","Not Evaluated","Field Not In Use","FLORENCE","BOONE","7125 INDUSTRIAL ROAD"," ","KY","410422907"
"0","LEASED","6","ACTIVE","BUILDING","1","KY3017","4","Yes","1370","Not Evaluated","Field Not In Use","MADISONVILLE","HOPKINS","190 MADISON SQUARE DR"," ","KY","424312742"
"0","LEASED","22","ACTIVE","BUILDING","5","KY3018","4","Yes","8216","Not Evaluated","Field Not In Use","LONDON","LAUREL","150 HAL ROGERS ROAD"," ","KY","407448339"
"0","LEASED","23","ACTIVE","BUILDING","3","KY3020","4","Yes","3395","Not Evaluated","Field Not In Use","LOUISVILLE","JEFFERSON","9600 BROWNSBORO ROAD","Suite 230","KY","402413905"
"0","LEASED","38","ACTIVE","BUILDING","4","KY3023","4","Yes","5750","Not Evaluated","Field Not In Use","MAYSVILLE","MASON","509 MARKETPLACE DRIVE"," ","KY","410569948"
"0","LEASED","50","ACTIVE","BUILDING","5","KY3025","4","Yes","5181","Not Evaluated","Field Not In Use","HARLAN","HARLAN","189 VILLAGE CENTER ROAD"," ","KY","408311718"
"0","LEASED","45","ACTIVE","BUILDING","5","KY3026","4","Yes","6670","Not Evaluated","Field Not In Use","PIKEVILLE","PIKE","333 HAMBLEY BLVD"," ","KY","415013747"
"0","LEASED","0","ACTIVE","BUILDING","2","KY3027","4","Yes","5192","Not Evaluated","Field Not In Use","NICHOLASVILLE","JESSAMINE","400 BELLERIVE BLVD","Suite 200","KY","403568136"
"0","LEASED","2","ACTIVE","BUILDING","6","KY3031","4","Yes","3078","Not Evaluated","Field Not In Use","LEXINGTON","FAYETTE","4000 TERMINAL DR.","Suite 206","KY","405109645"
"1-Jun-01","LEASED","12","ACTIVE","BUILDING","6","KY3033","4","Yes","6712","Not Evaluated","Field Not In Use","LEXINGTON","FAYETTE","1040 MONARCH STREET; SUITE 200"," ","KY","405131853"
"0","LEASED","0","ACTIVE","BUILDING","4","KY3034","4","Yes","12938","Not Evaluated","Field Not In Use","FLORENCE","BOONE","7 YOUELL ST"," ","KY","410422019"
"0","LEASED","2","ACTIVE","BUILDING","4","KY3036","4","Yes","10000","Not Evaluated","Field Not In Use","ERLANGER","KENTON","3900 OLYMPIC BLVD."," ","KY","410183504"
"0","LEASED","66","ACTIVE","STRUCTURE","3","KY3037","4","Yes","0","Not Evaluated","Field Not In Use","LOUISVILLE","JEFFERSON","711 MAGAZINE STREET"," ","KY","402032042"
"14-Jul-03","LEASED","53","ACTIVE","BUILDING","2","KY3040","4","Yes","7337","Not Evaluated","Field Not In Use","DANVILLE","BOYLE","103 BELINDA BLVD"," ","KY","404223212"
"0","LEASED","0","ACTIVE","BUILDING","6","KY3041","4","Yes","12840","Not Evaluated","Field Not In Use","FRANKFORT","FRANKLIN","140 FLYNN AVENUE"," ","KY","406018211"
"0","LEASED","0","ACTIVE","BUILDING","4","KY3043","4","Yes","24416","Not Evaluated","Field Not In Use","ERLANGER","KENTON","4920 OLYMPIC BLVD"," ","KY","410183158"
"0","LEASED","62","ACTIVE","BUILDING","2","KY3045","4","Yes","11053","Not Evaluated","Field Not In Use","ELIZABETHTOWN","HARDIN","591 WESTPORT ROAD"," ","KY","427012949"
"0","LEASED","52","ACTIVE","BUILDING","1","KY3046","4","Yes","11164","Not Evaluated","Field Not In Use","PADUCAH","MCCRACKEN","121 BRETT CHAS"," ","KY","420035755"
"0","LEASED","0","ACTIVE","BUILDING","2","KY3047","4","Yes","400","Not Evaluated","Field Not In Use","OWENSBORO","DAVIESS","2200 AIRPORT RD."," ","KY","423019488"
"0","LEASED","0","ACTIVE","BUILDING","1","KY3050","4","Yes","330","Not Evaluated","Field Not In Use","MADISONVILLE","HOPKINS","190 MADISON SQUARE DR"," ","KY","424312742"
"0","LEASED","93","ACTIVE","BUILDING","5","KY3052","4","Yes","11990","Not Evaluated","Field Not In Use","CORBIN","WHITLEY","159 FUTURE LANE"," ","KY","407018989"
"0","LEASED","48","ACTIVE","BUILDING","5","KY3054","4","Yes","8938","Not Evaluated","Field Not In Use","SOMERSET","PULASKI","3975 SOUTH HIGHWAY 27"," ","KY","425016186"
"0","LEASED","58","ACTIVE","BUILDING","3","KY3057","4","Yes","9365","Not Evaluated","Field Not In Use","LOUISVILLE","JEFFERSON","10503 TIMBERWOOD CIR"," ","KY","402235318"
"0","LEASED","0","ACTIVE","BUILDING","2","KY3058","4","Yes","8852","Not Evaluated","Field Not In Use","OWENSBORO","DAVIESS","4532 LUCKY STRIKE LOOP"," ","KY","423037765"
"0","LEASED","16","ACTIVE","BUILDING","2","KY3059","4","Yes","4613","Not Evaluated","Field Not In Use","BOWLING GREEN","WARREN","990 WILKINSON TRACE"," ","KY","421033404"
"0","LEASED","12","ACTIVE","BUILDING","2","KY3060","4","Yes","6914","Not Evaluated","Field Not In Use","BOWLING GREEN","WARREN","200 W PROFESSIONAL PARK CT"," ","KY","421043278"
