Location Code,Region Code,Bldg Address1,Bldg Address2,Bldg City,Bldg County,Bldg State,Bldg Zip,Congressional District,Bldg Status,Property Type,Bldg ANSI Usable,Total Parking Spaces,Owned/Leased,Construction Date,Historical Type,Historical Status,ABA Accessibility Flag 
FL3041,4,1050 LEE WAGENER BLVD, ,FORT LAUDERDALE,BROWARD COUNTY,FL,333153500,23,ACTIVE,BUILDING,19244,67,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3042,4,"1701 STATE RD,85 NORTH", ,EGLIN A F B,OKALOOSA COUNTY,FL,325421498,1,ACTIVE,BUILDING,3226,2,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3043,4,3300 CAPITAL CIR SW,IVAN MONROE AIRLINE TERMINAL,TALLAHASSEE,LEON COUNTY,FL,323108732,5,ACTIVE,BUILDING,4639,2,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3044,4,700 Catalina Dr, ,DAYTONA BEACH,VOLUSIA COUNTY,FL,321143827,6,ACTIVE,BUILDING,4105,4,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3046,4,3880 NE 39TH AVE, ,GAINESVILLE,ALACHUA COUNTY,FL,326095626,3,ACTIVE,BUILDING,1200,2,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3047,4,2430 AIRPORT BLVD, ,PENSACOLA,ESCAMBIA COUNTY,FL,325048975,1,ACTIVE,BUILDING,5090,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3049,4,14201 PECAN PARK RD S, ,JACKSONVILLE,DUVAL COUNTY,FL,322189411,4,ACTIVE,BUILDING,16705,100,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3051,4,6000 AIRPORT CIR, ,SARASOTA,SARASOTA COUNTY,FL,342432105,16,ACTIVE,BUILDING,3098,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3052,4,6500 W 21ST CT, ,HIALEAH,MIAMI-DADE COUNTY,FL,330162612,25,ACTIVE,BUILDING,19234,120,LEASED,1.Mar.05,Field Not In Use,Not Evaluated,Yes
FL3053,4,9050 PINES BLVD, ,PEMBROKE PINES,BROWARD COUNTY,FL,330246456,23,ACTIVE,BUILDING,4200,8,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3059,4,3 RED CLEVELAND BLVD, ,SANFORD,SEMINOLE COUNTY,FL,327734200,7,ACTIVE,BUILDING,1539,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3060,4,350 NW 215th St, ,MIAMI GARDENS,MIAMI-DADE COUNTY,FL,33169,24,ACTIVE,STRUCTURE,0,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
FL3061,4,Palm Beach Int'l Airport,846 PALM BEACH INTERNATIONAL AIRPORT,WEST PALM BEACH,PALM BEACH COUNTY,FL,33406,20,ACTIVE,BUILDING,11101,10,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3062,4,4200 NW 21st Ave,CONCOURSE E,MIAMI,MIAMI-DADE COUNTY,FL,33142,24,ACTIVE,BUILDING,305,4,LEASED,1.Jun.70,Field Not In Use,Not Evaluated,Yes
FL3065,4,100 AVIATION BLVD,TERMINAL DRIVE,FORT LAUDERDALE,BROWARD COUNTY,FL,333153319,23,ACTIVE,BUILDING,10244,0,LEASED,1.Sep.07,Field Not In Use,Not Evaluated,Yes
FL3067,4,7999 N FEDERAL HWY, ,BOCA RATON,PALM BEACH COUNTY,FL,334871682,22,ACTIVE,BUILDING,1240,16,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3072,4,5835 BLUE LAGOON DR, ,MIAMI,MIAMI-DADE COUNTY,FL,331262067,25,ACTIVE,BUILDING,2925,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3077,4,541 WATER ST, ,JACKSONVILLE,DUVAL COUNTY,FL,322024457,5,ACTIVE,STRUCTURE,0,104,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3078,4,2348 Tradeport Dr, ,ORLANDO,ORANGE COUNTY,FL,328247052,10,ACTIVE,BUILDING,17036,20,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3079,4,3520 THOMASVILLE RD, ,TALLAHASSEE,LEON COUNTY,FL,323093478,2,ACTIVE,BUILDING,3050,3,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3080,4,1685 Dunn Ave, ,JACKSONVILLE,DUVAL COUNTY,FL,322184735,5,ACTIVE,BUILDING,11227,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3082,4,3301 Lake Shore Dr, ,WEST PALM BEACH,PALM BEACH COUNTY,FL,334042400,20,ACTIVE,BUILDING,21465,40,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3085,4,5525 W Gray St, ,TAMPA,HILLSBOROUGH COUNTY,FL,336091007,14,ACTIVE,BUILDING,129785,374,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3086,4,14700 TERMINAL BLVD, ,CLEARWATER,PINELLAS COUNTY,FL,337622942,13,ACTIVE,BUILDING,2258,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3087,4,1201 E Oak St, ,KISSIMMEE,OSCEOLA COUNTY,FL,347445833,9,ACTIVE,BUILDING,13203,75,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3089,4,489 Dundas Dr, ,JACKSONVILLE,DUVAL COUNTY,FL,322185590,4,ACTIVE,BUILDING,11000,20,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3093,4,3000 SW 148th Ave, ,MIRAMAR,BROWARD COUNTY,FL,330274169,20,ACTIVE,BUILDING,2898,9,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3094,4,3 W Garden St,Suite 412,PENSACOLA,ESCAMBIA COUNTY,FL,325025641,1,ACTIVE,BUILDING,4784,7,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3096,4,380 Park Place Blvd, ,CLEARWATER,PINELLAS COUNTY,FL,337594929,13,ACTIVE,BUILDING,2398,2,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3097,4,1629 S Adelle Ave, ,DELAND,VOLUSIA COUNTY,FL,327207906,6,ACTIVE,BUILDING,10295,40,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3098,4,1400 COLONIAL BLVD,SUITE 255A,FORT MYERS,LEE COUNTY,FL,339071055,19,ACTIVE,BUILDING,4600,18,LEASED,0,Field Not In Use,Evaluated - Not Historic,Yes
FL3100,4,5971 CATTLERIDGE BLVD, ,SARASOTA,SARASOTA COUNTY,FL,342326048,16,ACTIVE,BUILDING,11920,6,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3103,4,6643 Hazeltine National Dr, ,ORLANDO,ORANGE COUNTY,FL,328225207,9,ACTIVE,BUILDING,25217,88,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3104,4,3811 Corporex Park Dr, ,TAMPA,HILLSBOROUGH COUNTY,FL,336191110,14,ACTIVE,BUILDING,22539,34,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3105,4,3770 Overseas Hwy, ,MARATHON,MONROE COUNTY,FL,330502339,26,ACTIVE,BUILDING,7585,30,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3106,4,1515 N Flagler Dr, ,WEST PALM BEACH,PALM BEACH COUNTY,FL,334013409,21,ACTIVE,BUILDING,21684,3,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3112,4,510 Shotgun Rd, ,FORT LAUDERDALE,BROWARD COUNTY,FL,333261956,23,ACTIVE,BUILDING,14956,40,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3114,4,5000 US-1 N, ,ST AUGUSTINE,ST. JOHNS COUNTY,FL,320956200,4,ACTIVE,BUILDING,4045,3,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3115,4,4990 S Clyde Morris Blvd, ,PORT ORANGE,VOLUSIA COUNTY,FL,321278923,6,ACTIVE,BUILDING,16870,88,LEASED,6.Jun.07,Field Not In Use,Not Evaluated,Yes
FL3117,4,45 Industrial Blvd, ,PENSACOLA,ESCAMBIA COUNTY,FL,32503,1,ACTIVE,BUILDING,9677,34,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3118,4,41 N Jefferson St, ,PENSACOLA,ESCAMBIA COUNTY,FL,325025681,1,ACTIVE,BUILDING,5450,12,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3120,4,100 SE 2ND ST,AT INTERNATIONAL PLACE SUITE 1700,MIAMI,MIAMI-DADE COUNTY,FL,331312100,27,ACTIVE,BUILDING,25400,2,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3124,4,4010 Gunn Hwy, ,TAMPA,HILLSBOROUGH COUNTY,FL,336188744,14,ACTIVE,BUILDING,20028,100,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3126,4,2000 N Roosevelt Blvd, ,KEY WEST,MONROE COUNTY,FL,330403629,26,ACTIVE,BUILDING,9830,30,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3128,4,2002 Old St Augustine Rd, ,TALLAHASSEE,LEON COUNTY,FL,323014861,5,ACTIVE,BUILDING,4379,20,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3129,4,5210 BELFORT RD, ,JACKSONVILLE,DUVAL COUNTY,FL,322566024,4,ACTIVE,BUILDING,8234,47,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3132,4,201 S ORANGE AVE, ,ORLANDO,ORANGE COUNTY,FL,328013413,10,ACTIVE,BUILDING,13572,29,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3134,4,11000 TERMINAL ACCESS RD, ,FORT MYERS,LEE COUNTY,FL,339138209,19,ACTIVE,BUILDING,9612,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3135,4,15720 Pines Blvd, ,HOLLYWOOD,BROWARD COUNTY,FL,33027,23,ACTIVE,BUILDING,29446,121,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3140,4,11200 NW 20th St, ,MIAMI,MIAMI-DADE COUNTY,FL,331721825,25,ACTIVE,BUILDING,7622,32,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3143,4,2133 HARDEN BLVD, ,LAKELAND,POLK COUNTY,FL,338035918,15,ACTIVE,BUILDING,5276,20,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3144,4,111 Racetrack Rd NW, ,FORT WALTON BEACH,OKALOOSA COUNTY,FL,325471644,1,ACTIVE,BUILDING,6558,33,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3148,4,3611 ALEX MUXO JR. BLVD., ,HOMESTEAD,MIAMI-DADE COUNTY,FL,330351227,26,ACTIVE,BUILDING,14914,62,LEASED,2.Aug.02,Field Not In Use,Not Evaluated,Yes
FL3152,4,11100 SW 211TH ST, ,MIAMI,MIAMI-DADE COUNTY,FL,331892806,27,ACTIVE,BUILDING,18546,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3155,4,11226 NW 20th St, ,MIAMI,MIAMI-DADE COUNTY,FL,331721859,25,ACTIVE,BUILDING,76547,374,LEASED,15.Dec.07,Field Not In Use,Not Evaluated,Yes
FL3160,4,20501 INDEPENDENCE BLVD, ,GROVELAND,LAKE COUNTY,FL,347368593,11,ACTIVE,BUILDING,4461,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3161,4,2340 Drew St, ,CLEARWATER,PINELLAS COUNTY,FL,337653309,13,ACTIVE,BUILDING,12941,59,LEASED,28.Feb.08,Field Not In Use,Not Evaluated,No
FL3162,4,1338 NW 78th Ave, ,MIAMI,MIAMI-DADE COUNTY,FL,33126,25,ACTIVE,BUILDING,15000,15,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3163,4,550 Commerce Dr, ,LAKELAND,POLK COUNTY,FL,338132708,15,ACTIVE,BUILDING,12445,97,LEASED,1.Jun.08,Field Not In Use,Not Evaluated,Yes
FL3166,4,4740 DAIRY RD,UNIT #103,MELBOURNE,BREVARD COUNTY,FL,329048417,8,ACTIVE,BUILDING,1230,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3170,4,11698 NW 25TH STREET, ,MIAMI,MIAMI-DADE COUNTY,FL,331129997,25,ACTIVE,BUILDING,16080,37,LEASED,1.Oct.00,Field Not In Use,Not Evaluated,Yes
FL3173,4,4925 Independence Pkwy, ,TAMPA,HILLSBOROUGH COUNTY,FL,336347552,14,ACTIVE,BUILDING,27795,2,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3174,4,210 S Washington Ave, ,TITUSVILLE,BREVARD COUNTY,FL,327963553,8,ACTIVE,BUILDING,4500,18,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3175,4,1510 Commonwealth Business Dr, ,TALLAHASSEE,LEON COUNTY,FL,323033170,5,ACTIVE,BUILDING,16600,70,LEASED,1.Jan.10,Field Not In Use,Not Evaluated,No
FL3176,4,3700 Commercial Dr, ,SEBRING,HIGHLANDS COUNTY,FL,33870,17,ACTIVE,BUILDING,6532,34,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3177,4,5520 Gatlin Ave, ,ORLANDO,ORANGE COUNTY,FL,328127734,10,ACTIVE,BUILDING,31939,165,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3178,4,6061 Gate Pkwy, ,JACKSONVILLE,DUVAL COUNTY,FL,322567287,4,ACTIVE,BUILDING,115927,436,LEASED,20.Feb.09,Field Not In Use,Not Evaluated,Yes
FL3180,4,1881 N University Dr, ,CORAL SPRINGS,BROWARD COUNTY,FL,330718915,22,ACTIVE,BUILDING,1642,6,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3181,4,1660 SW Saint Lucie West Blvd, ,PORT ST LUCIE,ST. LUCIE COUNTY,FL,349861967,18,ACTIVE,BUILDING,9502,25,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3183,4,14675 SW 120th St, ,MIAMI,MIAMI-DADE COUNTY,FL,331868638,26,ACTIVE,BUILDING,44870,326,LEASED,1.Aug.08,Field Not In Use,Not Evaluated,Yes
FL3184,4,8801 NW 7TH AVE, ,MIAMI,MIAMI-DADE COUNTY,FL,331502303,24,ACTIVE,BUILDING,57732,380,LEASED,1.Aug.08,Field Not In Use,Not Evaluated,Yes
FL3185,4,5880 NW 183rd St, ,HIALEAH,MIAMI-DADE COUNTY,FL,330156023,24,ACTIVE,BUILDING,43937,326,LEASED,1.Aug.08,Field Not In Use,Not Evaluated,Yes
FL3186,4,4451 NW 31st Ave, ,OAKLAND PARK,BROWARD COUNTY,FL,333093401,20,ACTIVE,BUILDING,44870,323,LEASED,4.Aug.08,Field Not In Use,Not Evaluated,Yes
FL3187,4,7915 BAYMEADOWS WAY, ,JACKSONVILLE,DUVAL COUNTY,FL,322567579,4,ACTIVE,BUILDING,7400,29,LEASED,1.Jun.08,Field Not In Use,Not Evaluated,Yes
FL3189,4,8661 Citizens Dr, ,NEW PORT RICHEY,PASCO COUNTY,FL,34654,12,ACTIVE,BUILDING,14126,71,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3190,4,2545 W 80TH ST, ,HIALEAH,MIAMI-DADE COUNTY,FL,330162740,25,ACTIVE,BUILDING,1500,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3191,4,1395 Havendale Blvd NW, ,WINTER HAVEN,POLK COUNTY,FL,338811336,9,ACTIVE,BUILDING,11066,55,LEASED,1.Jun.08,Field Not In Use,Not Evaluated,Yes
FL3196,4,1645 Biscayne Blvd, ,MIAMI,MIAMI-DADE COUNTY,FL,331321217,24,ACTIVE,BUILDING,23157,60,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3198,4,3116 Capital Cir NE, ,TALLAHASSEE,LEON COUNTY,FL,323087790,5,ACTIVE,BUILDING,1350,6,LEASED,1.May.00,Field Not In Use,Not Evaluated,Yes
FL3202,4,2975 S Horseshoe Dr, ,NAPLES,COLLIER COUNTY,FL,34104,19,ACTIVE,BUILDING,4862,0,LEASED,1.Sep.07,Field Not In Use,Not Evaluated,Yes
FL3203,4,7185 Bonneval Rd, ,JACKSONVILLE,DUVAL COUNTY,FL,322567578,4,ACTIVE,BUILDING,24794,116,LEASED,25.Aug.08,Field Not In Use,Not Evaluated,Yes
FL3204,4,2428 Old Moultrie Rd, ,ST AUGUSTINE,ST. JOHNS COUNTY,FL,320865286,4,ACTIVE,BUILDING,6353,27,LEASED,30.May.09,Field Not In Use,Not Evaluated,Yes
FL3206,4,12900 SW 128TH ST,SUITE 100,MIAMI,MIAMI-DADE COUNTY,FL,331866273,26,ACTIVE,BUILDING,5850,40,LEASED,30.Jun.00,Field Not In Use,Not Evaluated,Yes
FL3210,4,2895 SW 145th Ave, ,MIRAMAR,BROWARD COUNTY,FL,330276600,20,ACTIVE,BUILDING,67110,360,LEASED,24.Aug.08,Field Not In Use,Not Evaluated,Yes
FL3214,4,3725 SE 14TH CT, ,HOMESTEAD,MIAMI-DADE COUNTY,FL,33035,26,ACTIVE,BUILDING,6408,15,LEASED,4.Sep.08,Field Not In Use,Not Evaluated,Yes
FL3216,4,10569 NW 53rd St, ,SUNRISE,BROWARD COUNTY,FL,333518030,20,ACTIVE,BUILDING,1806,0,LEASED,13.Nov.89,Field Not In Use,Not Evaluated,Yes
FL3219,4,4241 Sky Dive Ln, ,ZEPHYRHILLS,PASCO COUNTY,FL,335425827,12,ACTIVE,LAND,0,0,LEASED,1.Dec.00,Field Not In Use,Not Evaluated,Yes
FL3220,4,12481 Gateway Blvd, ,FORT MYERS,LEE COUNTY,FL,339138010,19,ACTIVE,BUILDING,14175,10,LEASED,22.Dec.08,Field Not In Use,Not Evaluated,Yes
FL3221,4,101 Commerce St, ,LAKE MARY,SEMINOLE COUNTY,FL,327467108,7,ACTIVE,BUILDING,13906,64,LEASED,1.May.00,Field Not In Use,Not Evaluated,Yes
FL3225,4,6301 HAZELTINE NATIONAL DRIVE,SUITE 100,ORLANDO,ORANGE COUNTY,FL,328225101,9,ACTIVE,BUILDING,31693,0,LEASED,15.Jan.00,Field Not In Use,Not Evaluated,Yes
FL3226,4,28000 AIRPORT RD, ,PUNTA GORDA,CHARLOTTE COUNTY,FL,339822453,17,ACTIVE,BUILDING,1564,3,LEASED,5.Dec.07,Field Not In Use,Not Evaluated,Yes
FL3230,4,421 N. WICKHAM ROAD, ,MELBOURNE,BREVARD COUNTY,FL,329358620,8,ACTIVE,BUILDING,6800,40,LEASED,9.Jun.09,Field Not In Use,Not Evaluated,Yes
FL3231,4,2055 Wood St, ,SARASOTA,SARASOTA COUNTY,FL,342377903,16,ACTIVE,BUILDING,710,1,LEASED,6.Feb.04,Field Not In Use,Not Evaluated,Yes
FL3241,4,6680 Corporate Centre Blvd, ,ORLANDO,ORANGE COUNTY,FL,328221550,9,ACTIVE,BUILDING,41536,282,LEASED,15.Apr.08,Field Not In Use,Not Evaluated,Yes
FL3246,4,2805 SW 145th Ave, ,MIRAMAR,BROWARD COUNTY,FL,330274145,20,ACTIVE,BUILDING,29130,307,LEASED,28.Sep.10,Field Not In Use,Not Evaluated,Yes
FL3248,4,1800 NE 7th Ave, ,DANIA,BROWARD COUNTY,FL,330042500,23,ACTIVE,BUILDING,30167,150,LEASED,1.Apr.08,Field Not In Use,Not Evaluated,Yes
FL3249,4,1348 SW Bascom Norris Dr, ,LAKE CITY,COLUMBIA COUNTY,FL,320254914,2,ACTIVE,BUILDING,8202,54,LEASED,1.Dec.08,Field Not In Use,Not Evaluated,Yes
FL3250,4,1715 W NASA BLVD, ,MELBOURNE,BREVARD COUNTY,FL,329012611,8,ACTIVE,BUILDING,18508,110,LEASED,1.Mar.10,Field Not In Use,Not Evaluated,Yes
FL3253,4,390 N ORANGE AVE, ,ORLANDO,ORANGE COUNTY,FL,328011640,10,ACTIVE,BUILDING,43789,38,LEASED,1.Jan.87,Field Not In Use,Not Evaluated,Yes
FL3254,4,11230 NW 20th St, ,MIAMI,MIAMI-DADE COUNTY,FL,331721824,25,ACTIVE,BUILDING,28973,63,LEASED,15.May.09,Field Not In Use,Not Evaluated,Yes
FL3256,4,2100 N Commerce Pkwy, ,WESTON,BROWARD COUNTY,FL,333263234,23,ACTIVE,BUILDING,116089,480,LEASED,18.Aug.08,Field Not In Use,Not Evaluated,Yes
FL3263,4,139 Beal Pkwy SE, ,FORT WALTON BEACH,OKALOOSA COUNTY,FL,325485333,1,ACTIVE,BUILDING,1620,3,LEASED,15.Apr.09,Field Not In Use,Not Evaluated,Yes
FL3266,4,310 CANAVERAL GROVES, ,COCOA,BREVARD COUNTY,FL,329265963,8,ACTIVE,BUILDING,5492,32,LEASED,15.Aug.09,Field Not In Use,Not Evaluated,Yes
FL3267,4,11410 NW 20th St, ,MIAMI,MIAMI-DADE COUNTY,FL,331721846,25,ACTIVE,BUILDING,41837,125,LEASED,1.Feb.09,Field Not In Use,Not Evaluated,Yes
FL3268,4,6213 Aviation Ave, ,JACKSONVILLE,DUVAL COUNTY,FL,322218113,5,ACTIVE,BUILDING,31186,65,LEASED,30.Jun.78,Field Not In Use,Not Evaluated,Yes
FL3269,4,83 N Park Place Blvd, ,CLEARWATER,PINELLAS COUNTY,FL,337593925,13,ACTIVE,BUILDING,11556,17,LEASED,1.Jan.09,Field Not In Use,Not Evaluated,Yes
FL3271,4,9300 Belvedere Rd, ,ROYAL PALM BEACH,PALM BEACH COUNTY,FL,334113635,20,ACTIVE,BUILDING,37308,216,LEASED,27.Jan.09,Field Not In Use,Not Evaluated,Yes
FL3278,4,1001 EAST BUSINESS HWY 98, ,PANAMA CITY,BAY COUNTY,FL,324013632,2,ACTIVE,BUILDING,6500,3,LEASED,20.Apr.09,Field Not In Use,Not Evaluated,Yes
FL3279,4,7180 N 9th Ave, ,PENSACOLA,ESCAMBIA COUNTY,FL,325049998,1,ACTIVE,BUILDING,10531,7,LEASED,1.Aug.09,Field Not In Use,Not Evaluated,Yes
FL3281,4,2639 N MONROE ST,"BUILDING A,SUITE 200",TALLAHASSEE,LEON COUNTY,FL,323034073,5,ACTIVE,BUILDING,3802,38,LEASED,1.Jun.05,Field Not In Use,Not Evaluated,Yes
FL3282,4,36630 Adair Rd, ,DADE CITY,PASCO COUNTY,FL,335254996,12,ACTIVE,BUILDING,7405,0,LEASED,6.Apr.09,Field Not In Use,Not Evaluated,Yes
FL3284,4,109 N 2nd St, ,FORT PIERCE,ST. LUCIE COUNTY,FL,349504404,18,ACTIVE,BUILDING,2154,5,LEASED,1.Jun.60,Field Not In Use,Not Evaluated,Yes
FL3285,4,4210 Metro Pkwy, ,FORT MYERS,LEE COUNTY,FL,339169487,19,ACTIVE,BUILDING,18341,10,LEASED,1.Jun.09,Field Not In Use,Not Evaluated,Yes
FL3286,4,2118 Bay St, ,FORT MYERS,LEE COUNTY,FL,339012829,19,ACTIVE,STRUCTURE,0,3,LEASED,1.Jun.09,Field Not In Use,Not Evaluated,Yes
FL3291,4,2205 NW 132nd PL, ,MIAMI,MIAMI-DADE COUNTY,FL,331821899,25,ACTIVE,BUILDING,43578,194,LEASED,9.Aug.11,Field Not In Use,Not Evaluated,Yes
FL3302,4,850 Central Ave, ,SAINT PETERSBURG,PINELLAS COUNTY,FL,337013630,13,ACTIVE,BUILDING,58316,201,LEASED,1.Aug.09,Field Not In Use,Not Evaluated,Yes
FL3303,4,724 20TH ST, ,VERO BEACH,INDIAN RIVER COUNTY,FL,329605442,8,ACTIVE,BUILDING,5206,47,LEASED,30.Aug.09,Field Not In Use,Not Evaluated,Yes
FL3310,4,5195 Coconut Creek Pkwy, ,MARGATE,BROWARD COUNTY,FL,330633914,22,ACTIVE,BUILDING,13773,0,LEASED,30.Aug.09,Field Not In Use,Not Evaluated,Yes
FL3311,4,3201 W Commercial Blvd, ,FORT LAUDERDALE,BROWARD COUNTY,FL,333093452,20,ACTIVE,BUILDING,14084,75,LEASED,30.Nov.09,Field Not In Use,Not Evaluated,Yes
FL3312,4,5540 SR-64 E,SUITE 100,BRADENTON,MANATEE COUNTY,FL,34208,16,ACTIVE,BUILDING,10182,0,LEASED,30.Jun.09,Field Not In Use,Not Evaluated,Yes
FL3313,4,12499 BRANTLEY COMMONS, ,FORT MYERS,LEE COUNTY,FL,339075676,19,ACTIVE,BUILDING,2110,26,LEASED,6.Jul.10,Field Not In Use,Not Evaluated,Yes
FL3314,4,35 SE 1st Ave, ,OCALA,MARION COUNTY,FL,344712157,3,ACTIVE,BUILDING,8106,1,LEASED,30.Aug.09,Field Not In Use,Not Evaluated,Yes
FL3315,4,3535 LAWTON RD, ,ORLANDO,ORANGE COUNTY,FL,328033713,7,ACTIVE,BUILDING,29126,122,LEASED,1.Jun.74,Field Not In Use,Not Evaluated,Yes
FL3317,4,7178 Baymeadows Way, ,JACKSONVILLE,DUVAL COUNTY,FL,32256,4,ACTIVE,BUILDING,29126,116,LEASED,4.Jul.09,Field Not In Use,Not Evaluated,Yes
FL3319,4,1961 Quail Grove Ln, ,TALLAHASSEE,LEON COUNTY,FL,323112714,5,ACTIVE,BUILDING,11164,76,LEASED,1.Nov.10,Field Not In Use,Not Evaluated,Yes
FL3322,4,5955 T G Lee Blvd, ,ORLANDO,ORANGE COUNTY,FL,328224415,9,ACTIVE,BUILDING,3548,5,LEASED,1.Jun.07,Field Not In Use,Not Evaluated,Yes
FL3324,4,400 S Australian Ave, ,WEST PALM BEACH,PALM BEACH COUNTY,FL,334015004,21,ACTIVE,BUILDING,2300,8,LEASED,1.Sep.00,Field Not In Use,Not Evaluated,Yes
FL3326,4,7715 NW 48TH ST, ,DORAL,MIAMI-DADE COUNTY,FL,331665455,25,ACTIVE,BUILDING,8333,29,LEASED,24.Sep.09,Field Not In Use,Not Evaluated,Yes
FL3327,4,3550 Buschwood Park Dr, ,TAMPA,HILLSBOROUGH COUNTY,FL,336184461,14,ACTIVE,BUILDING,10753,9,LEASED,20.Jan.10,Field Not In Use,Not Evaluated,Yes
FL3328,4,1515 N Federal Hwy, ,BOCA RATON,PALM BEACH COUNTY,FL,334321911,22,ACTIVE,BUILDING,6410,18,LEASED,15.Dec.10,Field Not In Use,Not Evaluated,Yes
FL3329,4,7785 ELLIS RD, ,MELBOURNE,BREVARD COUNTY,FL,329041105,8,ACTIVE,BUILDING,1620,0,LEASED,1.Jan.03,Field Not In Use,Not Evaluated,Yes
FL3333,4,3200 Meridian Pkwy, ,WESTON,BROWARD COUNTY,FL,333313502,23,ACTIVE,BUILDING,74018,42,LEASED,1.Mar.10,Field Not In Use,Not Evaluated,Yes
FL3336,4,375 Commerce Pkwy, ,ROCKLEDGE,BREVARD COUNTY,FL,329554201,8,ACTIVE,BUILDING,12813,13,LEASED,12.Feb.08,Field Not In Use,Not Evaluated,Yes
FL3337,4,9495 DELEGATES DR, ,ORLANDO,ORANGE COUNTY,FL,328378347,10,ACTIVE,BUILDING,43043,33,LEASED,12.Aug.10,Field Not In Use,Not Evaluated,Yes
FL3338,4,12751 NEW BRITTANY BLVD, ,FORT MYERS,LEE COUNTY,FL,339073694,19,ACTIVE,BUILDING,739,1,LEASED,1.Sep.10,Field Not In Use,Not Evaluated,Yes
FL3339,4,4014 GUNN HIGHWAY, ,TAMPA,HILLSBOROUGH COUNTY,FL,336188724,14,ACTIVE,BUILDING,12460,15,LEASED,1.Jun.86,Field Not In Use,Not Evaluated,Yes
FL3341,4,3036 S Falkenburg Rd, ,RIVERVIEW,HILLSBOROUGH COUNTY,FL,335782562,15,ACTIVE,BUILDING,12700,51,LEASED,1.May.05,Field Not In Use,Not Evaluated,Yes
FL3343,4,8860 Salrose Ln, ,FORT MYERS,LEE COUNTY,FL,339122075,19,ACTIVE,BUILDING,32246,46,LEASED,15.Apr.11,Field Not In Use,Not Evaluated,Yes
